id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
132823,polar spherical triangle,مثلث كروي قطبي,triangle sphérique polaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132823,,,True,True
132824,pole,قطب,pôle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132824,,,True,True
134332,pole,قطب,pôle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134332,,,True,True
132825,pole and polar of conic,قطب وقطبي لقطع مخروطي,pôle et polaire d'un conique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132825,,,True,True
132826,pole of circle,قطب دائرة,pôle d'un cercle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132826,,,True,True
132827,pole of inversion,قطب الانعكاس,pôle d'inversion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132827,,,True,True
134333,pole star,نجم (ال...) القطبي,étoile polaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134333,,,True,True
134334,pollux,رأس التوأم المؤخر,pollux; B des gémeaux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134334,,,True,True
132828,polygon,مضلّع,polygone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132828,,,True,True
132829,polygon of forces,مضلع القوى,polygone des forces,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132829,,,True,True
132830,polygon of vectors,مضلّع المتجهات,polygone des vecteurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132830,,,True,True
132831,polygonal line,خط مضلّعي,ligne polygonale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132831,,,True,True
132832,polygonal numbers,أعداد مضلعة,nombres polygonaux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132832,,,True,True
132833,polyhedral angle,زاوية مجسّمة,angle polyédrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132833,,,True,True
132834,polyhedron,متعدد السطوح,polyèdre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132834,,,True,True
132835,polynomial,حدودية,polynôme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132835,كثيرة الحدود,,True,True
132836,polynomial expression,عبارة حدودية,expression polynomiale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132836,متعددة الحدود,,True,True
132837,polynomial of two variables,حدودية ذات متغيّرين,polynôme à deux variables,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132837,,,True,True
134335,position angle,زاوية الموقع,angle de position,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134335,,,True,True
134336,position circle,دائرة الموقع,cercle de position,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134336,,,True,True
134337,position line,خط الموقع,ligne de position,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134337,,,True,True
132838,position vector,متّجه الوضع,vecteur de position,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132838,,,True,True
132839,positive,موجب,positif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132839,,,True,True
132840,positive angle,زاوية موجبة,angle positif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132840,,,True,True
132841,positive integral index,أسّ صحيح موجب,exposant entier positif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132841,,,True,True
132842,positive numbers,أعداد موجبة,nombres positifs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132842,,,True,True
134338,post meridian (p.m),بعد الزوال,post-méridien; après midi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134338,,,True,True
132843,postulate,مسلّمة,postulat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132843,,,True,True
132844,postulate of Euclid,مسلمة اقليدس,postulat d'Euclide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132844,,,True,True
132845,potential,جهد، كمون,potentiel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132845,,,True,True
132846,potential difference (P.D),فرق الجهد,différence de potentiel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132846,,,True,True
132847,potential energy,طاقة كامنة,énergie potentielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132847,,,True,True
132848,pound force/ibe,باوند( قوة),pound poids(force),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132848,,,True,True
132849,pound mass,باوند (كتلة),pound (masse),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132849,,,True,True
132850,poundal,باوندال,poundal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132850,,,True,True
132851,power,قدرة,puissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132851,,,True,True
132852,power function,دالّة القوة,fonction puissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132852,,,True,True
132853,power of a number,قدرة عدد,puissance d'un nombre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132853,,,True,True
132854,power of a set,قدرة مجموعة,ensemble des parties,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132854,جملة المجموعات الجزئية لمجموعة,,True,True
132855,power of inversion,قدرة التعاكس,puissance d'inversion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132855,,,True,True
132856,power of point with respect to circle,قدرة نقطة بالنسبة لدائرة,puissance d'un point par rapport à un cercle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132856,,,True,True
132857,power of point with respect to sphere,قدرة نقطة بالنسبة لكرة,puissance d'un point par rapport à une sphère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132857,,,True,True
132858,power of quantity,قدرة كمية,puissance d'une quantité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132858,,,True,True
134339,precession,مبادرة,précession,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134339,,,True,True
132859,premium,قسط,prime,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132859,,,True,True
132860,present value,قيمة حالية,valeur actuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132860,,,True,True
132861,pressure,ضغط,pression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132861,,,True,True
132862,price,سعر,prix,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132862,,,True,True
132863,prime direction,اتجاه أولي,direction première,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132863,,,True,True
132864,prime factor,عامل أولي,facteur premier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132864,,,True,True
132865,prime field,حقل أولي,corps premier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132865,,,True,True
132866,prime number,عدد أولي,nombre premier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132866,,,True,True
132867,prime number theorem,مبرهنة الأعداد الأولية,théorème des nombres premiers,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132867,,,True,True
132868,prime polynomial; primary polynomial,حدودية أولية,polynôme premier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132868,,,True,True
132869,prime symbols,رموز أولية,symboles premiers,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132869,,,True,True
134340,prime vertical,رأسي (ال...) الأول,vertical primitif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134340,,,True,True
132870,primitive,أصلي,primitif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132870,,,True,True
132871,primitive function,دالة أصلية,fonction primitive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132871,,,True,True
132872,primitive term,حدّ أصلي,terme primitif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132872,,,True,True
132873,principal,أساسي,principal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132873,,,True,True
132874,principal axis,محور رئيسي,axe principal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132874,,,True,True
132875,principal circle,دائرة رئيسية,cercle principale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132875,,,True,True
132876,principal diagonal,قطر رئيسي,diagonale principale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132876,,,True,True
132877,principal measures,قياسات رئيسية,mesures principales,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132877,,,True,True
132878,principal of mathematical induction,مبدأ الاستقرار الرياضي,principe d'induction mathématique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132878,,,True,True
132879,principal planes of quadric surface,مستويات رئيسية لسطح تربيعي,plans principaux d'une surface quadratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132879,,,True,True
132880,principal root of number,جذر رئيسي لعدد,racine principale d'un nombre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132880,,,True,True
132881,principal section,مقطع أساسي,section principale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132881,,,True,True
132882,principal unit,وحدة رئيسية,unité principale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132882,,,True,True
132883,principal unknown,مجهول رئيسي,inconnue principale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132883,,,True,True
132884,principle,مبدأ,principe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132884,,,True,True
132885,principle of conditional probability,مبدأ الاحتمالية الشرطية,principe des probabilités conditionnelles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132885,,,True,True
132886,principle of transmissibility of forces,مبدأ منقولية القوى,principe de transmissibilité des forces,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132886,,,True,True
132887,principle of undetermined coefficients,مبدأ المعاملات غير المعينة,principe des coefficients indéterminés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132887,,,True,True
132888,prism,منشور,prisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132888,,,True,True
132889,prism upright,منشور قائم,prisme droit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132889,,,True,True
132890,prismatic surface,سطح منشوري,surface prismatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132890,,,True,True
132891,probabilistic,احتمالي,probabiliste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132891,,,True,True
132892,probabilistic model,نموذج احتمالي,modèle de probabiliste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132892,,,True,True
132893,probability,احتمال,probabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132893,,,True,True
132894,probability axioms,موضوعات الاحتمال,axiomes de probabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132894,,,True,True
132895,probability curve,منحني الاحتمال,courbe de probabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132895,,,True,True
132896,probability distribution,توزع الااحتمالية,distribution des probabilités,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132896,,,True,True
132897,probability function,دالة الاحتمالية,fonction de probabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132897,,,True,True
132898,probability of an event,احتمال حدث,probabilité d'un événement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132898,,,True,True
132899,probability of error,احتمال الخطأ,probabilité d'erreur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132899,,,True,True
132900,probability space,فضاء الاحتمال,espace probable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132900,,,True,True
132901,problem,مسألة,problème,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132901,,,True,True
132902,process,عملية,processus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132902,,,True,True
134341,procyon,شعرى (ال...) الشامية,procyon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134341,,,True,True
132903,product,جداء، حاصل الضرب,produit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132903,,,True,True
132904,product of matrices,جداء مصفوفات,produit des matrices,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132904,,,True,True
132905,product of numerical functions,جداء دوال عددية,produit des fonctions numériques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132905,,,True,True
132906,product of sets,جداء مجموعات,produit d'ensembles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132906,,,True,True
132907,product of transformation,جداء تحويلات,produit des transformations,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132907,,,True,True
132908,product space,فضاء جدائي,espace produit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132908,,,True,True
132909,profit,ربح,bénéfice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132909,,,True,True
132910,programming,برمجة,programmation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132910,,,True,True
132911,progression,تقدم,progression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132911,,,True,True
132912,progression harmonic,تقدم توافقي,progression harmonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132912,,,True,True
132913,projectiles,مقذوفات,projectiles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132913,,,True,True
132914,projection,مسقط,projection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132914,,,True,True
132915,projection center,مركز الاسقاط,centre de projection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132915,,,True,True
132916,projection of a figure,مسقط شكل,projection de la figure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132916,,,True,True
132917,projection of a point,مسقط نقطة,projection d'un point,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132917,,,True,True
132918,projective geometry,هندسة اسقاطية,géométrie projective,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132918,,,True,True
132919,projective lane,مستوٍ اسقاطي,plan projectif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132919,,,True,True
132920,prolong (to),مَدَّ,prolonger,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132920,,,True,True
134342,prominences,اندفاعات شواظّية,protubérances,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134342,,,True,True
132921,proof,برهان على,preuve,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132921,,,True,True
132922,proper,خاص,propre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132922,,,True,True
132923,proper fraction,كسر حقيقي,fraction plus petite que l'unité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132923,,,True,True
132924,proper integral,تكامل خاص,intégrale propre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132924,,,True,True
134343,proper motion,حركة ذاتية,mouvement propre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134343,,,True,True
132925,proper subset,مجموعة جزئية حقيقية,sous-ensemble vrai,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132925,,,True,True
132926,proper value,قيمة خاصة,valeur propre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132926,,,True,True
132927,proper vector,متجه خاص,vecteur propre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132927,,,True,True
132928,property,خاصية,propriété,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132928,,,True,True
132929,proportion,تناسب,proportion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132929,,,True,True
132930,proportional division,تقسيم تناسبي,division proportionnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132930,,,True,True
132931,proportional mean,وسط متناسب,moyenne proportionnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132931,,,True,True
132932,proportional parts,أجزاء متناسبة,parties proportionnelles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132932,,,True,True
132933,proportionals quantity,كميات متناسبة,quantités proportionnelles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132933,,,True,True
132934,proposition,قضية,proposition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132934,,,True,True
134344,protoplanet hypothesis,فرضيّة الكوكب الأولي,hypothèse protoplanétaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134344,,,True,True
132935,protractor,منقلة,rapporteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132935,,,True,True
132936,pulley,بكرة,poulie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132936,,,True,True
134345,pulsation,نبضان,pulsation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134345,,,True,True
134346,puppis,كوكبة الكوثل,puppis; la poupe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134346,,,True,True
132937,pure imaginary number,عدد تخيلّي بحت,nombre imaginaire pur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132937,,,True,True
132938,pure mathematics,رياضيات بحتة,mathématiques pures,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132938,,,True,True
132939,pure recurring decimal,كسر عشري دوري بحت,fraction décimale périodique pure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132939,,,True,True
132940,purely imaginary,تخيلّي بحت,imaginaire pur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132940,,,True,True
132941,pyramid,هرم,pyramide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132941,,,True,True
134347,pyrheliometer,مشعاع شمسي، مقياس الاشعاع,pyrhéliomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134347,,,True,True
134348,pyxis,بوصلة (ال...),pyxis; la boussole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134348,,,True,True
132946,quadrangle,شكل رباعي,quadrangle; tétragone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132946,,,True,True
134349,quadrant,ربع,quadrant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134349,,,True,True
134350,quadrant,ربعيّة,quart de cercle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134350,أداة فلكية,,True,True
132947,quadrant angles,زوايا ربعية,angle de quadrants,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132947,,,True,True
132948,quadrant of circle,ربع دائرة,quart de cercle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132948,,,True,True
132949,quadrant of plane,ربع مستوٍ,quart de plan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132949,,,True,True
132950,quadratic equation,معادلة تربيعية,équation quadratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132950,معادلة من الدرجة الثانية,,True,True
132951,quadratic expression,عبارة تربيعية,expression quadratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132951,,,True,True
132952,quadratic form,شكل تربيعي,forme quadratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132952,,,True,True
132953,quadratic formula,صيغة تربيعية,formule quadratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132953,,,True,True
132954,quadratic function,دالة تربيعية,fonction quadratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132954,دالة من الدرجة الثانية,,True,True
132955,quadratic surd,جذر تربيعي أصمّ,racine irrationnelle quadratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132955,,,True,True
132956,quadrature,تربيع,quadrature,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132956,,,True,True
134351,quadrature,تربيع,quadrature,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134351,,,True,True
132957,quadrature in geometry,تربيع في الهندسة,quadrature en géométrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132957,,,True,True
132958,quadric curve,منحن تربيعي,courbe du second degré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132958,منحن من الدرجة الثانية,,True,True
132959,quadric surface,سطح تربيعي,surface quadrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132959,سطح من الدرجة الثانية,,True,True
132960,quadrilateral,رباعي الأضلاع,quadrilatère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132960,,,True,True
132961,quadrilateral pyramid,هرم رباعي,pyramide quadrilatérale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132961,,,True,True
132962,quadrinomial,رباعي الحدود,quadrinôme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132962,,,True,True
132963,quadruple,أربعة أمثال,quadruple,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132963,,,True,True
132964,qualitative analysis,تحليل كيفي,analyse qualitative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132964,,,True,True
132965,quantified proposition,قضيّة مكممّة,proposition quantifiée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132965,,,True,True
132966,quantifier,مكمّم,quantificateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132966,,,True,True
132967,quantitative,كمّي,quantitatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132967,,,True,True
132968,quantitative analysis,تحليل كمّي,analyse quantitative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132968,,,True,True
132969,quantity,كمية,quantité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132969,,,True,True
132970,quart,ربع غالون,quart de gallon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132970,,,True,True
132971,quarter,ربع,quart,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132971,,,True,True
132972,quarter in arithmetic,ربع في الحساب,quart en arithmétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132972,,,True,True
132973,quartic,من الدرجة الرابعة,du quatrième degré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132973,,,True,True
132974,quartic equation; bi-quadratic equation,معادلة من الدرجة الرابعة,équation bicarrée (du quatrième degré),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132974,,,True,True
132975,quartic expression; bi-quadratic expression,عبارة من الدرجة الرابعة,expression du quatrième degré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132975,,,True,True
132976,quartile,ربيع,quartile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132976,,,True,True
132977,quartile deviation,انحراف ربيعي,intervalle quartile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132977,,,True,True
132978,quaternary,رباعية,quaternaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132978,رباعي الانقسام,,True,True
134352,quiet sun,شمس هادئة,soleil calme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134352,,,True,True
132980,quinary,خماسي,quinaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132980,,,True,True
132979,quindecagon,ذو خمسة عشر ضلعا,pentédécagone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132979,,,True,True
132981,quintal,قنطار,quintal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132981,,,True,True
132982,quintic equation,معادلة من الدرجة الخامسة,équation du cinquième degré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132982,,,True,True
132983,quintic expression,عبارة من الدرجة الخامسة,expression du cinquième degré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132983,,,True,True
132984,quotient,حاصل قسمة,quotient,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132984,,,True,True
132985,quotient field,حقل خارج,corps quotient,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132985,,,True,True
132986,quotient group,زمرة خارجة,groupe quotient,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132986,,,True,True
132987,quotient law,قانون خارج,loi quotient,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132987,,,True,True
132988,quotient set,مجموعة خارجة,ensemble quotient,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132988,,,True,True
134353,radar astronomy,فلك (ال...) الراداري,radar-astronomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134353,,,True,True
132989,radial,شعاعي,radial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132989,,,True,True
132990,radial acceleration,تسارع شعاعي، تسارع مركزي,accélération radiale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132990,,,True,True
132991,radial symmetry,تماثل شعاعي,symétrie radiale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132991,,,True,True
