id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
215350,historical fiction,خيالٌ تاريخيّ,fiction historique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215350,نسخ خيالي يستعيد تاريخ الأحداث لربط الحاضر بالماضي في الأعمال : الروائية، المسرحية، الشعرية، على غرار 'كليوباترا' 'الملك أوديب' 'ألكترا' بثوابت إنسانية.,,True,True
215351,historical materialism,مادية تاريخية,matérialisme historique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215351,تَصوّر مادي للتاريخ، من ابتكار الفيلسوف كارل ماركس، يتيح تحليل التاريخ والكفاحات الاجتماعية والتطورات الاقتصادية بالارتكاز على أسبابها المادية، وبالخصوص على تاريخ الطبقات الاجتماعية وتطورها.,,True,True
215352,historical moment,لَحْظة تاريخية,moment historique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215352,يَسْمح الاصطلاح بموْضعة العمل الأدبي في إطار فاعلي مُعين، كلحظة توقع وحوارية باختينية.,,True,True
215353,historicism,تَارِيخانيّة,hisoricisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215353,نزعة ترمي إلى تفسير الأشياء في ضوء تصوّرها التاريخي، وهي في الأدب دراسة تطور فني، سياسي، اجتماعي، ديني لمجتمع ثقافي.,,True,True
215354,history of ideas,تاريخُ الأفكـار,histoire des idées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215354,مجاله البحث في التعبير وتطور الأفكار البشرية، وهو علم متعدد التخصصات، يشكل نقطة تقاطع بين تاريخ الفلسفة وتاريخ العلوم وتاريخ الأدب.,,True,True
215355,hoax,خِدَاع، خدعة,canular,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215355,طريقة ماكرة في الرواية البوليسية للإيقاع بقرائها في ألغاز وفكّها عبرعمليات تمويهية تنتهي بالتّعرف وحَلّ الحبكة.,,True,True
215356,holograph poetry,شِعرٌ بخطّ اليدِ,holopoésie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215356,نسخٌ خطية لشعر منظوم بخط ناظمه، تعبيراً عن خصوصية إنتاجه وطابعه الكتابي وانتمائه إلى طبقة شعرية.,,True,True
215357,homogeneity,انسجام، ائتلاف,homogénéité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215357,إطلاق على مجموع يمتلك وحدة مشتركة تعتمد اختيار عناصر من نفس المستوى أو وحدات ذات بُعْد وعلاقات ونمط واحد.,,True,True
215358,homology; equivalence,تَشاكُل، تماثُل,homologie; équivalence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215358,تطابُق صورتين أو تعادلهما المتشابه في المنطق الصوري، استلهمه الأدب للتعبير عن أطروحة انسجام بين رواية كلاسيكية وبنية تبادل في الاقتصاد الليبرالي.,,True,True
215359,horizon of expectation,أُفُق الانتظار,horison d’attente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215359,نظرية تلقي العمل الأدبي اعتمدتها مدرسة كونستانت مع ياوس في 'من أجل جمالية التلقي' (1975) حيث لا يمكن إدراك العمل الأدبي خارج مُتلقيه. لذلك كان 'أفق الانتظار' عبارة عن معايير : أدبية، سياسية، جمالية، لفهم العمل.,,True,True
215360,horror,رُعْـب,horreur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215360,جنس أدبي فرعي للعجيب يدخل في سِجلّ الفزع. هذا النوع يعرض في الغالب ظواهر ما ورائية ومخلوقات مثل الهوام والأشباح. وتسعى رواية الرعب إلى استفزاز القارئ وإفزاعه أو على الأقل إقلاق راحته، عبر مفاقمة الغرابة المقلقة التي  يُعرّفُ بها أحيانا الغرائبي.,,True,True
215361,humanism,نَزْعة إنسانية,humanisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215361,حركة فكرية تاريخية لإحياء الموروث باعتبار تجربته العقلية والجمالية، كإدراك لعناصر مثاقفة بين النهضوي والحديث.,,True,True
215362,humorous,هَزْلي,humorique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215362,نوع أدبي مثير للضحك ونازعٌ إلى التسلية وسخرية غير لاذعة تستهدف الفرجة والمتعة في المسرح.,,True,True
215363,humour,فُكَاهـة,humour,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215363,حالة مُضْحكة في العمل الأدبي، وهي عَيْب أو تشويه عند أرسطو، واستهزاء لاكتشاف نقطة ضعف المواقف.,,True,True
215364,hybrid,هَجِين,hybride,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215364,تُطلق الصفة على الكلمة المستعارة من لغتين مختلفتين، وعلى النص الذي يوظف أشكالا وتقاليد وأساليب مختلفة، وبذلك تهجين أساليب سردية من التاريخ والأساطير والثقافة االشعبية. والنص الهجين هو الوثيقة التي تستخدم عدة وسائل للتعبير والتواصل : الكلمة الكتابية والشفه,,True,True
215365,hybride form,شكلٌ هَجين,forme hybride,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215365,الشكل المترتب عن تنازع خِطابين أو أكثر سُلطة التلفظ. عندما تختلط السخرية تشويش مثلا، بخطاب الشخصية الرئيسية للرواية، يتولد عن هذا الاختلاط تشويش للتواصل يُعدِّلُ علاقة القارئ بالمؤلف، وما يمسه التهجين في العمق هو مسألة نقاء الجنس الأدبي.,,True,True
215366,hyeperdocument,وَثيقة تشعّبية,hyperdocument,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215366,مُحتوىً مُؤلّف من شذرات يتشكل معناها بواسطة أدوات معلوماتية عبر كل مسار من المسارات التي تحددها القراءة. وتصفح الوثيقة التشعبية لا يكون خطّيا. ويطلق هذا المصطلح أيضا على النص التشعبي والوسائط التشعبية وقاعدة البيانات.,,True,True
215367,hymn,نشيد,hymne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215367,قصيدة تمجيد تنشد في مجمع، وتعد ترتيلة لأغنية قد تصحب بموسيقى، بطريقة فردية أو جماعية.,,True,True
215368,hyper novel,رواية تشعّبية,hyper roman,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215368,رواية تتخذ شكل مجاميع تندرج في سياق غير زمني مع أن السرد يتم في الحاضر وبضمير المتكلم، إذ إن الموضوع هو الذي يحيي القصة ويحكِيها، لامتلاكه وحْدَه قدرة الكتابة لتجربته الداخلية. وترتبط هذه الرواية بالكتاب الرقمي وهو ما يمنحها التشعيبية التي ترتبط بها.,,True,True
215369,hyperbole,مبالغـة,hyperbole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215369,غلو وإغراق وتضخيم وإسراف في الوصف قصد التأثير البلاغي، بتوليد للصور الغريبة لإثارة الإعجاب أو الاستغلاق.,,True,True
215370,hypermedia,نظام الوسائط المتصلة,hypermédia,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215370,مُصطلح يُستخدم بمثابة توسيع منطقي لمفهوم النص التشعبي في الجمع بين الخطوط والأصوات والفيديو والنصوص والوصلات التشعبية، لخلق قاعدة عامة غير خطية لنشر المعلومة والوصول إليها.,,True,True
215371,hyperonym,اصطلاحٌ عامُ,hyperonyme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215371,علاقة تربط الاصطلاح العام عبر سيمانتيكية. فنحن نشير إلى رواية قبل أن نحدد تعميماتها البوليسية أو الواقعية أو الطبيعية.,,True,True
215372,hypertase,قاعدة تشعبية,hyperbase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215372,برنامج معلوماتي نص تشعبي وإحصائي لمعالجات المتون الكبرى.,,True,True
215373,hypertext,نَصّ تشعبيّ,hypertexte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215373,ابتكره تيد نلسون (عام 1967) لتسمية كتابات غير خطية، حيث تصوّر شبكة من الآلات المتعاونة التي تفضي إلى ولوج مجموعة من المعارف المقسمة. ويعني الآن مجموعة من الوثائق المترابطة بوصلات يمكن للقارئ أن ينشِّطها للوصول السريع إلى أي عنصر من العناصر المكونة لمجموع,,True,True
215374,hypertext literature,نَصّ أدبيّ تشعّبيّ,littérature hypertextuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215374,في المجال 'الأنجلوساكسوني'، يُطلق هذا المصطلح على كل الأعمال المرقمنة، بصرف النظر عن صيغة رقمنتها، والموضوعة في بيانات لأجل التصفح. أما في المجال 'الفرنكوفوني'، فيُحصر هذا المفهوم في الدلالة على الإنتاج الأدبي الرقمي الذي لا يعتمد الخطية.,,True,True
215375,hypertext mark-up language(HTML),لغة تعيين النصوص المتشعبة,language de balisage d'hypertexte (HTML),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215375,اللغة المستخدمة لإنشاء صفحات الشابكة (الإنترنت)، اخترعها تيم بيرنرز لي(سنة 1990) لتبسيط عملية توصيل العلماء في جامعات مختلفة للبحوث التي سينشرونها، ولكن المشروع أتى بما لم يتوقعه مُخترعُه، إذ تبدت هذه اللغة أساس الشابكة (الإنرتنت) على نحو ما نعرفه اليوم.,,True,True
215376,hypertext novel,نَصّ روائيّ تشعُّبيّ,nouvelle hypertexte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215376,حكيٌ غير خطي، قصير بالمقارنة مع الرواية التشعبية، لا يقرأ إلا على شاشة الحاسوب، تُستهل قراءته من أكثر من مدخل، حسب رغبة القارئ، عبر النقر على وصلات تشعبية، ولا تتسلسل أحداث هذا النوع على غرار قصص الأدب التقليدي.,,True,True
215377,hypothesis,فَرضيـة,hypothèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215377,اقتراح أو تفسير نُعلنُه دون اتخاذ موقف من صدقه؛ أي دون تأكيده أو نفيه. وككل افتراض يمكن دراسته ومواجهته واستعماله ومناقشته ومعالجته عبر مقارنة تجريبية، بوصفه فرضية عمل.,,True,True
215378,hypotyposis,وَصْف مُؤثر,hypotypose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215378,توصيف مؤثر لدفع المتلقي إلى تصوّر شبه واقعي لتقريب البعيد (ماضيا أو حاضرا) كأنه حاصل بالفعل والقوة.,,True,True
215379,icon,أيْقونـة، صُورة,icône,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215379,نمط من العلامات- في ترتيب بيرس- حيث توجد علاقة تماثل بالمرجع... وتحيل الأيقونة عند نفس الدارس على الموضوع الذي تسجله، اعتمادا على ما تمتلكه من مميزات.,,True,True
215380,iconogram,صُورَة كِتابية,iconogramme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215380,تمثيلٌ لمعنى في شكل أَيْقوني، يحيل على تاريخية، صورة مُشفرة لتعبير مُعين.,,True,True
215381,iconography,دِراسة الصّورة,iconographie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215381,وصفٌ للقواعد والتيمات والرموز في الفن التشكيلي عبر شفرات صورية تظهر الكثير من المستويات السيميائية.,,True,True
215382,iconology,عِلْم الأيقونة,iconologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215382,تخصُّص ابتكره إرفين بانوفسكي، يجمع بين التاريخ وتاريخ الفن وعلم الجمال والتّواصل، ويضع الأعمال التي يدرسها في منظور اجتماعي وتاريخي، متسائلا عن شروط إنتاجها والرسالة التي كانت قادرة على تمريرها زمن تأليفها.,,True,True
215383,iconotext,نصّ صُوريّ، نصّ أيقوني,iconotexte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215383,نمط علامة بعلاقة تماثل مرجعية في نموذج الكاريكاتور، من ثم يظهر تماثل العلامة ببعض مظاهرها.,,True,True
215384,idea,فِكْرة,idée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215384,تُعد الفكرة نموذجا عقليا للأشياء الحسية وهي تَصوّر ذهني، يتجاوز عالم الحسّ إلى المُطْلق.,,True,True
215385,ideal,مثاليّ، مثال,idéal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215385,نزعة تجعل الفِكْر وحده منبعا للوجود الإنساني ويقابل المثال المادة ويعارضها كمعنى مطلق، وهو بذلك نزوع أخلاقي لتحقيق مُثُلٍ عُليا كمعايير سلوكية.,,True,True
215386,ideal ego,مِثال الأنا,idéal de moi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215386,يُعدّ مثال الأنا أقصى درجات الفردية التي تستلهم نموذجها في نوع من التّسامي لاعتبارات نفسية أو اجتماعية بهدف التركيز على سلوك أو اعتبارات تجد جذورها في الوسط الثقافي.,,True,True
215387,idealism,مِثاليـة,idéalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215387,اتجاه فكري يقول بأسبقية الأشكال المجردة أو التمثلات الذهنية على الواقع.,,True,True
215388,identity,هُوِيّـة,identité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215388,يتعارض مفهوم 'الهوية' مع مفهوم 'الغيرية'. ويستعمل عادة للإشارة إلى المبدإ الدائم الذي يسمح للفرد بأن يظل 'هُوَ هو' وأن يستمر في كينونته على الرغم من التغيرات التي يُسببها أو يُعانيها.,,True,True
215389,ideogram,صُورة مَعْنوية,idéogramme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215389,صُورة معْنوية غنائية ترتبط بالشاعر أبولينير (1914) الذي أطلق على مجموعة شعرية هذا الإسقاط.,,True,True
215390,ideology,إيديولُوجيـا,idéologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215390,أفكار واعتقادات نظام أو مجتمع، وهي مفهوم أساسي في المعرفة الماركسية كانعكاس يعارضه أًَلْتوسير بالنظرية.,,True,True
215391,idiolect,لُغة فردية,idiolecte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215391,مفهومٌ لساني لفرادة استعملها نُقاد الأدب في حدود ما تسمح به إعادة إدماج الأسلوب الفردي في النظرية، كعادات لسانية لفرد ما في لحظة ما، لإيجاد كيان وسيط بين الكَلام والّلغة.,,True,True
215392,idiom,تَعْبير اصْطلاحيّ,idiome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215392,وظيفة مشتركة تربط بين بنية محسوسة وأخرى في خطاب العلوم، وتحددها كريستيفا في إعادة تقاطع ممارسة سيميائية مع تعابير تستوعبها أو تُحيل عليها.,,True,True
215393,idyll,غَزَل عُذريّ,idylle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215393,غزل عفيف يصوّر فيه الشاعر مُكابدة العشق وأَلم الُبعد عن حبيبته دون أن يحفل بجماله الجسدي، ويقتصر فيه على محبوبة واحدة يُخلص لها طوال حياته.,,True,True
215394,illuminism,رُؤْيوية,illuminisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215394,نَوْع من الإشراق والاستنارة الوهمية المعتقدة في إدراك دلالة ما للنص، بالحدس وحده من غير تدخل العقل.,,True,True
215395,illusion,وَهْـم,illusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215395,انطباع أولي بِسَرْد أو محكي يُوهم بالواقع، كما أنه قدرة على إبداع متخيل أدبي يحاكي الواقع.,,True,True
215396,illustration,تَوْضيح,illustration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215396,تمثيل خطي أو رسومي يُستخدم لوصف قصة أو رواية أو شعر يُرفق بالصورة، لدعم نص إخباري (علمي أو صحفي)، وتوضيح وظيفة إشهارية (ملصقات وأغلفة المجلات).,,True,True
215397,image,صُورة,image,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215397,تمثيل بَصري أو ذهني لشيء ما، يمكن أن يكون ماديا أو كائنا حيا و/ أو مفهوما). يمكن للصورة أن تكون طبيعية (انعكاس، ظل)، أو اصطناعية (رسم، فوتوغرافية)، أو مفهومية (استعارة). كما أن علاقتها بنموذجها يمكن أن تكون مباشرة أو رمزية في السّيميولوجيا والسيميائيات، ح,,True,True
215398,imagenary reader,قارِئ مُتخيل,lecteur imaginaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215398,متلقي العمل كما يتخيله منتج العمل الأدبي، ومن ثمة يقف بمثابة رقيب للكتابة أو حافزها يسمى أحيانا بـ «القارئ الضمني»، ويختلف عن القارئ الفعلي في كون هذا الأخير يقرأ العمل بعد نشره وخروجه لدائرة التداول بينما الأول يثوي خلف عملية الكتابة ذاتها.,,True,True
215399,imaginary anthropology,إناسة متخيلة,anthropologie de l’imaginaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215399,يعود فضل ظهور الدراسة إلى ليفي ستراوس ويونج وديميزيل وبروب وإلياد، لتساهم عبر النقد الموضوعاتي في إبراز مفاهيم متخيل الحكايات والأشعار من منظور بنيوي.,,True,True
215400,imagination,تخيُّل,imagination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215400,قدرة فطرية وسيرورة لابتكار حقل شخصي كامل أو جزئي عبر الذهن، وانطلاقا من عناصر تنحدر من إدراكات حواسية للوجود المشترك.,,True,True
215401,imagology,علم التصور، علم الصورة الخاطئة,imagologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215401,اصطلاح مُقارن، يشير إلى دراسة صورة شعب عند آخر، باعتبارها صورة خاطئة. لهذا اعتبرت المقاربة حقلا لتكون الصور الخاطئة في أدب الرحلات خاصة.,,True,True
215402,imitation,مُحاكـاة,imitation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215402,مَفْهوم أرسطي ظلّ مسيطرا على الإبداع الأدبي، باتخاذ نموذجية أعمال سابقة والنسج على منوالها، كنظرية شعرية تعتبر محاكاة الطبيعة هدف الإبداع الأدبي.,,True,True
215403,immanent,بَاطنيّ,immanent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215403,يشير إلى مقاربة نصّ أدبي وادعاء تفسيره في حد ذاته دون التجاء إلى الاندماج في بنية تفسيرية شاملة، ومنه جاءت مقاربة الملازمة ونقدها.,,True,True
215404,immigration novel,رواية الهجرة,roman de l’immigiration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215404,رواية الجيل الثاني والثالث للمهاجرين إلى (أوروبا، أمريكا) وترتكز على تيمية : الاندماج، المثاقفة، الاعتقاد.,,True,True
215405,impertinence,لاَ دقــة,impértinence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215405,يعارض الاصطلاح مفهوم الانسجام في النظرية الأدبية، يبرز سيميائيا بين فاعل ومفعول في مقطع صحيح نَحْويا.,,True,True
215406,implication,ضِمْنية,implication,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215406,لُزوم ضمني لما تنطوي عليه الأطروحة، واستلزامُ دعْوى لأخرى.,,True,True
215407,implicit,ضِمْنـيّ,implicite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215407,يعتبر الضِّمني الجزء غير الظاهر من التعبير، في معارضة لظاهر مُباشر يعرف كافتراض يحتفظ به في كل مستويات التحليل.,,True,True
215408,impossibility,استحالـة,impossibilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215408,تشير الاستحالة إلى بنية نمطية مُبْهمة في السيميائية، بإشارتها كذلك إلى بنية نمطية لِلاَّكينونة.,,True,True
215409,impression,انْطِبـاع,impression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215409,فَهْم أولي للمؤثرات الخارجية، وهو اصطلاح تشكيلي يعني في الأدب شعور قراءة ونتيجة كتابة : سيرة، رحلة، مذكرات، يوميات.,,True,True
215410,impressionnism,انْطِباعيـة,impressionnisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215410,نزعة فنّية (ق 19) رد فعل ضد الطبيعية والرمزية، تُعبر عن المدرك الحِسّي (نقدا / إبداعا).,,True,True
215411,improvisation,ارْتجـال,improvisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215411,تأليف من دون إعداد مُسْبق (خطب، تمثيل) وهو اصطلاح ارتبط عند القدماء بـ 'الملهاة المرتجلة'.,,True,True
215412,in-between,ما بَيْن,entre-deux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215412,حالة وسيطة لإضفاء طابع البحث على وضعية قارة أو للتعليم على انقسام يخدم عدم الالتصاق بالموضوع.,,True,True
215413,incommensurable,طابع ما لا يبدأ,incommensurable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215413,طابع يتخذ شكل مسودة مشروع يظل عالقا في ذهن كاتبه قبل انتظار إنجازه، كمفتقد مؤجل.,,True,True
215414,index,كَشّاف، فِهْرس,index,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215414,قائمة مفردات أو جُمل، هي في الأصل عناوين فصول كتاب ما، تحيل على الصفحات التي توجد فيها هذه العناوين. يمكن للفهرس أن يرد في بداية الكتاب أو في نهايته.,,True,True
215415,index; clue,إشارة,indice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215415,يشير بها برايس إلى علامة موضوع تسجل كوحدة سردية مزدوجة تعارض الوظيفة وتحيل على الشفرة السيميولوجية المدمجة في السيميائية السردية.,,True,True
215416,indirect speech,خطاب غير مباشر,discours indirect,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215416,مُعارض للخطاب المباشر يحيل على قدرة حدسية بالمرجعية، كما أنه توليد لمستويات التأويل، لامتلاكه خلفية تحيل على جماعة سوسيو-ثقافية.,,True,True
215417,individual,فَرْديّ,individuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215417,يُعَد كل عالم سيميائي فرديا حين يتمفصل عن قاعدته في مقولة (حياة / موت) مُعْرضا بذلك عن العالم الجمعي (الطبيعة / الذات).,,True,True
215418,individualism,فَرْدانية، نزعة الفردية,individualisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215418,مدرسة فكرية تُفَضل مصالح الفرد وحقوقه على الجماعة، وتمجد الاستقلال الفردي عن باقي المؤسسات الاجتماعية والسياسية، كالعائلة والعشيرة.,,True,True
215419,individuation,تَفرديّة,individuation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215419,يشير به جُنيت إلى ارتباطه (بالقصة التفردية) في رواية ما مَضَى مرة واحدة في حدث واحد.,,True,True
215420,induction,استقراء,induction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215420,شكل من أشكال الاستدلال ينطلق من قضايا جزئية لاستخلاص حكم كُلي. ويقابله الاستنباط أو الاستنتاج الذي ينطلق من العامِّ إلى الخاص أو من الكٌلي إلى الجزئي. ينقسم الاستقراء إلى تامّ وناقص. التام أو الصوري حكم على الجنس لوجود ذلك الحكم في أنواعه، أما الناقص فهو,,True,True
215421,ineffable,فائقُ الوصف,ineffable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215421,ما لا يمكن التعبير عنه باللغة بطريقة دقيقة، لكونه غير حقيقي فلسفيا كاللاّمعقول وما نتخيله دون وجود فعلي.,,True,True
215422,infantile litterature,أدب طفوليّ,littérature infantile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215422,أدب يكتبه الكبار للصغار بغاية تعليمية ترتبط بأعمار الأطفال لنقلهم إلى ثقافة الكبار، عبر أساليب ترغيب وتَسْلية، تتخذ شكل آداب مُلحقة في قصص الشريط المُصور.,,True,True
215423,influencial,مؤثـر,influent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215423,يظهر المؤثر في إطار جرد الأدوار السردية المطالبة بوظيفة تأثير في الآخرين؛ لذلك يشدد بريموند على ضرورة تحديد العامل المؤثر المعمول فيه وكذا التعديل المستهدف.,,True,True
215424,informatic software,برنامج معلوماتيّ,programme informatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215424,متوالية من الأوامر يفهمها الحاسوب. وتتفاوت هذه الأوامر في التعقيد، من برنامج للمحاسبة ومحرر للنصوص ومدبر لقواعد البيانات، إلى مجرد برنامج لعرض عبارة «أهلا بكم» على الشاشة.,,True,True
215425,informatic text processing,معالجة معلوماتية للنص,traitement informatique du texte (TiT),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215425,استخدام برامج معلوماتية لاستكشاف نص من النصوص ودراسته، كاستخراج التطابقات والأجزاء المتكررة والتواترات، وإجراء إحصائيات معينة داخل النص. هناك برامج عديدة لإجراء هذا النوع من المقاربات، أشهرها Hyberbase، وLexico3، و(Weblex et (Nooj.,,True,True
215426,information,إعـلام، معلومة,information,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215426,معرفة ما يجري في الوسط الخارج عن حواسنا.,,True,True
215427,inger-sonwriter,مُؤلِّف مُمثل,auteur-interprète,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215427,ينبني على تعريف المؤلف إضفاء وظيفة أداء دور مسرحي، من هنا يجمع الاصطلاح بين مألوف المؤلف وتقنيات الأداء بالتعبير الجسدي، أي أننا أمام ثنائية تصب الواحدة في الأخرى خاصة فيما يتعلق بالارتجال.,,True,True
215428,initiation,تهييء,initiation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215428,مصطلح يُقصد به في الإثنولوجيا مجموع الاحتفالات التي يُقبل فيها الفرد للحصول على بعض «الأسرار والألغاز»، وتنقسم إلى ثلاثة أقسام : مسارات قبلية لإلحاق الشباب فئة البالغين؛ مسارات دينية لولوج مجتمعات سرية أو طوائف مغلقة، مسارات سحرية تفضي إلى مغادرة الفرد لل,,True,True
215429,innovation,تجديد,innovation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215429,فعل تجديد في نسق قائم، كتجديد في الأدب والتقنية، وهو كذلك إبداع لتأثيث فضاء المعرفة.,,True,True
215430,insert,دَمْـج,insert,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215430,مُسَوَّدَة مستقلة، تكون نصا تركيبيا عبر 'دمج غير حكائي' مقارن و'دمج ذاتي' مغيب عبر ذكر هاجسه و'دمج حكائي منقول' حشرا و'دمج تفسيري' لتفاصيل.,,True,True
215431,insert format,شَكْل مُدْمَج,forme insérée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215431,يُعتبر الاصطلاح قابلا لاندماجه في أشكال كبرى على ما هي عليه الحكاية في الرواية أو القصة في الشعر، كرافديْن من روافد الأنواع الكبرى، دون إعلان مباشر عن هويتها مع تضمينها في عمل جديد.,,True,True
