id,english,arabic,french,uri,description,vt,uatv
177585,selfish DNA,دنا أنانيّ,ADN égoïste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177585,مناطق في الدنا تعمل على إدامة نفسها فقط.,True,True
177590,semelparity,أحادية التوالد,uniparité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177590,توالد واحد يتم لمرة واحدة في حياة الفرد.,True,True
177591,semen; sperm,مَنِيٌّ,semence; sperme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177591,,True,True
177592,semi conservative replication,تكرر نصف محافظ,réplication semi-conservative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177592,تكرر ينقسم فيه جزيء الدنا الضعفانيّ طوليا إلى قسمين يعمل كل قسم منهما كمرصاف لتوليد خيط جديد.,True,True
177593,semi conservative synthesis,بناء نصف محافظ,synthèse semi-conservative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177593,بناء حمض نوويّ مزدوج تنفصل فيه الجدائل الوالدية وتكون كل واحدة مزدوجة مع جديلتها البنوية المتممة.,True,True
177594,semidiscontinuous replication,تكرر شِبه متقطع,réplication semi-discontinue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177594,طرز من تكرر الدنا يكون فيه تخليق الخيط الجديد وصولا بينما يتخلق الخيط الثاني كشدفات صغيرة غير متصلة تسمى شدفات أوكازاكي والتي توصل فيما بعد بالليكاز.,True,True
177595,semidwarf,شِبه مُتقزِّم,semi-nain,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177595,مصطلح يوصف ذريات القمح المهمة زراعيا وجينيا والقصيرة جدا والتي تنتج إنتاجا يفوق في نوعيته الأنواع الاعتيادية الأخرى.,True,True
177596,semilethal mutation,طفرة شِبه مميتة,mutation semi-létale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177596,طفرة تحدث نسبة موت أكبر من 90 %ولكن أقل من 100% قبل النضوج.,True,True
177597,semisterility,شِبه عقْم,semi-stérilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177597,حالة عدم حيوية نصف اللاقحات أو أكثرها.,True,True
177598,sense codon,رامزة معينة، كودون ذو معنى,codon sens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177598,إحدى الرامزات الواحدة والستين الثلاثية الموجودة في الرنا الرسول والتي تعين أحد الأحماض الأمينية.,True,True
177599,sense strand,خيط معين، جديلة ذات معنى,filament de sens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177599,خيط في جزيء الدنا الضعفانيّ يستخدم كمرصاف لتخليق الرنا ويسمى أيضا الخيط مضاد الرامز.,True,True
177600,sensitive developmental step,مرحلة التطور الحساسة,étape sensible de développement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177600,إحدى فترات التنامي يمكن أن يوقف فيها الخلل الجينيّ التطور والنمو.,True,True
177601,sequence,سياق، تسلسُل,séquence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177601,مواد أو حوادث مترابطة ومتسلسلة.,True,True
177602,serine,سِيرِين,sérine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177602,أحد الأحماض الأمينية.,True,True
177603,serine proteases,بروتيزات سيرينية,sérines protéases,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177603,عائلة متجانسة من الإنزيمات تعمل بطريقة متجانسة وتحتاج جميعها الحمض الأمينيّ سيرين في موقعها الفعال.,True,True
177604,sex,جِنْس,sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177604,1-طريقة توالد تشمل تكوين مشيجين فردانيين بالانقسام الاختزاليّ واتحادهما لتكوين زيجوت. 2-تصنيف الكائنات الحية حسب نوع الأمشاج الكبيرة الغنية بالمواد المغذية، وهي عادة أمشاج أنثوية أما الفقيرة منها فهي ذكرية.,True,True
177605,sex balance theory,نظرية توازن الجنس,théorie de l'équilibre de sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177605,نظرية تنص على أن الكائنات تولد أعدادا متساوية من الجنسين.,True,True
177606,sex bivalent,ثنائيّ التكافؤ الجنسيّ,bivalent sexuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177606,الترافق بين صبغيَي x و y في الخلية النطفية الأولية.,True,True
177607,sex cell,خلية جنسية، مَشِيج,cellule sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177607,,True,True
177608,sex chromatin,كروماتين جنسيّ,chromatine sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177608,جسم 'بار' كروماتين مغاير اختياريّ لصبغيّ X لإناث لبونات عادية وليس لذكورها.,True,True
177609,sex chromosomes,صبغيات جنسية,chromosomes sexuels,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177609,صبغيات تختلف في العدد والشكل في الجنسين المختلفين وفيها مورثات تحدد نوع الجنس. وفي الثدييات وكثير من الكائنات الأخرى يكون لدى الأنثى صبغيان من الطراز x ولدى الذكر صبغيّ من الطراز x وآخر من الطراز y.,True,True
177610,sex conditioned character,صفة مرتبطة بالجنس,caractère lié au sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177610,نمط ظاهريّ مرتبط بجنس الفرد، فقد يكون المورث الجسديّ المرتبط بالجنس سائدا في الذكر ومتنحيا في الأنثى كالصلع أو العكس.,True,True
177611,sex conditioned gene,مورِّث مشروط بالجنس,gène lié au sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177611,مورث يعبر في أحد الجنسين فقط مثل جين الصلع ولا يعبر في الجنس الآخر.,True,True
177612,sex determination,تَعَيُّن الجنس,détermination du sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177612,طريقة يتعين فيها الجنس عند الإخصاب في نوع معين من الكائنات.,True,True
177613,sex hormone,هرمون جنسيّ,hormone sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177613,أيّ من الهرمونات التي تؤثر على وظائف الكائن الجنسية.,True,True
177614,sex influenced trait,صفة متأثرة بالجنس,trait influencé par le sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177614,أية صفة تخضع لمورثات محمولة في الأوتوسومات ومن ثم تورث بالتساوي في كلا الجنسين، على أن الجنس يتحكم بالسيطرة، فالمورث المسيطر في أحد الجنسين يكون متنحياً أو وسطا بين السيطرة والتنحي في الجنس الآخر والعكس بالعكس.,True,True
177615,sex limited character,صفة محددَّة بالجنس,caractère limité par le sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177615,نمط ظاهريّ يظهر في أحد الجنسين فقط على الرغم من أنه يتسبب عن مورث مرتبط بالجنس أو بسبب جين جسديّ.,True,True
177616,sex limited gene,مورِّث محدد بالجنس,gène limité par le sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177616,مورث يوجد في أحد الجنسين ولايوجد في الجنس الآخر.,True,True
177617,sex linked gene,مورِّث مرتبط بالجنس,gène lié au sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177617,أحد المورثات المحمولة على الصبغيّ x والذي لا يحمل صبغيّ Y البشريّ مورثا مناظرا له. والمورثات المرتبطة بالجنس يمكن أن توجد فرادى في الذكور على الصبغيّ المستمد من الأم، أما في الإناث فيمكن أن توجد في أزواج.,True,True
177618,sex linked heredity,وراثة مرتبطة بالجنس,hérédité liée au sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177618,انتقال صفة بواسطة مورث متموضع في صبغيّ جنسيّ ويستعمل الاصطلاح طبيا لوراثة الصفات والمورثات المتموضعة على صبغيّ x.,True,True
177619,sex mosaic,مُبَرْقش (موزاييك) جنس,mosaïque sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177619,فرد له بعض أجزاء ذكرية بشكل نموذجيّ وأخرى أنثوية بشكل نموذجيّ.,True,True
177620,sex particle,دقيقة جنسية,particule sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177620,إبيسوم أو بلازميد يحفز التزاوج ويمكن الاستغناء عنه.,True,True
177621,sex ratio,نسبة جنسية,sex ratio,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177621,نسبة الذكور والإناث في سن معينة في إحدى الجماعات.,True,True
177622,sex reversal,انعكاس جنسيّ,inversion sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177622,التحول من العمل كجنس معين إلى العمل كجنس معاكس وقد يحصل ذلك طبيعيا أو تجريبيا في المختبر أو بتأثير بعض العوامل البيئية.,True,True
177624,sex-influenced dominance,سيادة متأثرة بالجنس,dominance influencée par le sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177624,صفة سائدة في أحد الجنسين ومتنحية في الجنس الآخر.,True,True
177623,sexduction,انتقال جنسيّ,transition du sexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177623,انتقال شدفة من المادة الوراثية المحمولة على عمل الإخصاب الجنسيّ من خلية بكتيرية إلى أخرى.,True,True
177625,sexual cycle,دورة جنسية,cycle sexuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177625,,True,True
177626,sexual generation,جيل جنسيّ,génération sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177626,ولادة كائن تنتج عن اتصال جنسيّ بين ذكر وأنثى واتحاد أمشاجهما.,True,True
177627,sexual hybridization,تهجين جنسيّ,hybridation sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177627,إعادة تنظيم المواد الوراثية عن طريق اندماج النوى الأحادية مجموعة الصبغية لأنماط تزاوجية معاكسة.,True,True
177628,sexual reproduction,توالد جنسيّ,reproduction sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177628,توالد يتم باندماج نوى الأمشاج الفردانية التي تتولد عن الانقسام الاختزاليّ للخلايا الجنسية الذكرية والأنثوية.,True,True
177629,sexual season,موسم التناسل، موسم التوالد,saison sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177629,,True,True
177630,sexuparous,إنسال جنسيّ,reproduction sexuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177630,إنتاج الأنسال بطريقة التوالد الجنسيّ.,True,True
177631,shearing,جَزٌّ,coupe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177631,وهي العملية التي ينفصم بها الدنا إلى أجزاء صغيرة متساوية الحجم تقريبا.,True,True
177632,shift,انزياح,déplacement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177632,انتقال إحدى الشدفات الصبغية داخل الصبغيّ إلى موقع آخر في الصبغيّ نفسه.,True,True
177633,shifting balance theory,نظرية التوازن الانزياحيّ,théorie du déplacement d'équilibre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177633,تنص على أن التطور الحيويّ يتم بأسرع ما يمكن إذا ما تم عزل الجماعات الثانوية من نوع معين لفترة كافية تتمكن فيها من أن تكتسب مواءمة مميزة، يتلو ذلك عودة الجريان الجينيّ لديها وزيادة تنوعه مما يعجل من مرونة التطور.,True,True
177635,short arms; Q arms,أذرُع قصيرة,bras courts; bras Q,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177635,أذرع قصيرة في الصبغيات اللامركزية القسيم وهي أذرع 'كيو'.,True,True
177636,short period interspersion,انتشار قصير الأمد,entremêlement de courte période,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177636,نمط مجينيّ تتوزع فيه الاسيقة المتكررة (يحتوي كل منها حوالي 300 قاعدة زوجية) باعتدال بين أسيقة غير متكررة (يحتوي كل منها 1000 قاعدة زوجية).,True,True
177637,shotgun experiment,تجربة الطلقة,expérience du tir; expérience du shotgun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177637,عينة كبيرة من شدف دنا مجين لكائن معين تجمع لتكوين مكتبة جينية منسلة لنوع الكائن، ومن ثم يمكن اختيار الجزيئات المنسلة المفيدة فيها لاستعمالها في التجارب.,True,True
177638,shuttle vector,ناقل متردد,vaisseau vecteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177638,بلازميد مركب يحتوي أصلين تَكَرُّرِيَيْن أحدهما من بدائيات النواة والآخر من حقيقيات النواة، وبذلك يمكن إنساله في كليهما.,True,True
177639,sibling,شقيق,apparenté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177639,ذرية من الوالدين نفسيهما.,True,True
177640,sibling species,أنواع شقيقة,espèces apparentées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177640,أنواع متشابهة شكليا تقريبا ولكنها معزولة توالديا، وتسمى أيضا أنواع خبيئة.,True,True
177641,sibmating,تزاوج الأشقاء,accouplement des parents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177641,تزاوج الشقيق مع شقيقته.,True,True
177642,sickle cell anemia; sicklemia,فقر الدم المنجليّ,anémie à hématies falciformes; drépanocytose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177642,أحد أنواع فقر الدم الانحلاليّ في الأفراد متماثلي الأليلات 'هـ' و 'س' شِبه السائد، وتحتوي كريات الدم الحمراء لهؤلاء المرضى هيموجلوبينا شاذا يسمى هيموجلوبين 'س'.,True,True
177643,sickle cell trait,صفة الخلايا المنجلية,trait des hématies falciformes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177643,الحالة التي تظهر في الأفراد متبايني الأليلات الحاملين لجين الهيموجلوبين الطبيعيّ 'هـ أ' وجين الهيموجلوبين المنجليّ 'هـ س'، مما يولد عندهم هيموجلوبين 'هـ أ، هـ س'، فلا تتولد لديهم كريات حمراء منجلية إلا إذا عرض أحدهم إلى تركيز أكسيجينيّ منخفض جدا.,True,True
177644,sigma factor,عامل 'سيغما',facteur sigma,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177644,وحدة ثانوية عديدة الببتيد لبولميريز رنا الأشريكية القولونية وليست لها أية وظيفة تحفيزية لكنها تساعد بوليمريز الرنا على التعرف على موقع ارتباطية معينة على جزيء الدنا لبدء الانتساخ.,True,True
177645,signaling gene,مورِّث مؤشِّر,gène signalétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177645,مورث منظم ينظم التعبير عنه مورث مستجيب.,True,True
177646,silent allele,أليل صامت,allèle silencieux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177646,أليل ليس له ناتج محسوس.,True,True
177647,silent gene,مورِّث صامت,gène silencieux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177647,مورث طافر لا أثر له على النمط الظاهريّ.,True,True
177648,silent mutation,طفرة صامتة,mutation silencieuse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177648,طفرة جينية ليس لها تأثير على النمط الظاهريّ، وذلك يعني أن البروتين الذي يولده المورث الطافر يعمل عمل بروتين الجين العاديّ.,True,True
177649,silent site in a gene,موقع جينيّ صامت,site silencieux dans un gène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177649,موضع على المورث لا تؤثر الطفرات التي تحصل فيه على نتاجه.,True,True
177650,simplex,بسيط,simplex,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177650,1-التنحي في كل المراكز الجينية ما عدا واحد أو اثنين. 2-رباعيّ الصيغة الصبغية الذاتية الذي يحتوي أربعة مجينات متشابهة.,True,True
177651,single chromosomal breaks,انفصامات صبغية مفردة,ruptures chromosomales uniques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177651,انفصامات في مواقع متماثلة في الشقين الصبغيين، تولد شدفة بقُسيم مركزيّ من القسم الذاتيّ للقسيم، وأخرى من دون قسيم مركزيّ من قسمه القاصي.,True,True
177652,single copy plasmids,بلازميدات بنسخة واحدة,plasmides à copie unique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177652,بلازميدات تحفظ في الخلايا البكتيرية بنسبة بلازميدة واحدة لكل صبغيّ في العائل.,True,True
177653,single strand assimilation,تَمَثُّل السلسلة الفردية,assimilation du filament singulier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177653,الطريقة التي يحل بها خيط دنا فردانيّ محل الخيط المماثل في دنا مزدوج الخيوط مولدا ما يعرف بعروة 'د'.,True,True
177654,single strand exchange,تبادُل السلسلة الفردية,échange du filament singulier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177654,,True,True
177655,single stranded DNA (SS-DNA),دنا وحيد الخيط,ADN à filament singulier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177655,,True,True
177656,single stranded DNA binding protein,بروتين ارتباط خيط الدنا الفردانيّ,protéine de connection du fil singulier d'ADN,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177656,بروتين رباعيّ الوحدات يتولد عن انفكاك انفصام خيطي الدنا الضعفانيّ بالهليكاز ويمنع هذا البروتين الخيطين من إعادة الترابط.,True,True
177657,sire,أب، فَحْل,père,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177657,,True,True
177658,sister chromatids,كروماتيدات شقيقات، كروماتيدات متطابقة,chromatides soeurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177658,جزيئان من البروتين النوويّ متشابهان تماما ويربطهما قسيم مركزيّ، وهما نسختان من الصبغيّ تولدتا بالتكرر.,True,True
177659,sister chromatids exchange,تبادل الكروماتيدات الشقيقة، تعابُر الكروماتيدات الشقيقة,échange des chromatides soeurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177659,تعابر من الشقين الصبغيين الشقيقين في الرباعيات الاختزالية أو في الصبغيات الجسدية الضعفانية.,True,True
177660,sister strand crossing over,عبور السلاسل الشقيقة,crossing-over des filaments soeurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177660,تعابر بين الكروماتيدات الشقيقة في الرباعيات الاختزالية أو في الصبغيات الجسمانية الضعفانية.,True,True
177661,site,مَوْقِع,site,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177661,جزء من جزيء كبير له فعالية محدودة في أكثر الأحوال يكون محلا لمورث ما.,True,True
177662,site specific recombination,تأشُّب نوعيّ الموقع,recombinaison à site spécifique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177662,عملية توصيل بين سياقي دنا في مواضع خاصة.,True,True
177663,slow component,مُكَوِّن بطيء,composé lent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177663,آخر المكونات التي تعيد الارتباط في تفاعل الارتباط، وهو غالبا ما يكون سياق دنا غير مكرر.,True,True
177664,slow stop mutants,طافرات موقفة بطيئة,mutants d'arrêt lents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177664,طافرات دنا الأشريكية القولونية الحساسة للحرارة التي تكمل دورة تكرر الدنا التي بدأتها عند وضعها في درجة حرارة حصرية، ولكنها لن تتمكّن من بدء دورة تكرر أخرى.,True,True
177665,small cytoplasmic RNA,رنا سيتوبلازمية صغيرة,ARN cytoplasmique grêle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177665,النظائر السيتوبلازمية للرنا النووية الصغيرة، وهي موجودة في جسيمات البروتين النوويّ الريبوزيّ الصغيرة في حالاتها الطبيعية.,True,True
177666,small nuclear RNA (sn RNA),رنا نووية صغيرة,ARN nucléaire grêle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177666,أعداد كبيرة من أنواع متميزة من الرنا الصغيرة التي تتكون من (100-200) زوج قاعديّ ويتراوح عددها من (100000 -1000000) جزيء في نواة الخلية الواحدة.,True,True
177667,solenoid strucutre,بنية لولبية,structure solénoïde; structure hélicoïdale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177667,بنية دنا عالية الالتفاف تتولد عند تكثف صبغيات حقيقيات النواة.,True,True
177668,somatic cell,خلية جسمية,cellule somatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177668,خلية من خلايا الجسم، ماعدا التناسلية منها.,True,True
177669,somatic cell fusion,اندماج الخلايا الجسدية,fusion des cellules somatiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177669,إحدى الطرق المستعملة في الدراسات الجينية الخلوية.,True,True
177670,somatic cell genetic engineering,هندسة وراثية للخلايا الجسدية,génie génétique des cellules somatiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177670,تصحيح الخلل الجينيّ في الخلايا الجسدية عن طريق الهندسة الوراثية بغرس المورثات الجسدية.,True,True
177671,somatic cell genetics,وراثيات الخلايا الجسدية,génétique des cellules somatiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177671,الدراسة الجينية للخلايا التي لا تتكاثر جنسيا باستعمال طرق اندماج الصبغيات الجسدية أو تعابرها.,True,True
177672,somatic cell hybrid,هجين جسديّ,hybride de la cellule somatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177672,خلية جسدية هجينة تتولد من اندماج الخلايا الجسدية.,True,True
177673,somatic doubling,تضاعُف جسديّ,doublement somatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177673,تضاعف مجموعة الصبغيات الضعفانية في الخلايا الجسدية.,True,True
177674,somatic mutation,طفرة جسدية,mutation somatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177674,طفرة في أية خلية في الجسم، ما عدا الخلايا الجنسية.,True,True
177675,somatic pairing,تزاوج جسديّ,appariement somatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177675,انضمام الصبغيات المتماثلة إلى بعضها في الخلايا الجسدية.,True,True
177676,somatic reproduction,توالد جسديّ,reproduction somatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177676,توالد كائن جديد من شدفة جسدية عديدة الخلايا بانشطارها أو تبرعمها عن جسد الكائن الأصليّ.,True,True
177677,somatogenesis,تكاثر جسديّ,somatogenèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177677,تكاثر الخلايا الجسدية لتكون أنسجة الجسم المخلتفة.,True,True
177678,somatoplan,مخطط الخلايا الجسدية,carte somatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177678,كل خلايا الجسم ما عدا الخلايا التناسلية وسليفاتها.,True,True
177679,somatosexual,جسديّ جنسيّ,somatosexuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177679,متعلق بالصفات الجسدية والجنسية للجسم.,True,True
177680,somatostatin,هرمون كاظم النمو، سوماتوستاتين,somatostatine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177680,,True,True
177681,sorting according to sex,تفريق الجنسين,sexage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177681,,True,True
177684,spacer DNA,دنا فاصِل,ADN espaceur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177684,دنا لا ينسخ ذو وظيفة غير معروفة يتمركز بين أنواع الدنا التي تنسخ.,True,True
177685,specialized transduction,تنبيغ خاصّ,transduction spécialisée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177685,نقل عدد محدود من المادة الجينية البكتيرية بواسطة العاثية من بكتيرية إلى أخرى.,True,True
177686,species,نَوْع,espèce,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177686,كل الجماعات التي تستطيع التوالد الداخليّ فيما بينها، ولكن تحتفظ بتكوين وراثيّ يختلف عن كل المجموعات الأخرى المماثلة.,True,True
177687,species dynamics,ديناميكية الأنواع,dynamique des espèces,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177687,العمليات التي تمر بواسطتها تكرارات التراكيب الوراثية والمورثات في العشيرة بتغيرات يعمل عليها الانتخاب الطبيعيّ.,True,True
177688,species selection,انتقاء الأنواع,sélection des espèces,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177688,نوع من الانتخاب الجماعيّ، تستمر فيه بعض الأنواع التي تولدت بالتطور الفرعيّ على الحياة، وتنقرض فيه الأنواع الأخرى.,True,True
177690,sperm collection,جَمْع السائل المنويّ,collecte du sperme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177690,,True,True
177691,spermatogenesis,إنطاف، نطاف (الـ...),spermatogenèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177691,تكون الحيوانات المنوية.,True,True
177692,spermatomere,قُسيم نطفيّ,spermatomère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177692,أحد الصبغيات التي تولدها نواة النطفة عند إخصاب البويضة.,True,True
177693,spermatovum,بيضة ملقحة,spermatovule; ovule fécondé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177693,بيضة بعد إخصابها بالنطفة.,True,True
177694,spermatozoon,نطفة، حيوان منويّ,spermatozoïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177694,مشيج ذكريّ فردانيّ يتكون بالانقسام الاختزاليّ الأوليّ والثانويّ للخلية النطفية، وتتكون من رأس يحتوي نواة وعنقا وقطعة وسيطة وذنبا، وهو الذي يلقح البويضة.,True,True
177695,spermine,سبيرمين,spermine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177695,مركب عضويّ عديد الأمين يوجد في المنيّ ويحمي دنا النطاف من التقطع.,True,True
177696,spike,سنبلة,hampe; spike,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177696,نورة ذات حامل مستطيل يحمل محورها السنيبلات بالتبادل.,True,True
177697,spikelet,سنيبلة,spicule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177697,وحدة التزهير تتكون من محور قصير يحمل بالتبادل عددا من الأزهار الجالسة.,True,True
177698,spindle,مِغْزَل,fuseau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177698,تركيب يتكون من أنيبيبات صغيرة تستعمل لتحريك الصبغيات أثناء الانقسام الميوزيّ والميتوزيّ في الخلايا حقيقية النواة.,True,True
