id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
186296,subclinical,مرض غير ظاهر، علامة مرضية غير ظاهرة,subclinique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186296,,,True,True
186297,subcutaneous,تحت الجلد,sous cutané,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186297,,,True,True
186298,superinfection,خمج إضافيّ,surinfection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186298,,,True,True
186299,suppuration,تقيُّح,suppuration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186299,تكوُّن الصَّديد.,,True,True
186300,suppurative wound,جرح متقيِّح,plaie suppurée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186300,,,True,True
186301,surfactant,فعّال بالسطح,surfactant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186301,,,True,True
186302,surgeon,جرّاح,chirurgien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186302,,,True,True
186303,surgery,جِراحة,chirurgie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186303,,,True,True
186304,surgical,جراحيّ,chirurgical,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186304,,,True,True
186305,suture,دَرْز، خِياطة,suture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186305,,,True,True
186306,swab,ممسحة,écouvillon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186306,,,True,True
186307,swallowing,ازدراد,avalement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186307,,,True,True
186308,sweat,عرَق,sueur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186308,,,True,True
186309,sweating; sudation,تعرُّق,sudation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186309,,,True,True
186310,swelling; lump,تورّم، انتفاخ,tuméfaction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186310,,,True,True
186311,swine,خنـزير أليف,porc domestique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186311,,,True,True
186312,symbiosis,تعايُش,symbiose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186312,,,True,True
186313,sympathic,وُدِّيّ,sympathique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186313,,,True,True
186314,symphysis,ارتفاق,symphyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186314,التصاق العظام.,,True,True
186315,symptom,عَرَض، ظاهرة المرض,symptôme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186315,,,True,True
186316,symptomatic,عَرَضيّ,symptomatic,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186316,,,True,True
186317,synapse,مَشْبَك,synapse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186317,نقطة الاشتباك العصبيّ.,,True,True
186318,synchronization,تزامُن، مُزامنة، مُواقَتَة,synchronisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186318,,,True,True
186319,syncytium,اشتراك خلَويّ,syncytium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186319,,,True,True
186320,syndrome,مُتلازمة,syndrome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186320,,,True,True
186321,synovial fluid,زَليل، زلال المفاصل,liquide synovial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186321,,,True,True
186322,synovial membrane,غشاء زليلييّ، غشاء زُلاليّ,membrane synoviale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186322,,,True,True
186323,synovitis,التهاب الغشاء المفصليّ,synovite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186323,,,True,True
186324,synthesis,تركيب، إنشاء، اصطناع,synthèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186324,,,True,True
186325,synthetic,تركيبيّ، اصطناعيّ,synthétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186325,,,True,True
186326,syringe,زرّاقة، مِحْقنة، مِحْقن,seringue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186326,,,True,True
186327,syrup,شَرَاب,sirop,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186327,,,True,True
186328,system,نِظَام,système,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186328,,,True,True
186329,systemic,نِظَاميّ,systémique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186329,,,True,True
186330,systemic circulation,دَورة (ال...) الدموية الكبرى,grande circulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186330,أكبر دورات الدم في الجسم تمدُّ جميع أجزاء الجسم بالدم ماعدا الرئتين وتبدأ من البُطين الأيسر للقلب.,,True,True
186331,systole,انقباض القلب,systole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186331,,,True,True
186332,systolic,انقباضيّ,systolique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186332,,,True,True
186333,tablet,قُرْص,tablette; comprimé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186333,,,True,True
186334,tachycardia,تسرُّع القلب، ارتفاع نبض القلب، إسراع القلب,tachycardie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186334,,,True,True
186335,tachyphylaxis,تسرُّع المناعة,tachyphylaxie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186335,,,True,True
186336,tachypnea; tachypnoea,تسرُّع التنفس,tachypnée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186336,,,True,True
186337,tachypneic,مُسَرِّع للتنفس,tachypnéique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186337,,,True,True
186338,tactile,لَمْسيّ,tactile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186338,مختص بحاسة اللمس.,,True,True
186339,taenia,دودة شريطية، دودة وحيدة,ténia,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186339,,,True,True
186340,taeniasis,داء الشريطيّات,téniasis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186340,,,True,True
186341,tail,ذَيْل، ذَنَب,queue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186341,,,True,True
186342,tailless sheep,ضأْن أبتَر,mouton sans queue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186342,لا ذَنَب له.,,True,True
186343,talus,كُرسوع,astragale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186343,العظم الرسغيّ الظنبوبيّ، يتمفْصل مع الظنبوب وعظم العقب.,,True,True
186344,tar,قَطْران,goudron,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186344,,,True,True
186345,target organ,عضو هدَف,organe cible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186345,,,True,True
186346,tarsus,رُسْغ القدم,tarse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186346,,,True,True
186347,taste; flavor,ذوْق، طَعْم، مَذَاق,goût; saveur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186347,,,True,True
186348,tattooing,وَشْم,tatouage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186348,,,True,True
186349,taxonomy,علم التصنيف,taxonomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186349,علم يبحث في تقسيم الأحياء وتصنيفها.,,True,True
186350,tear wound,مَزْق، تمزُّق,déchirure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186350,,,True,True
186351,tears,دموع,larmes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186351,,,True,True
186352,teaser stallion,جواد النَّزْو الوسيط,étalon souffleur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186352,حصان يستعمل في تشخيص حالة الوداق عند الحجر.,,True,True
186353,teat,حلَمَة ضرْع أنثى البقريّات,trayon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186353,,,True,True
186354,teeth,أسنان,dents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186354,,,True,True
186355,teething,تسنين، إثغار,dentition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186355,,,True,True
186356,temperament,مِزاج، طَبْع,tempérament,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186356,,,True,True
186357,temperature,درجة الحرارة,température,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186357,,,True,True
186358,temporal,صُدْغيّ,temporal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186358,,,True,True
186359,tenderness,طراوة اللحم,tendreté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186359,وهي أهم العوامل التي تؤثر في صلاحية اللحوم، وطريقة القياس الطبيعية للطراوة تعتمد على قوة القطع، ومن أهم المؤثرات على الطراوة في اللحوم كمية الأنسجة الضامة بها.,,True,True
186360,tendinitis,التهاب وتريّ,tendinite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186360,,,True,True
186361,tendon,وتَر,tendon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186361,طرف العضلة.,,True,True
186362,tenectomy,قَطْع الوتر,ténectomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186362,,,True,True
186363,tenesmus,زحير,ténesme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186363,توتر مؤلم وحرقة ينتجان عن التهاب في الشرج والمثانة.,,True,True
186364,teratogen,ماسِخ,tératogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186364,ما يحدث مُسُوخا.,,True,True
186365,teratology,مِساخَة، مبحث المسخيّات,tératologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186365,,,True,True
186366,test; examination,اختبار، فَحْص,test; examen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186366,,,True,True
186367,testicular,خُصْويّ، خُصْيويّ,testiculaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186367,,,True,True
186368,testis; testicle,خُصْية,testicule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186368,,,True,True
186369,tetanization,تكزيز,tétanisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186369,,,True,True
186370,tetanus,كُزاز,tétanos,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186370,تقلُّص كُزازيّ.,,True,True
186371,tetany,تكزُّز,tétanie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186371,تقبُّض مستمر.,,True,True
186372,tetraplegia,شلل رباعيّ,tétraplégie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186372,,,True,True
186373,thalamus,مِهاد,thalamus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186373,,,True,True
186374,theileriosis,حُمَّى (ال...) الصفراء الثّيْليريّة,theileriose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186374,,,True,True
186375,therapeutic,عِلاجيّ,thérapeutique (adj),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186375,مختص بالمواد الطبية والعلاجية.,,True,True
186376,therapeutics,علم المداواة، فن الشِّفاء,thérapeutique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186376,,,True,True
186377,therapy,مداواة,thérapie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186377,,,True,True
186378,theriogenelogy,مبحث التكاثر والتوليد,thériogénologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186378,,,True,True
186379,thermocautery,مكواة,thermocautère; termocautérisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186379,,,True,True
186380,thermogenesis,توليد الحرارة,thermogenèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186380,,,True,True
186381,thermolysis,تحلُّل حراريّ، تبدّد حراريّ,thermolyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186381,,,True,True
186382,thermometer,ميزان الحرارة,thermomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186382,,,True,True
186383,thermoneutral zone,نطاق التعادل الحراريّ,zone de thermoneutralité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186383,,,True,True
186384,thermoreceptor,مُستَقبِلة حرارية,thermorécepteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186384,,,True,True
186385,thigh,فَخِذ,cuisse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186385,,,True,True
186386,third ventricle,بُطَيْن الدماغ الثالث,troisième ventricule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186386,تجويف الدِّماغ العميق، يتصل بالتجويفين الوحْشيين.,,True,True
186387,thirst,عَطَش، ظَمَأ,soif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186387,,,True,True
186388,thoracentesis,بزْل الصَّدر,thoracocentèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186388,عملية إزالة السائل وسحْبه في بعض الحالات المرضية للصَّدر.,,True,True
186389,thoracic; pectoral,صَدْريّ,thoracique; pectoral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186389,,,True,True
186390,thorax,صَدْر,thorax,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186390,,,True,True
186391,threshold,عتبة,seuil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186391,,,True,True
186392,thrill,رعْشة، ارتجاف، رَعْدة,frémissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186392,,,True,True
186393,thrombocytes,صُفَيْحات، لويحات الدم,thrombocytes; plaquettes sanguines,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186393,,,True,True
186394,thrombopoiesis,تكوُّن الصُّفيحات,thrombopoïèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186394,,,True,True
186395,thrombosis,خُثار، تجلُّط الدم,thrombose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186395,,,True,True
186396,thrombus,خَثْرة,thrombus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186396,,,True,True
186397,thymus,توتة، غدة صعْترية,thymus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186397,,,True,True
186398,thyroid gland,غدة درقية,glande thyroïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186398,,,True,True
186399,thyroidism,تدرُّق,thyroïdisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186399,,,True,True
186400,thyroxine,تِيروكْسين,thyoroxine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186400,,,True,True
186401,tibia,ظنْبوب، عظم القصبة,tibia,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186401,,,True,True
186402,tick,قَرَاد، قُرادة,tique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186402,حشرة تعيش على جلد الحيوانات وتمتص دمها.,,True,True
186403,tickborne disease,مرض منقول بالقَراد,maladie transmise par les tiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186403,,,True,True
186404,tip,ذِرْوَة، قمة,extrémité; pointe; sommet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186404,,,True,True
186405,tissue,نسيج,tissu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186405,,,True,True
186406,tomography,تصوير مقطعيّ,tomographie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186406,,,True,True
186407,tongue,لِسان,langue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186407,,,True,True
186408,tonsil,لوزة,amygdale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186408,,,True,True
186409,tonsillitis,التهاب اللوزتين,amygdalite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186409,,,True,True
186410,tonus,توتُّر,tonus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186410,,,True,True
186411,tooth,سِن، ضِرْس,dent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186411,,,True,True
186412,torsion,انفِتال، التواء,torsion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186412,,,True,True
186413,toxemia; toxaemia,انسمام الدم,toxémie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186413,,,True,True
186414,toxic,سُمِّيّ، سامّ,toxique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186414,,,True,True
186415,toxicity,سُمِّيَّة,toxicité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186415,,,True,True
186416,toxicology,سُموميات (ال...)، سِمامة,toxicologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186416,مبحث السُّم وتأثيره.,,True,True
186417,toxicosis,تسمُّم,toxicose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186417,,,True,True
186418,toxin,ذِيفَان,toxine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186418,,,True,True
186419,trace elements,عناصر قليلة,oligo-éléments,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186419,عناصر معدنية أو عضوية قليلة الوجود في الغذاء أو في الجسم.,,True,True
186420,trachea,رُغامَى,trachée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186420,قصبة الرِّئة.,,True,True
186421,tracheal,رُغاميّ,trachéal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186421,,,True,True
186422,tracheitis,التهاب الرُّغامى,trachéite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186422,,,True,True
186423,tracheotomy,بَضْع الرُّغامى,trachéotomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186423,,,True,True
186424,tract; pathway,سبيل، مسلك، ممر,tractus; voie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186424,,,True,True
186425,tranquilization,تسكين، تهدئة,tranquillisation; sédation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186425,,,True,True
186426,transcription,انتساخ، نسْخ,transcription,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186426,,,True,True
186427,transferable drug resistance,مقاومة منتقلة للعقاقير,résistance transmissible aux médicaments,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186427,انتقال خاصية المقاومة للعقّار من ميكروب إلى آخر.,,True,True
186428,transfixation,خَزْق، اختراق، مُثَبِّت,transfixation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186428,,,True,True
186429,transfusion of blood,نَقْل الدم,transfusion sanguine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186429,,,True,True
186430,transient symptoms,أعراض عابرة,symptômes transitoires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186430,,,True,True
186431,transit,عُبور، مُرور,transit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186431,,,True,True
186432,transplant; graft,غريسة، طُعْم,greffon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186432,العضو أو النسيج الذي يتم زرعه في الجسم.,,True,True
186433,transudate,رشْحة,transudat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186433,,,True,True
186434,transudation,رَشْح، ترشُّح,transsudation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186434,,,True,True
186435,traumatism,رَضْح، رَضٌّ,traumatisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186435,,,True,True
186436,traumatology,مبحث الجروح، مبحث الرُّضوض,traumatologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186436,,,True,True
186437,treatment,مُعالجة,traitement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186437,,,True,True
186438,trematod,مَثْقوبة (ال...),trématode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186438,صنف من الديدان الطفيلية.,,True,True
186439,tremor,رُعاش، رَجْف، ارتجاف,tremblement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186439,,,True,True
186440,trichuriasis,داء المُسَلَّكات,trichuriose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186440,,,True,True
186441,trichuris,مسلَّكة (ال...),trichuris; trichure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186441,,,True,True
186442,trocar,مِبْزَل,trocart,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186442,,,True,True
186443,trochanter,مَدْوَر,trochanter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186443,ناتئان في أعلى عظم الفخذ، أحدهما في الجانب الوحشيّ وهو الأكبر، والآخر في الجانب الإنسيّ وهو الأصغر.,,True,True
186444,trochlea,بَكَرة,trochlée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186444,,,True,True
186445,trophic,نمائيّ,trophique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186445,,,True,True
186446,trot,خَبَب,trot,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186446,,,True,True
186447,trotter horse,حصان خبَّاب,cheval trotteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186447,,,True,True
186448,trunk,جِذْع,tronc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186448,,,True,True
186449,trypanosoma,مِثْقبِيّات (ال...),trypanosomes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186449,,,True,True
186450,trypanosomiasis,داء المِثْقَبِيَّات,trypanosomiase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186450,,,True,True
186451,tuber,حَدَبة,tubérosité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186451,,,True,True
186452,tuberculin,سُلِّين,tuberculine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186452,مادة سلِّية.,,True,True
186453,tuberculosis,تَدَرُّن,tuberculose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186453,داء السل.,,True,True
186454,tumor; tumour,وَرَم,tumeur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186454,,,True,True
186455,turnover,تجديد,renouvellement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186455,,,True,True
186456,twitch,زيار,tord nez,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186456,كُلابة توضع على أنف الفرس لتطويعه.,,True,True
186457,tympanitis,التهاب طبلة الأذن,tympanite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186457,,,True,True
186458,tympanum,طبلة الأذن,tympan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186458,,,True,True
186459,typhilitis,التهاب الأعور,typhlite; inflammation du coecum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186459,,,True,True
186460,typhoid; salmonellosis,داء السّلْمونيلات,salmonellose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186460,داء مُعْدٍ يصيب الحيوانات في أمعائها.,,True,True
186461,ubiquitous,شائع الانتشار,ubiquiste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186461,,,True,True
186462,udder,ضَرْع,mamelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186462,,,True,True
186463,udder cistern,جابية الضرع,citerne de la mamelle; sinus galactophore,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186463,,,True,True
186464,ula,لِثَّة,gencive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186464,,,True,True
186465,ulcer,قُرحة، قَرحة,ulcère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186465,,,True,True
186466,ulcerative,تقرُّحيّ، قُرحيّ,ulcéreux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186466,,,True,True
186467,ulna,عظم الزّند، عظم الساعد,ulna,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186467,,,True,True
186468,ulnar,زنديّ,cubital,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186468,,,True,True
186469,ultrasonography,فَحْص بالأمواج فوق الصوتية,ultrasonographie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186469,,,True,True
186470,ultrasound,أمواج فوق الصوتية,ultrason,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186470,اهتزاز من طبيعة الصوت ولكن تردده من القوة بحيث يتعذر سماعه.,,True,True
186471,umbilicus,سُرَّة,ombilic,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186471,,,True,True
186472,union,التئام، انجبار,union,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186472,,,True,True
