id,english,arabic,french,german,uri,description,vt,uatv,image_uri_remote,image_uri_extract
96504,short circuit ratio,نسبة قصر الدارة (SCR),Rapport de court-circuit,Kurzschlussverhältnis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96504,مصطلح يطلق على قياس قوة أنظمة التيار المتردد المُتصلة بأطراف وصلة نظام التيار المستمر. وإذا كانت نسبة قصر الدائرة أقل من 3، فيُوصف النظام بأنه ضعيف.,True,False,,
101196,short position,مركز قصير,position courte,Short-Position,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101196,عجز في الميزان التجاري يحدث في مجال تجارة الانبعاثات عندما يكون لدى مؤسسة ما [شهادات كربون](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101118) أقلّ مما تحتاجه للوفاء بالتزامتها في مجال الطاقة حسب طبيعة نشاطها. ويدخل في سياق هذا المركز الالتزام الضريبي طبقاً لنظام تجارة الانبعاثات (ETS)، وكذلك عمليات بيع الشهادات. وفي هذا السياق (انظر: [مركز طويل](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101174)).,True,False,,
98032,short rotation intensive culture (SRIC),زراعة كثيفة قصيرة الدورة,culture intensive avec courte rotation (CICR),Kurzumtriebskultur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98032,زراعة المحاصيل الشجرية للحصول منها على الطاقة الحيوية أو لإنتاج الألياف. يتميّز هذا النوع من الزراعة بضرورة عمل إعداد تفصيلي للموقع المراد زراعته، وعادةً تكون المسافة الزمنية بين مواسم الحصاد أقل من 10 سنوات، ويكون المحصول عبارة عن أشجار هجينة سريعة النمو، وتخضع لإدارة مُكثفة (يتم خلالها إمدادها ببعض السماد، فضلاً عن مُكافحة الآفات والأعشاب الضارة، كما قد يجري توفير إمكانيات الري لها إذا لزم الأمر).,True,False,,
96033,short-circuit,دائرة قِصَر,court-circuit,Kurzschluss,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96033,منفذ كهربائي أحادي مقاومته تقترب من الصفر، وبوسعِه التسبُّب في تدمير المُكوّن الكهربائي المعني بفعل الارتفاع الكبير في شِدّة التيار.,True,False,,
96204,short-circuit current,تيار دائرة القصر,Courant de court-circuit,Kurzschlussstrom,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96204,التيار الذي يسري في حالة حدوث دائرة قصر. وفي حالة شبكة التيار ثلاثيّ الأطوار، يُمكن التمييز بين دائرة القصر الأحادية والثنائية والثلاثية المراحل.,True,False,,
96203,short-circuit power,قدرة دائرة القصر,Puissance de court-circuit,Kurzschlussleistung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96203,(انظر: [قدرة التيار المتردد البدئي لدائرة القصر](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96146)),True,False,,
96270,short-circuit remote from a power station,دائرة قصر بعيدة عن محطة توليد الطاقة,court-circuit loin de la centrale,kraftwerksferner Kurzschluss,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96270,دائرةُ قصر تنشأ عندما يكونُ نصيب التيار المُتردد الإبتدائيّ في دائرة القصر واللازم لتشغيل آلة مُتزامنة (أو لا مُتزامنة) في حالة وجود دائرة قصر ثلاثية القطب، أقلَ من ضعف قيمة تيار القياس للآلة نفسها. (انظر: [دائرة قصر قريبة من محطة توليد الطاقة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96271)),True,False,,
95288,short-range forecast; short-period forecast,توقع قصير المدى,prévision à courte échéance,Kürzestfristprognose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95288,توقّعات حالة الطقس للاثنتي عشرة ساعة التالية.,True,False,,
101015,short-term orientation,توجّه قصير الأمد,Orientation à court terme,Kurzzeitorientierung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101015,يُعدّ تحقيق نتائج سريعة حافزاً للعمل أو لتنفيذ المشروع المعني. (انظر: [توجّه طويل الأمد](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101014)),True,False,,
95289,short-term scenario,سيناريو قصير المدى,scénario à court terme,Kurzzeitszenario,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95289,سيناريو لفترة مُستقبلية قصيرة.,True,False,,
96057,short-term storage system,خزّان قصير الأمدّ,stockage à court terme,Kurzzeitspeicher,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96057,وسيط تخزين يستطيع توفير الطاقة الكهربائية بسُرعة لفترة قصيرة. وهو خزّان للقُدرة، يكمُن دوره الأساسيّ في تأمين جودة شبكة الكهرباء. (انظر: خزّان طويل الأمد),True,False,,
101214,shortage of certificate,عجز شهادات الانبعاثات,manque de certificats,Unterdeckung an Zertifikaten,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101214,عدم تغطية عدد [شهادات إطلاق الانبعاثات](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=101141) للمطلوب فعلياً في فترة ما من الفترات المحاسبية.,True,False,,
96505,shunt,مُفرّع تيار,shunt,Shunt; Messwiderstand,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96505,تجهيزة تُهيّئ مسار منخفض المُقاومة للسماح بمرور التيار حول نقطةٍ أخرى في الدائرة.,True,False,,
97622,shunt regulator,مُنظم موصل على التوازي,shunt regulator,Shunt-Regler,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97622,مُنظم يكون  مدمج في النظام لإعادة توجيه التيار مرة أخرى خارج البطاريات، ويتم تركيب هذا النوع من المتحكمات عادةً في الأنظمة الشمسية صغيرة السعة.,True,False,,
95310,shut-down in storms,إيقاف بسبب العواصف,arrêt d'urgence; mise en sécurité,Sturmabschaltung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95310,إغلاق محطات توليد الطاقة بالرياح عند هبوب رياح شديدة تتجاوز القيمة الإسمية المُحدّدة، وذلك لتجنب حدوث أضرار. (انظر: [مرحلة رياح شديدة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=95309)),True,False,,
96371,shutdown planning decommissioning planning,خطة وقف التشغيل,plan de mise hors service,Stilllegungsplanung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96371,خُطة لوقف تشغيل وحدات توليد، وخاصةً تلك الموجودة في محطات الطاقة النووية.,True,False,,
96372,shutdown planning decommissioning planning,خطة توّقف التشغيل,plan d'arrêt,Stillstandsplanung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96372,خُطة توقُّف تشغيل وحدات توليد لفترة قصيرة، وهو توقف يحدث تلقائياً.,True,False,,
101753,sickle moss,طحلب المنجل,mousse faucille,Sichelmoos,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101753,ist ein vor allem in West- und Mitteleuropa flächendeckend im Rückgang begriffenes Laubmoos aus der Familie Scorpidiaceae,True,False,,
95103,sieve analysis,تحليل الغربلة,analyse granulométrique,Siebanalyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95103,طريقة تُستخدم للتعرف على تصنيف أحجام الحُبيبات في الأجسام الحُبيبيّة. وتُعدّ الغربلة الجافة باستخدام البُرج المنخلي المُثبّت على جهاز غربلة أكثر الطرق المُتّبعة في التحليل. كما تُطبّق طريقة الغربلة الرطبة، وطريقة الغربلة بتدفّق الهواء بالنسبة للمواد صعبة الغربلة، التي تميل بطبيعة الحال إلى التكتّل والتراكم، وكذلك بالنسبة للمواد الدقيقة والناعمة.,True,False,,
96106,silica gel,هُلاَمَةُ السيليكا,gel de silice,Silikagel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96106,مادة لابلورية من ثاني أكسيد السليكون، تكون إمّا مَرِنَة أو صلبة. وهي أيضاً شديدة المسامية ولها سطح داخلي كبير، كما أن لها مقدرة عالية على امتصاص الرطوبة. وتُستخدم هُلاَمَةُ السليكا في عمليات الترشيح، وكمادة مُثخنة (مادة تغليظ) في تكنولوجيا الهُلاَمَةُ في بطاريات الرصاص، كما أنها تُستخدم كمادة للتجفيف. أمّا في الوسائط الكيميائية الحرارية لتخزين الطاقة، فتُستخدم هُلاَمَةُ السيليكا  كمادة امتصاص، وذلك نظراً لطاقة الامتصاص والتفريغ المُرتبطة بخاصية امتصاص الرطوبة التي تتميز بها هذه المادة.,True,False,,
101754,silicates,سليكات,silicates,Silikat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101754,sind die Salze und Ester der Ortho-Kieselsäure (Si(OH)4) und deren Kondensate.,True,False,,
100586,silicic acid,حمض السلسيليك,acide silicique,Kieselsäure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100586,اسم لأحماض الأوكسو - سيليكون.,True,False,,
94625,silicon,سيليكون,silicium,Silizium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94625,شِبه موصّل، أحادي العنصر. ويتميّز السيليكون الأوّلي النقي بلون أسود يميل إلى الرمادي، وهو يُظهِر لمعة معدنية مُميّزة، يبدأ لونها في الأغلب من البرونزي وصولاً إلى درجة مائلة للزُرقة. (انظر: خلية شمسية),True,False,,
95896,silicon,سيليكون,silicium,Silizium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95896,عنصر كيميائي يمكن أن يرتبط مع أربع ذرات مجاورة. السيليكون هو شبه الموصل الذي يضطلع لحد الآن بأهم دور في صناعة أشباه الموصلات ووحدات الطاقة الشمسية. يمكن تحويل المادة الخام، أكسيد السيليكون (الرمال) ومعالجتها لإنتاج السيليكون الأحادي البلورة، المتعدد البلو,True,False,,
97114,silicon-controlled rectifier,مقوّم سليكوني محكوم,redresseur contrôlé au silicium,Thyristor,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97114,يُسمى أيضًا المقوّم المحكوم بشبه موصل ويُعرف اختصاراً بـ SCR. وهو جهاز توصيلي أحادي الاتجاه رباعي الطبقات للتحكم في التيار. ولا يُشغل هذا النوع من الأجهزة إلا بتيارات متجهة إلى داخل البوابة.,True,False,,
100789,silver,فضة,argent,Silber,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100789,فلز أبيض ولامع. من المعادن الثمينة.,True,False,,
98033,silviculture,زراعة الأحراج,sylviculture,Forstwirtschaft,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98033,عملية مُراقبة ومُتابعة تأسيس وتكوين وهيكلة ونمو الغابات والأراضي الحرجية علمياً وعملياً.,True,False,,
97430,single axis rotating collector,مُجَمِّع دوّار أحاديّ المحور,collecteur à un seul axe de rotation,einachsig nachgeführter Kollektor einachsiger Solartracker,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97430,مُجَمِّع ذو سطح تتبُّعي يتحرك حول محور واحد.,True,False,,
97115,single diode model,نموذج أحادي الدايود,modèle de diode simple,Ein-Dioden-Modell,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97115,نموذج بسيط لدائرة مكافئة خاص بخلية كهرضوئية. ويتكون من دايود موصَّل على التوازي مع مصدر تيار مثالي. ويقوم هذا المصدر بالإمداد بالتيار في تناسب مع ما يتعرض له من سطوعٍ شمسي.,True,False,,
98463,single duct air conditioning system,نظام ذو مجرى واحد,système de conditionnement d'air à un conduit,Einkanalsystem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98463,مُكيِّف هواء (AC) يُنقل فيه الهواء إلى مناطق مختلفة عبر ممر واحد.,True,False,,
98727,single flow cooling tower,برج تبريد أحادي التدفق,tour de refroidissement à flux unique,einflutiger Kühlturm,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98727,[برج تبريد ذو سريان معترض](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=98585) يوجد به قطاع من الحشوات على جانب واحد فقط من غرفة الامتلاء.,True,False,,
98162,single passage cooling,تبريد بالتمرير الأحادي,refroidissement à passage unique,Durchlaufkühlung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98162,(انظر: [تبريد مباشر بمياه الأنهار](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=98141),True,False,,
97623,single-axis tracking,تتبع أحادي المحور,suivi mono-axiale,einachsige Nachführung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97623,نظام يستخدم لتدوير النظام الشمسيّ من الشرق إلى الغرب، لالتقاط أشعة الشمس وتجميعها.,True,False,,
95982,single-circuit storage heater,خزّان أحادي الدورة,réservoir à circuit unique,Einkreisspeicher,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95982,[خزَّان للمياه الساخنة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96128)، يُمكن أن يعمل في أي وقت تبعاً للحاجة. وعلى عكس هذا النوع من الخزانات، فإن [الخزّان ثنائي الدوائر](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96140) يشتمل على نظامين كهربائيين للتسخين، أحدهما يعمل كنظام التسخين الموجود في الخزّان أحادي الدورة، والآخر يُستخدم كالموجود في وحدة تخزين الطاقة ليلاً، بمعنى أنه لا يُمكن استخدامه سوى في فترات التعريفة المُتخفضة للتيار الكهربائي. وبوجه عام يتميّز النظام الثاني للتسخين في الخزّان ثنائيّ الدورة بصِغر حجمه مُقارنًا بالنظام الأول.,True,False,,
95356,single-component system,نظام أُحادي المُكوِّن,système à composante unique,Einstoffsystem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95356,نظام لا يوجد به إلا نوع واحد من المادة.,True,False,,
96507,single-phase electric power,قدرة كهربائية أحادية الطور,puissance électrique par phase,Einphasen-Stromversorgung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96507,القدرة الكهربائية أحادية الطور تشير إلى توزيع القدرة الكهربائية المترددة التيار باستخدام نظام تتغير فيه جميع قيم جهد الإمداد في توافق تام.,True,False,,
98728,single-screw compressor,ضغاط أحادي اللولب,compresseur à vis unique,Einzelschraubenverdichter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98728,[ضغّاط تبريد](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=98708) يحتوي على دوار حلزوني واحد وعجلتين نجميتي الشكل.,True,False,,
96706,single-shaft design,تصميم أُحادي العمود,conception mono-arbre,Einwellenanordnung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96706,أحد أساليب تصميم العنفات مُتناهية الصغر، يُستخدم فيه عمود دوّار واحد، ممّا يُمكّن من تقليل الاحتياج لإجراء صيانة، ويؤدي إلى تحسين الموثوقية العامة للعنفات.,True,False,,
97205,single-stage digestion system,نظام هضم أحاديّ المرحلة,système de digestion en une étape,einstufiges Aufschlusssystem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97205,نظامٌ تجري فيه كافة التفاعلات البيولوجية في مفاعل واحد أو صهريج واحد مُحكم الإغلاق. ومن شأن نظام الهضم أحادي المرحلة أن يُخفض تكاليف التشييد، إلا إنه يتسبب في خفض مستوى التحكم في التفاعلات الحادثة داخل النظام.,True,False,,
98729,singleshot psychrometer,مقياس الرطوبة المعلق,psychromètre (fronde) à rotation,Schleuderpsychrometer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98729,أداة تقيس كُلاًّ من درجة الحرارة والرطوبة النسبية لتحديد حالة الهواء الرطب، وذلك عن طريق تحديد درجة حرارة البُصَيْلتين الجافة والمبللة. وتحتوي هذه الأداة على ترمومترين، إحداهما جاف والآخر رطب.,True,False,,
98120,sink,حفر,fonçage,Abteufen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98120,في هندسة المناجم، حفر بئر جيوحرارية أو بئر مياه أو بئر تعدين.,True,False,,
97625,site analysis,تقييم الموقع,analyse du site,Standortanalyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97625,معاينة موقع ما لمعرفة مدى مناسبته لاستغلال الطاقة الشمسية.,True,False,,
95097,slag,خبث,scorie,Schlacke,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95097,يُقصد به في مجال تقنية الاحتراق الرماد الذي يتعرّض إلى ما يزيد عن درجة حرارة الرخاوة، فتتغير حالته العادية -التي يكون فيها على هيئة حُبيّبات دقيقة أو مسحوق- فتصير عجينية أو تتحول إلى سائل لَزِج.,True,False,,
97206,slag,خبث (المعادن),scories,Schlacke,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97206,منتج جانبي شبه زجاجي يُنتج من صهر المعادن الخام، حيث يجري أثناء عملية الصهر فصل أجزاء المعدن المرغوب فيها عن الأجزاء غير المرغوبة. ويتكون الخبث المعدني عادةً من خليط من الأكاسيد المعدنية وثاني أكسيد السيليكون.,True,False,,
101531,sleet,مطر متجمد,grésil,Graupel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101531,"Form von Niederschlag, bei dem Schneekristalle durch angefrorene Wassertröpfchen zu kleinen Kügelchen verklumpt",True,False,,
96216,slipping,انزلاق,passer à travers,Durchschlüpfen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96216,التأثير الانزلاقي الحادث في مُولِّد تزامني أو آلة تزامنية. (انظر: [تشغيل لاتزامني](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96159)),True,False,,
98187,slotted pipes,أنابيب مشقوبة,tuyaux fendus,geschlitzte Rohre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98187,تُمَدّ الأنابيب في مناطق الآبار العميقة البعيدة بحيث تُراعي حمايتها من تساقط الصخور (تغطية الآبار). وغالباً ما تُترك الأجزاء الإنتاجية للبئر دون تغطية (حُفرَة مكشوفة)، ومع ذلك يُمكن في هذه الحالة استخدام أنابيب مُنفِذة مشقوبة (ذات شقوف ضيقة) أو ذات أشكال مُختلفة للفتحات. (انظر: بئر عميقة)، (انظر: بئر جيوحرارية (بئر))، (انظر: [حفرة مكشوفة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=98226))),True,False,,
94961,slurry wall siphon reactor,مُفاعل ذو جِدار إحكام ومِرفاع,réacteur à levage et paroi d'étanchéité,Dichtwand-Heber-Reaktor,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94961,مُفاعل ينبني تشغيله على الاستفادة من انحدار طبيعي كافٍ لطبقة المياه الجوفية بغرض استخراج المياه الجوفية وفقاً للمبدأ العام لعمل المِرفاع. وتجري مُعالجة وتنقية المياه الجوفية المُلوّثة في مُفاعلات متنوّعة، مُدمجة في نظام المِرفاع، وذلك تبعاً لنوع وكمّ [المواد المُلوِّثة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=95094).,True,False,,
96613,small cogeneration units,وحدات توليد مشترك صغيرة,petites unités de cogénération,kleine KWK-Anlagen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96613,وحدات توليد مشترك تتميز بإنتاج قدرة كهربائية يقل عن 3 ميجاواط وتُستخدم فيها مولدات احتراق داخلي و[عنفة متناهية الصغر](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96717) وتقنية خلايا الوقود لتحقيق ما يزيد على 90% من الكفاءة الحرارية. ويُستخدم هذا النوع من الوحدات في المستشفيات والمباني السكنية والفنادق.,True,False,,
98936,small motor vehicle,مركبة بمُحرّك صغير,Petite voiture à moteur,Kleinmotorwagen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98936,وفقاً للائحة الخاصة بالمُتطلبات الفنية للمركبات المُعدّة للسير على الطرق، هي مركبة تعمل بمُحرّك، وتخضع لشروط أقل صرامة مُقارنةً بسيارات الرُكّاب العادية، إلا أن لها حدوداً مُعينة للوزن لا يُسمح بتجاوزها.,True,False,,
96611,small power production facility,محطة صغيرة لتوليد الطاقة الكهربائية,petite installation de production d'électricité,Kleinkraftwerk,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96611,منشآة تنتج قدرة كهربائية من الكتلة الحيوية أو الموارد المتجددة أو المُتبددة، ولا تزيد قدرتها الإنتاجية على 80 ميجاواط.,True,False,,
95020,small purification plant,محطة صغيرة لمُعالجة مياه الصرف الصحي,micro-station d'épuration,Kleinkläranlagen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95020,محطة تُجري فيها تنقية مياه الصرف الصحي لعدد محدود من الأفراد يتراوح ما بين 4 و 50 فرداً. وبذلك يُمكن استخدامها في منازل مستقلة، أو في مُجمعات سكنية صغيرة، أو مطاعم، أو أكواخ الاحتماء، وذلك عند تعذّر تصريف المياه إلى محطات مُعالجة مياه الصرف الكبيرة أو المحلية لأسباب تقنية أو مادية أو قانونية.,True,False,,
98994,smart charging,شحن ذكي,recharge intelligente,Smart Charging,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98994,استخدام أجهزة الشحن المعززة بنُظم المُعالجة الإلكترونية للبيانات، بهدف شحن المركبات الكهربائية بالسُرعة المُثلى، الأمر الذي يترتب عليه إطالة العمر الافتراضيّ للبطاريات.,True,False,,
96761,smart energy market,سوق الطاقة الذكية,marché de l'énergie intelligente,intelligenter Energiemarkt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96761,مجمل خدمات الطاقة لتنفيذ العمليات الإلكترونية والآلية في سوق الطاقة غير المنظم.,True,False,,
96260,smart grid,شبكة ذكية,réseau électrique intelligent,intelligentes Stromnetz,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96260,تتميّز شبكة التيار الكهربائي الذكية عن نظيرتها التقليدية، باحتوائها على بنية تحتية من الاتصالات، وكذلك تقديمها لخدماتٍ جديدة، واعتمادها عدداً من البُنى الشبكية الحديثة، والتي عادةً ما تُتيح إمكانيات تشغيل أكثر كفاءةً و;  أو أكثر فعّالية للشبكة، وذلك استناداً إلى الاستفادة القصوى من الشبكة المُستخدمة فيما يتعلق بوظيفة مُحددة. (انظر: [إدارة الطلب على الطاقة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96293)),True,False,,
96499,smart grid,شبكة ذكية,réseau intelligent,intelligentes Netz; Smart Grid,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96499,شبكة كهربائية تجمع معلومات وتعمل بناءً عليها باستخدام تكنولوجيا الاتصالات. ومن أمثلة هذه المعلومات: سلوك الموردين والمستهليكن، واستدامة الإنتاج، وتوزيع الكهرباء.,True,False,,
96764,smart grid,شبكة ذكية,réseau intelligent,intelligentes Netz,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96764,تضم الشبكة الذكية الشبكات التواصلية والمتحكمة في مولدات الكهرباء، والتخزين، ومستهلكي الكهرباء وموارد الشبكة في شبكات نقل الطاقة الكهربائية وتوزيع الكهرباء. وهذا يتيح تحسين ورصد المكونات المترابطة مع بعضها البعض. والهدف من ذلك هو تأمين إمدادات الطاقة في نظ,True,False,,
98995,smart grid,شبكة ذكية,réseau intelligent; Smart Grid,Smart Grid,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98995,شبكة تيار كهربائي توصف بأنها 'ذكية' لأنها تشتمل على تقنيات اتصال متكاملة للربط وللتحكم في مولّدات التيار ووسائط تخزين الطاقة والمُستهلكات الكهربائية وعناصر تشغيل الشبكة الموجودة في شبكات نقل وتوزيع الطاقة للإمداد بالكهرباء.,True,False,,
96763,smart home,منزل ذكي,maison intelligente,intelligentes Heim,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96763,توفر البيت على عدد من التجهيزات الفنية التي يمكن تسييرها عن بعد، مثل التحكم الإلكتروني في الأضواء، والستائر، وأيضا أجهزة التدفئة أو الطبخ والشبكات التلفزيونية، فضلا عن أنظمة السلامة.,True,False,,
95244,smart meter,عدّاد ذكي,compteur intelligent,Intelligenter Stromzähler,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=95244,عداد تيار كهربائي رقمي،  يُمكنه قياس زمن الاستهلاك إلى جانب قياس كمّ الاستهلاك، وبذلك يُمكن للعميل أو الشركة المُقدّمة للخدمة التحكم في الأمر بكيفية تُمكِّن من موازنة الحِمل على الشبكة وتخفيض التكاليف.,True,False,,
96762,smart meter,عَدَّاد ذكي,compteur intelligent,intelligenter Zähler,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96762,جهاز يُستعمل لقياس كمية الطاقة المستخدمة أو المتدفقة بحامل مثل الكهرباء أو الغاز، والتي وفقا للتعريف الوارد في الفصل 21 (القانون الألماني لإمدادات الكهرباء والغاز) تمثل الإستهلاك الفعلي للطاقة والتوقيت الفعلي لهذا الإستهلاك لكل مستخدم محطة، كما أن العداد,True,False,,
98996,smart meter,عدّاد ذكي,compteurs intelligents,Smart Meter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98996,عدّاد كهرباء إلكترونيّ مزوّد بوظائف إضافية، من بينها التحكّم في الطلب على الطاقة أو دمجه بمعلومات مُصاحبة منقولة، مثال: القدر المُتاح من طاقة الرياح (وهو ما يسمح بشحن المركبات الكهربائية بالتيار المتولّد من الطاقات المُتجددة على نحو مُحدد ودقيق).,True,False,,
96947,smart supply,إمدادات ذكية,alimentation intelligente,Smart Supply,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96947,شبكة الكهرباء المبنية على أساس خلوي من إمدادات الطاقة اللامركزية. (خلية).,True,False,,
97165,smoke duct,أنبوب تمرير,conduit de fumée,Gasleitrohr; Brennerrohr,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97165,وسيط وصل قصير يصل بين الحارق، والمِرجل (الغلاية) أو أي مبادل حراري آخر، وتُمرَّر خلاله غازات الاحتراق الساخنة المنبعثة من الغرفة الأولية، وأحيانًا يُمرَّر معها هواء الاحتراق المنبعث من غرفة ثانوية أو ثالثة.,True,False,,
97154,smoke exhaust system,نظام إخلاء الدخان,systèmes d'évacuation de la fumée,raumluftunabhängiges Abgassystem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97154,مدخنة تنطلق منها نواتج الاحتراق عند نفس ارتفاع وقيمة الضغط الجوي لمدخل هواء الاحتراق بالمدخنة.,True,False,,
98466,smoke vent,مُخمِّد الدُخان,clapet d'aération,Rauchklappe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98466,[مُخمِّد](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=98343) يُستخدم للحد من مرور الدخان.,True,False,,
96750,smoothing,صقل,lissage,Glättung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96750,الحد من أو تصفية  المكونات العالية التردد في إشارة.,True,False,,
