term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sr,sv,zh
705-06-06,degree of ionization (of a plasma),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-06,درجة التأين (للبلازما),"Ionisationsgrad, <eines Plasmas> m",degree of ionization (of a plasma),grado de ionización (de un plasma),degré d'ionisation (d'un plasma) m,grado di ionizzazione (del plasma),"電離度, <プラズマの>","전리도, <플라즈마>",stopień jonizacji plazmystopień jonizacji,grau de ionização (de um plasma),,jonisationsgrad,"电离程度, <等离子体的>"
705-06-07,ionization gradient component,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-07,مركبة تدرج التأين,"Ionisationsgradient, <in einer Richtung> m",ionization gradient component,componente del gradiente de ionización,"gradient d'ionisation, m",componente del gradiente di ionizzazione,電離こう配成分,이온화 기울기 성분,składowa gradientu jonizacji,componente do gradiente de ionização,,jonisationsgradient,电离梯度分量
705-06-08,"collision frequency,  (electronic)",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-08,تردد التصادم (الكتروني),"Elektronenstoßrate, f","collision frequency,  (electronic)",frecuencia de colisión (electrónica),fréquence des chocs (électroniques) ffréquence des collisions (électroniques) f,frequenza di collisione (di elettroni),"衝突周波数, <電子の>","충돌 주파수, <전자>",częstotliwość kolizji elektronowejczęstotliwość kolizji,frequência das colisões (electrónicas),,kollisionsfrekvens,"碰撞频率, <电子>"
705-06-09,gyro-frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-09,تردد جيروسكوبى,"Gyrofrequenz, f",gyro-frequencycyclotron frequency,frecuencia de ciclotróngirofrecuencia,"gyrofréquence, ffréquence cyclotron, f",giro frequenzafrequenza ciclotronica,ジャイロ周波数サイクロトロン周波数,자이로 주파수사이클로트론 주파수,giroczęstotliwośćczęstotliwość cyklotronowa,frequência de ciclotrãogirofrequência,,cyklotronfrekvens,旋磁频率
705-06-10,plasma frequency (electronic),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-10,تردد البلازما (الكتروني),"Plasmafrequenz, f",plasma frequency (electronic),frecuencia del plasma (electrónica),fréquence de plasma (électronique) f,frequenza del plasma (elettronica),"プラズマ周波数, <電子の>","플라스마 주파수, <전자>",częstotliwość plazmy (elektronowej),frequência de plasma (electrónico),,plasmafrekvens,"等离子体频率, <电子>"
705-06-11,ionosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-11,أيونوسفير (الغلاف الجوي المتأين),"Ionosphäre, f",ionosphere,ionosfera,"ionosphère, f",ionosfera,電離圏,전리층,jonosfera,ionosfera,,jonosfär,电离层
705-06-12,thermosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-12,ثرموسفير (الغلاف الحراري),"Thermosphäre, f",thermosphere,termosfera,"thermosphère, f",termosfera,熱圏,열권,termosfera,termosfera,,termosfär,热层
705-06-13,exosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-13,اكسوسفير (الغلاف الجوي الخارجي),"Exosphäre, f",exosphere,exosfera,"exosphère, f",esosfera,外圏,외기권,egzosfera,exosfera,,exsofär,外逸层
705-06-14,exobase,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-14,قاعدة خارجة,"Exobase, f",exobase,exobase,"exobase, f",esobase,外圏底,하부 외권,granica dolna egzosfery,exobase,,exsobas,外基底
705-06-15,plasmasphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-15,بلازماسفير (بلازما الغلاف الكروي),"Plasmasphäre, f",plasmasphere,plasmasfera,"plasmasphère, f",plasmasfera,プラズマ圏,플라스마층,plazmosfera,plasmasfera,,plasmasfär,等离子体层
705-06-16,plasmapause,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-16,البلازمابوز (ركود البلازما),"Plasmapause, f",plasmapause,plasmapausa,"plasmapause, f",plasmapausa,プラズマ圏界面,플라스마 경계면,plazmopauza,plasmapausa,,plasmapaus,等离子体层顶
705-06-17,magnetosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-17,الغلاف المشحون الدائر مع الأرض، مغنيتوسفير,"Magnetosphäre, f",magnetosphere,magnetosfera,"magnétosphère, f",magnetosfera,磁気圏,자기권,magnetosfera,magnetosfera,,magnetosfär,磁层
705-06-18,magnetopause,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-18,ركود مغناطيسي,"Magnetopause, f",magnetopause,magnetopausa,"magnétopause, f",magnetopausa,磁気圏界面,자기권계면,magnetopauza,magnetopausa,,magnetopaus,磁层顶
705-06-19,D region,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-19,منطقة D,"D-Region, fD-Schicht, f, (abgelehnt)",D regionD layer (deprecated),capa Dregión D,"région D, fcouche D (terme à proscrire) f",regione Dstrato D (sconsigliato),D領域D層,D 영역,obszar D (jonosfery)rejon D (jonosfery),região Dcamada D (desaconselhado),,D-region,D区
705-06-20,E region,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-20,منطقة E,"E-Region, fE-Schicht, f, (abgelehnt)",E regionE layer (deprecated in this sense),capa Eregión E,"région E, fcouche E (terme à proscrire dans ce sens) f",regione Estrato E (sconsigliato),E領域E層,E 영역,obszar E (jonosfery) rejon E (jonosfery),região Ecamada E (desaconselhado neste sentido),,E-region,E区
705-06-21,F region,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-21,منطقة F,"F-Region, fF-Schicht, f, (abgelehnt)",F regionF layer (deprecated in this sense),capa Fregión F,"région F, fcouche F (terme à proscrire dans ce sens) f",regione Fstrato F (sconsigliato),F領域F層,F 영역,obszar F (jonosfery) rejon F (jonosfery),região Fcamada F (desaconselhado neste sentido),,F-region,F区
705-06-22,ionization profile,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-22,المظهر الجانبي للتأين,"Ionisationsprofil, nElektronendichteprofil, n",ionization profileelectron density profile,perfil de densidad electrónicaperfil de ionización,"profil d'ionisation, mprofil de densité électronique, m",profilo di ionizzazioneprofilo della densità elettronica,電離分布電子密度分布,이온화 분포전자밀도 분포,profil gęstości elektronów profil jonizacji,perfil de densidade electrónicaperfil de ionização,,jonisationsprofil,电子密度剖面
705-06-23,total electron content,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-23,المحتوى الالكتروني الكلي,"Elektronengesamtmenge, fTEC, Abkürzung",total electron contentTEC (abbreviation),CET (abreviatura)contenido electrónico total,"contenu électronique total, mCET (abréviation) m",contenuto totale di elettroniTEC (abbreviazione),"全電子数TEC, （略語）",총전자 함량티이시,liczba ogólna elektronów,conteúdo electrónico total,,totalt elektroninnehåll,总电子含量TEC
705-06-24,vertical ionization gradient (component),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-24,تدرج التأين الرأسي (المكون),"vertikaler Ionisationsgradient, m",vertical ionization gradient (component),(componente del) gradiente vertical de ionización,"gradient vertical d'ionisation, m",gradiente di ionizzazione verticale,垂直電離こう配成分垂直電離こう配,"수직 이온화 기울기, <성분>수직 이온화 경사도, <성분>",gradient pionowy jonizacjigradient pionowy jonizacji,gradiente vertical de ionização,,,"垂直电离梯度, <分量>"
705-06-25,ionization ledge,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-25,حافة التأين,"lonisationsüberhang, m",ionization ledge,meseta de ionización,"palier d'ionisation, m",pianerottolo di ionizzazione,電離棚,전리 돌림띠,uskok jonizacyjny (w profilu jonizacji),patamar de ionização,,jonisationsplatå,电离台
705-06-26,sporadic ionization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-26,تأين متشتت - متقطع,"sporadische Ionisation, f",sporadic ionization,ionización esporádica,"ionisation sporadique, f",ionizzazione sporadica,スポラディック電離,산발성 전리,jonizacja sporadyczna,ionização esporádica,,sporadisk jonisering,偶发电离
705-06-27,ionospheric layer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-27,طبقة أيونوسفيرية,"Ionosphärenschicht, f",ionospheric layer,capa ionosférica,"couche ionosphérique, f",strato ionosferico,電離層,전리층,warstwa jonosferyczna,camada ionosférica,,jonosfärskikt,电离层分层
705-06-28,E layer (normal),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-28,طبقة E (عادية),"normale E-Schicht, fE-Schicht, f",E layer (normal),capa E (normal),couche E (normale) f,starto E (normale),"E層, <正常の>","E층, <정상>",warstwa E normalna,camada E (normal),,E-skikt,"E分层, <通常的>"
705-06-29,sporadic E layer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-29,طبقة E مُشتتة,"sporadische E-Schicht, fEs-Schicht, f",sporadic E layerEs layer,capa E esporádicacapa Es,"couche E sporadique, fcouche Es, f",strato sporadico Estrato ES,スポラディックE層Es層,산발 E층,warstwa E sporadyczna warstwa EŁBS,camada E esporádicacamada Es,,sporadiskt E-skikt,偶发E分层Es分层
705-06-30,F1 layer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-30,طبقة F1,"F1-Schicht, f",F1 layer,capa F1,"couche F1, f",strato F1,F１層,F1층,warstwa FŁB1,camada F1,,Fl-skikt,F1分层
705-06-31,F2 layer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-31,طبقة F2,"F2-Schicht, f",F2 layer,capa F2,"couche F2, f",strato F2,F2層,F2층,warstwa FŁB2,camada F2,,F2-skikt,F2分层
705-06-32,auroral zone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-32,منطقة الشفق,"Aurora-Zone, fPolarlichtzone, f",auroral zone,zona auroral,"zone aurorale, f",zona aurorale,オーロラ層,극광대오로라대,strefa zorzy polarnej,zona auroral,,polarskenszon,极光区
705-06-33,polar cap,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-33,غطاء قطبي,"Polarkappe, f",polar cap,,"calotte polaire, f",calotta polare,極層,극관,czapka polarna,calota polar,,polarzon,极冠
705-06-34,magnetic storm,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-34,عاصفة مغناطيسية,"magnetischer Sturm, m",magnetic storm,tormenta magnética,"orage magnétique, m",tempesta magnetica,磁気あらし,자기폭풍,burza magnetyczna,tempestade magnética,,magnetisk storm,磁暴
705-06-35,ionospheric disturbance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-35,إضطراب أيونوسفيرى,"ionosphärische Störung, f",ionospheric disturbance,perturbación ionosférica,"perturbation ionosphérique, f",disturbo ionosferico,電離圏じょう乱,전리층 교란,zaburzenie jonosferyczne (1),perturbação ionosférica,,jonosfärstörning,电离层骚扰
705-06-36,sudden ionospheric disturbance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-36,إضطراب أيونوسفيرى مفاجئ,"plötzliche ionosphärische Störung, f",sudden ionospheric disturbanceSID (abbreviation),perturbación ionosférica súbitaSPI (abreviatura),"perturbation ionosphérique à début brusque, fPIDB (abréviation) f",disturbo ionosferico improvvisoSID (abbreviazione),"急始電離圏じょう乱SID, （略語）",돌발 전리층 교란에스아이디,zaburzenie jonosferyczne (2),perturbação ionosférica brusca,,plötslig jonosfärstöming,突发电离层骚扰SID
705-06-37,ionospheric storm,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-37,عاصفة أيونوسفيرية,"ionosphärischer Sturm, m",ionospheric storm,tormenta ionosférica,"orage ionosphérique, m",tempesta ionosferica,電離圏あらし,전리층 폭풍,burza jonosferyczna,tempestade ionosférica,,jonosfärstorm,电离层暴
705-06-38,ionospheric modification,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-06-38,تعديل أيونوسفيرى,"Ionosphärenmodifizierung, f",ionospheric modification,modificación ionosférica,"modification ionosphérique, f",modificazione ionosferica,電離圏変調,전리층 변형,modyfikacja jonosferyczna,modificação ionosférica,,jonosfärmodifiering,电离层的改变
705-07-01,ionospheric propagation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-01,إنتشار أيونوسفيرى,"ionosphärische Ausbreitung, f",ionospheric propagation,propagación ionosférica,"propagation ionosphérique, f",propagazione ionosferica,電離圏伝播,전리층 전파,propagacja jonosferyczna,propagação ionosférica,,jonosfärutbredning,电离层传播
705-07-02,trans-ionospheric propagation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-02,انتشار عبر الأيونوسفير,"transionosphärische Ausbreitung, f",trans-ionospheric propagation,propagación transionosférica,"propagation transionosphérique, f",propagazione trans-ionosferica,電離圏貫通伝播,전리층 관통 전파,propagacja transjonosferyczna,propagação trans-ionosférica,,transjonosfärutbredning,穿过电离层的传播
705-07-03,(propagation by) ionospheric scatter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-03,إنتشار بواسطة التبعثر (الانتشار) الأيونوسفيرى,"Ausbreitung infolge von ionosphärischer Streuung, f",(propagation by) ionospheric scatter,(propagación por) dispersión ionosférica,"(propagation par) diffusion ionosphérique, f",diffusione ionosferica (propagazione per),電離圏散乱伝搬電離圏散乱,전리층 산란 전파,propagacja jonosferyczna rozproszeniowa,(propagação por) difusão ionosférica,,jonosfärspridning,电离层散射传播
705-07-04,ionospheric reflection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-04,انعكاس أيونوسفيري,"ionosphärische Reflexion, f",ionospheric reflection,reflexión ionosférica,"réflexion ionosphérique, f",riflessione ionosferica (propagazione per),電離圏反射,전리층 반사,propagacja jonosferyczna odbiciowa,reflexão ionosférica,,jonosfärreflexion,电离层反射
705-07-05,virtual height,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-05,ارتفاع افتراضي (للإنعكاس),"scheinbare Höhe, f",virtual height,altura virtual,"hauteur virtuelle (de réflexion), fhauteur équivalente, fhauteur d'une couche (terme déconseillé dans ce sens) f",altezza virtuale,見掛けの高さ,겉보기 높이,wysokość wirtualna,altura virtual,,skenbar höjd virtuell höjd,虚高
705-07-06,ionospheric wave,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-06,موجة أيونوسفيرية,"ionosphärische Welle, fRaumwelle, f",ionospheric wavesky wave (deprecated),onda celeste (desaconsejado)onda ionosférica,"onde ionosphérique, fonde d'espace (terme à proscrire) f",onda ionosferica onda di spazio (sconsigliato),電離圏波上空波,전리층파,fala jonosferyczna,onda ionosférica,,jonosfärvåg,电离层波
705-07-07,hop,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-07,قفزة - وثبة,"Sprung, mHop, m",hop,salto,"bond, msaut, m",salto,ホップ,반사로홉뛰어넘기 전파로,skok,salto,,hopp,跳
705-07-08,chordal hop,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-08,قفزة وترية,"Sehnensprung, m",chordal hop,,.....,salto con riflessioni multiple,多回ホップ,현 반사로다회 뜀 전파로,skok wieloodbiciowy,salto com reflexões múltiplas,,kordahopp,弦跳
705-07-09,skip distance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-09,مسافة القفز,"Sprungentfernung, f",skip distance,distancia de salto,"distance de saut, fdistance sautée, f",distanza del salto,跳躍距離,도약 거리,odległość skokowa,distância de salto,,skipavstånd,跳越距离
705-07-10,skip zone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-10,منطقة التفويت,"Sprungzone, f",skip zone,zona saltada,"zone sautée, f",zona del salto,跳躍帯,도약 지대뛰어넘기 지대,strefa skokowa,zona saltada,,skipzon,跳越区
705-07-11,silent zone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-11,منطقة السكون,"tote Zone, f",silent zone,zona de silencio,"zone de silence, f",zona di silenzio,不感地帯,불감지대,strefa ciszy,zona de silêncio,,tyst zon,静区
705-07-12,low-angle ray,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-12,شعاع منخفض الزاوية,"Nahstrahl, m",low-angle ray,trayectoria baja,"trajet bas, m",tragitto basso,低角度帯,저각도 광선,promień o małym kącie,trajecto baixo,,lågvinkelstråle,低角射线
705-07-13,high-angle ray,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-13,شعاع مرتفع الزاوية,"Fernstrahl, m",high-angle ray,trayectoria alta,"trajet haut, m",tragitto alto,高角度帯,고각도 광선,promień o dużym kącie,trajecto alto,,högvinkelstråle,高角射线
705-07-14,mode of propagation (in ionospheric propagation),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-14,نمط الانتشار (في الانتشار الأيونوسفيري),"Ausbreitungsmodus, <bei ionosphärischer Ausbreitung> m",mode of propagation (in ionospheric propagation),modo de propagación ionosférico,"mode de propagation ionosphérique, m",modo di propagazione (nella propagazione ionosferica),"伝播モード, <電離圏伝播における>","전파 모드, <전리층파>",rodzaj propagacji jonosferycznej,modo de propagação ionosférica,,jonosfäriskt utbredningssätt,"传播模式, <在电离层传播中>"
705-07-15,M reflection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-15,انعكاس M,"M-Reflexion, fM-Weg, m",M reflectionM path,reflexión en Mtrayectoria en M,"trajet en M, mréflexion en M (terme à proscrire) f",riflessione Mtragitto M,M反射M通路,M 반사엠 경로,odbicie Mdroga M,reflexão em Mtrajecto em M,,M-reflexion,M反射M路径
705-07-16,short-path signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-16,إشارة مسار قصير,"Kurzwegsignal, n",short-path signal,señal de recorrido corto,"signal (se propageant) par l'arc mineur, m",segnale a breve tragitto,短路波,단경로 신호,sygnał krótkodrożny,sinal de trajecto curto,,kortvägssignal,短程信号
705-07-17,long-path signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-17,إشارة مسار طويل,"Langwegsignal, n",long-path signal,señal de recorrido largo,"signal (se propageant) par l'arc majeur, m",segnale a lungo tragitto,長路波,장경로 신호,sygnał długodrożny,sinal de trajecto longo,,långvägssignal,长程信号
705-07-18,round the world echo,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-18,صدى حول العالم,"Erdumlaufecho, n",round the world echo,eco alrededor de la tierra,"écho tour de Terre, m",eco di intorno al mondo,地球周回エコー,지구 일주 반향,echo okołoziemskie,eco à volta da Terra,,jordenrunteko,环球回波
705-07-19,cut-off frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-19,تردد القطع,"Grenzfrequenz, <bei Reflexion> f",cut-off frequencybarrier frequency,frecuencia de ruptura,fréquence de coupure (en propagation ionosphérique) f,frequenza di taglio,遮断周波数障壁周波数,차단 주파수장벽 주파수,częstotliwość odcięciaczęstotliwość graniczna,frequência de corte (em propagação ionosférica),,avskärmningsfrekvens,截止频率
705-07-20,(operational) MUF,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-20,MUF تشغيلية,"höchste nutzbare Betriebsfrequenz, fhöchste nutzbare Frequenz, fBetriebs-MUF, fMUF, Abkürzung",(operational) MUF,MAFT (de trabajo),MUF (d'exploitation) (abréviation) f,MUF (di lavoro),"最高使用可能周波数MUF, （略語）",운용 최고 사용 주파수운용 엠유에프,częstotliwość użyteczna największa MUF (akronim),MUF (de operação),,högsta nyttofrekvensMUF,工作最高可用频率工作MUF
705-07-21,basic MUF,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-21,MUF أساسية,"Schräg-Grenzfrequenz, fBasic MUF, Abkürzung",basic MUFstandard MUF (obsolete term)classical MUF (obsolete term),MAFT básicaMAFT clásica (término obsoleto)MAFT normal (término obsoleto),MUF de référence (abréviation) fMUF classique (terme désuet) (abréviation) fMUF normalisée (terme désuet) (abréviation) f,MUF di riferimentoMUF classica (obsoleto)MUF normale (obsoleto),基本MUF標準MUF古典MUF,기본 최고 사용 주파수기본 엠유에프,MUF podstawowa,MUF básicaMUF clássica (obsoleto)MUF normal (obsoleto),,klassisk MUF,基本最高可用频率基本MUF
705-07-22,optimum working frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-22,تردد التشغيل الأمثل,"günstigste Verkehrsfrequenz, fFOT, Abkürzung",optimum working frequencyOWF (abbreviation) FOT (abbreviation),OFT (abreviatura)optima frecuencia de trabajo; OFT (abreviatura),"fréquence optimale de travail, fFOT (abréviation) f",frequenza ottima di lavoroOWF (abbreviazione),"最適使用周波数OWF, （略語）FOT, （略語）",최적 사용 주파수,częstotliwość robocza optymalna FOT (akronim),frequência óptima de trabalho,,optimal arbetsfrekvens,最佳工作频率OWFFOT
705-07-23,lowest usable frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-23,التردد الأصفر القابل للاستخدام,"niedrigste nutzbare Frequenz, fLUF, Abkürzung",lowest usable frequencyLUF (abbreviation),mínima frecuencia de trabajoMlFT (abreviatura),"fréquence minimale utilisable, fLUF (abréviation) f",minima frequenza utilizzabileLUF (abbreviazione),"最低使用可能周波数LUF, （略語）",최저 사용 가능 주파수엘유에프,częstotliwość użyteczna najmniejsza LUF (akronim),frequência mínima utilizável,,lägsta nyttofrekvensLUF,最低可用频率LUF
705-07-24,ionospheric focussing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-24,تركيز بؤري أيونوسفيرى,"ionosphärische Fokussierung, f",ionospheric focussing,focalización ionosférica,"focalisation ionosphérique, f",focalizzazione ionosferica,電離圏集束,전리층 집속,ogniskowanie jonosferyczne,focagem ionosférica,,jonosfärisk fokusering,电离层聚焦
705-07-25,ionospheric defocussing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-25,إزالة تركيز بؤري أيونوسفيرى,"ionosphärische Defokussierung, f",ionospheric defocussing,desfocalización ionosférica,"défocalisation ionosphérique, f",defocalizzazione ionosferica,電離圏発散,전리층 발산,rozogniskowanie jonosferyczne,desfocagem ionosférica,,jonosfärisk defokusering,电离层散焦
705-07-26,(ionospheric) horizon focussing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-26,تركيز أفقي أيونوسفيري,"ionosphärische Fokussierung am Horizont, fFokussierung am Horizont, f",(ionospheric) horizon focussing,focalización horizontal,"focalisation (ionosphérique) à l'horizon, f",focalizzazione all'orizzonte (ionisferica),電離圏水平線集束水平線集束,전리층 수평 집속,ogniskowanie horyzontowe,focagem (ionosférica) no horizonte,,horisontfokusering,电离层水平聚焦
705-07-27,skip distance focussing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-27,تركيز بؤري لمسافة التفويت,"Sprungentfernungs-Fokussierung, f",skip distance focussing,focalización a la distancia de salto,"focalisation à la distance de saut, f",focalizzazione alla distanza del salto,跳躍距離集束,도약 거리 집속,ogniskowanie w odległości skokowej,focagem à distância de salto,,skipavståndsfokusering,跳越距离聚焦
705-07-28,antipodal focussing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-28,تركيز بؤري مقابل القطب,"antipodische Fokussierung, f",antipodal focussing,focalización antipodal,"focalisation antipodale, f",focalizzazione all'antipode,対せき点集束,대척점 집속,ogniskowanie jonosferyczne na antypodachogniskowanie na antypodach,focagem antipodal,,antipodfokusering,对跖聚焦
705-07-29,(ionospheric) focussing factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-29,عامل تركيز بؤري أيونوسفيرى,"Fokussierungsfaktor, m",(ionospheric) focussing factor,factor de focalización,"facteur de focalisation (ionosphérique), m",fattore di focalizzazione (ionosferica),電離圏集束係数集束係数,전리층 집속 계수,współczynnik ogniskowania (jonosferycznego),factor de focagem (ionosférica),,fokuseringsfaktor,电离层聚焦因子
705-07-30,(ionospheric) defocussing factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-30,عامل إزالة التركيز البؤري الأيونوسفيرى,"Defokussierungsfaktor, m",(ionospheric) defocussing factor,factor de desfocalización,"facteur de défocalisation (ionosphérique), m",fattore di defocalizzazione (ionosferica),電離圏発散係数発散係数,전리층 비집속 계수,współczynnik rozogniskowania (jonosferycznego),factor de desfocagem (ionosférica),,defokuseringsfaktor,电离层散焦因子
705-07-31,"longitudinal propagation, <of radio waves>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-31,"انتشار طولى, <للموجات الراديوية>","longitudinale Ausbreitung, <von Funkwellen> f","longitudinal propagation, <of radio waves>",propagación longitudinal,"propagation longitudinale, <d'ondes radioélectriques> f",propagazione longitudinale,"縦波伝搬, <電波の>",종 방향 전파,"propagacja jonosferyczna wzdłużna, fpropagacja wzdłużna, f","propagação longitudinal, <de ondas radioelétricas>",,longitudinell utbredning,"纵向传播, <无线电波的>"
705-07-32,transverse propagation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-32,إنتشار عرضي,"transversale Ausbreitung, f",transverse propagation,propagacion transversal,"propagation transversale, f",propagazione trasversale,横電波,횡 방향 전파,propagacja jonosferyczna poprzecznapropagacja poprzeczna,propagação transversal,,transversell utbredning,横向传播
705-07-33,laterally deviated (ionospheric) propagation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-33,انتشار منحرف جانبيا (أيونوسفيري),"lateral abweichende ionosphärische Ausbreitung, flateral abweichende Ausbreitung, f",laterally deviated (ionospheric) propagation,propagación (ionosférica) desviada lateralmente,"propagation (ionosphérique) déviée (latéralement), f",propagazione deviata lateralmente (ionosferica),斜め偏波電離圏伝搬斜め偏波伝搬,측경사 전리층 전파,propagacja jonosferyczna o bocznym odchyleniupropagacja o bocznym odchyleniu,propagação (ionosférica) desviada lateralmente,,lateralutbredning,侧偏电离层传播
705-07-34,off-great-circle ionospheric propagation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-34,انتشار أيونوسفيري خارج الدائرة العظمى,"vom Großkreis abweichende ionosphärische Ausbreitung, fvom Großkreis abweichende Ausbreitung, f",off-great-circle ionospheric propagation,propagación fuera del gran círculo,"propagation (ionosphérique) hors du grand cercle, f",propagazione ionosferica esterna al cerchio massimo,非大圏電離層伝搬,비대기권 전리층 전파,odchylenie od wielkiego koła w propagacji jonosferycznejodchylenie od wielkiego koła,propagação (ionosférica) fora do círculo máximo,,,偏离大圆电离层传播
705-07-35,(electron) gyro-frequency (in the ionosphere),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-35,تردد جيروسكوبى (إلكتروني) (في الأيونوسفير),"Elektronengyrofrequenz, <in der Ionosphäre>Gyrofrequenz, <in der Ionosphäre> f",(electron) gyro-frequency (in the ionosphere),girofrecuencia (electrónica en la ionosfera),gyrofréquence (électronique) (dans l'ionosphère) f,giro frequenza (elettronica) (nella ionosfera),"電子ジャイロ周波数, <電離圏における>ジャイロ周波数, <電離圏における>","전자 자이로 주파수, <전리층>",giroczęstotliwość elektronowa (w jonosferze)giroczęstotliwość (w jonosferze),girofrequência (electrónica) (na ionosfera),,gyrofrekvens,"电子旋磁频率, <电离层中>"
705-07-36,Faraday effect (for radio waves),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-36,تأثير فاراداي (للموجات اللاسلكية),"Faraday-Effekt, <bei Funkwellen> m",Faraday effect (for radio waves),efecto Faraday,effet Faraday (pour une onde radioélectrique) m,effetto Faraday (per onde radio),"ファラデー効果, <電波に対する>","패러데이 효과, <전파>",zjawisko Faradaya,efeito Faraday (para uma onda radioeléctrica),,faradayeffekt,"法位第效应, <无线电波的>"
