term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
821-10-04,land-slide detector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-10-04,جهاز كشف انزلاق التربة,"Erdrutschmelder, m",land-slide detector,detector de deslizamiento del terreno,"détecteur de glissement de terrain, m",rilevatore di smottamenti,地滑り検知器,사태 검지기,"urządzenie do wykrywania obsuwania się gruntu, n",detetor de deslizamento de terreno,滑坡探测器
821-11-01,absolute time stamp,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-01,ختم زمنى مطلق,"absoluter Zeitstempel, m",absolute time stamp,señal horaria absoluta,"date absolue, f",,絶対タイムスタンプ,절대 시간 소인,"znacznik czasu bezwzględnego, m",datação absoluta,绝对时间戳
821-11-02,access protection,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-02,عملية تمكين الحماية,"Zugriffsschutz, m",access protection,protección de acceso,"protection d’accès, f",,アクセス防御,접근 보호,"ochrona przed dostępem, f",proteção de acesso,访问防护
821-11-03,"additional data, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-03,معلومات إضافية,"zusätzliche Daten, pl","additional data, pl",datos adicionales,"données additionnelles, f pl",,付加データ,추가 데이터,"dane dodatkowe, f pl","informação, <normalmente por via eletrónica> adicional",附加数据
821-11-04,authentic message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-04,رسالة موثقة,"authentische Nachricht, f",authentic message,mensaje auténtico,"message authentique, m",,真正メッセージ,인증 메시지,"telegram uwierzytelniony, m",autenticação da mensagem,鉴权消息
821-11-05,authenticity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-05,موثوقية,"Authentizität, f",authenticity,autenticidad,"authenticité, f",,真正度,진위성,"uwierzytelnienie, n",autenticação,真实性
821-11-06,closed transmission system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-06,نظام النقل المغلق,"geschlossenes Übertragungssystem, n",closed transmission system,sistema de transmisión cerrado,"système de transmission fermé, m",,閉鎖形伝送システム,폐전송시스템,"zamknięty system transmisyjny, m",sistema de transmissão em circuito fechado,封闭式传输系统
821-11-07,confidentiality,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-07,السرية,"Vertraulichkeit, f",confidentiality,confidencialidad,"confidentialité, f",,機密性,기밀성,"poufność, f",confidencialidade,机密性
821-11-08,corrupted message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-08,رسالة خطأ,"verfälschte Nachricht, f",corrupted message,mensaje corrupto,"corruption de message, f",,破損したメッセージ,변질 메시지오류 메시지,"telegram uszkodzony, m",mensagem corrompida,损坏的消息
821-11-09,cryptographic technique,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-09,تقنية التشفير,"kryptographische Technik, f",cryptographic technique,técnica criptográfica,"technique cryptographique, f",,暗号化技術,암호 기술,"techniki kryptograficzne, f pl",técnica criptográfica,加密技术
821-11-10,"cyclic redundancy check, <for communication in transmission systems>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-10,"الفحص الدورى للتعددية, <للإتصالات فى نظم النقل>","zyklische Redundanzprüfung, <für Kommunikation in Übertragungssystemen> fCRC","cyclic redundancy check, <for communication in transmission systems>CRC, <for communication in transmission systems>","verificación cíclica de redundancia, <para comunicación en sistemas de transmisión>","contrôle de redondance cyclique, <pour communication dans les systèmes de transmission> mCRC, <pour communication dans les systèmes de transmission> m",,巡回冗長検査CRC,"주기적덧붙임검사, <전송시스템의 통신>순환잉여검사, <전송시스템의 통신>","cykliczna kontrola redundancji, f",ciclo de verificação de redundância,"循环冗余校验, <传输系统中的通信>CRC, <传输系统中的通信>"
821-11-11,"data, <for communication in transmission systems> pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-11,"بيانات, <للإتصالات فى نظم النقل>","Daten, <für Kommunikation in Übertragungssystemen> pl","data, <for communication in transmission systems> pl","datos, <para comunicación en sistemas de transmisión>","données, <pour communication dans les systèmes de transmission> f pl",,データ,"자료, <전송시스템의 통신>","dane, f pl","dados, <normalmente por via eletrónica>","数据, <传输系统中的通信>"
821-11-12,"implicit data, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-12,بيانات ضمنية,"implizite Daten, pl","implicit data, pl",datos implícitos,"données implicites, f pl",,暗黙的データ,묵시적 자료,"dane dorozumiane, f pl",data implícita,隐式数据
821-11-13,data corruption,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-13,خطأ فى البيانات,"Datenverfälschung, f",data corruption,corrupción de datos,"corruption de données, f",,データ破損,데이터손상,"uszkodzenie danych, verb",data corrompida,数据损坏数据修改
821-11-14,defence,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-14,دفاع,"Schutzmaßnahme, f",defence,defensa,"défense, f",,防御,방어,"zabezpieczenie, n",defesa,防御
821-11-15,delayed message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-15,رسالة متأخرة,"verzögerte Nachricht, f",delayed message,mensaje retrasado,"retard de message, m",,メッセージ遅延,지연 메시지,"telegram opóźniony, m",mensagem atrasada,延迟的消息
821-11-16,deleted message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-16,رسالة ملغاة,"ausgelassene Nachricht, f",deleted message,mensaje borrado,"suppression de message, f",,メッセージ消失,삭제 메시지,"telegram skasowany, m",mensagem apagada,丢失的消息
821-11-17,double time stamp,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-17,ختم زمنى مزدوج,"doppelter Zeitstempel, m",double time stamp,señal horaria doble,"date double, f",,ダブルタイムスタンプ,이중 시간 소인,"podwójne znakowanie czasem, verb",datação dupla,双时间戳
821-11-18,error,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-18,خطأ,"Fehlaussage, fIrrtum, m",error,error,"erreur, f",,エラー,오류,"błąd, m",erro,误差
821-11-19,"failure, <of an item>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-19,"عطل, <لأحد المكونات>","Ausfall, <einer Einheit> m","failure, <of an item>","fallo, <de un elemento>","défaillance, <d’une entité> f",,故障,"고장, <항목>","uszkodzenie, n","falhanço, <de sistema>","失效, <产品的>"
821-11-20,"fault, <in a system>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-20,"خطأ, <فى نظام>","Fehlzustand, <in einem System> m","fault, <in a system>","falta, <en un sistema>","faute, <dans un système> f",,フォールト,"고장, <시스템>","defekt, m",falha,"故障, <系统>"
821-11-21,feedback message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-21,رسالة عكسية,"Antwortnachricht, f",feedback message,mensaje de retroalimentación,"message en retour, m",,フィードバックメッセージ,궤환 메시지,"telegram zwrotny, m",mensagem de retornomensagem de feedback,反馈消息
821-11-22,hacker,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-22,مخترق,"Hacker, m",hacker,hacker,"hacker, m",,ハッカー,해커,"haker, m",hacker,黑客
821-11-23,hazard analysis,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-23,تحليل المخاطر,"Gefährdungsanalyse, f",hazard analysis,análisis de riesgos,"analyse des dangers, f",,ハザード分析ハザード解析,위험 분석,"analiza zagrożeń, f",mensagem de perigo,危险分析
821-11-24,"information, <in a process>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-24,"معلومات, <فى عملية>","Information, <in einem Prozess> f","information, <in a process>","información, <en un proceso>","information, <dans un processus> f",,情報,"정보, <처리>","informacja, f",informação,"信息, <过程>"
821-11-25,inserted message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-25,رسالة مدخلة,"eingefügte Nachricht, f",inserted message,mensaje insertado,"message inséré, m",,メッセージ挿入,삽입 메시지,"telegram wprowadzony, m",mensagem inserida,插入的消息
821-11-26,"integrity, <of information>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-26,"تكاملى, <لمعلومات>","Integrität, <einer Information> f","integrity, <of information>","integridad, <de la información>","intégrité, <d’une information> f",,完全性,"무결성, <정보>","nienaruszalność, f","integridade, <da mensagem>","完整性, <信息的>"
821-11-27,manipulation detection code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-27,شفرة كشف التلاعب,"Manipulationserkennungscode, mMDC",manipulation detection codeMDC,código de detección de manipulación,"code de détection de manipulation, mMDC, m",,改ざん検出符号MDC,부정 조작 탐지 부호개작 검출 부호,"kod wykrywania manipulacji, m","código detetor de manipulação, <de mensagem>",操作检测码MDC
821-11-28,masqueraded message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-28,رسالة متنكرة,"manipulierte Nachricht, f",masqueraded message,mensaje enmascarado,"message usurpé, m",,なりすましメッセージ,가장 메시지,"telegram zamaskowany, m",mensagem mascarada,伪装消息
821-11-29,"message, <in transmission systems>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-29,"رسالة, <فى نظم النقل>","Nachricht, <in Übertragungssystemen> f","message, <in transmission systems>",mensaje,"message, <dans les systèmes de transmission> m",,メッセージ,"메시지, <전송시스템>","telegram, m",mensagem,"消息, <传输系统>"
821-11-30,message authentication code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-30,كود توثيق الرسالة,"Nachrichten-Authentifizierungscode, mMAC",message authentication codeMAC,código de autenticación de mensaje,"code d’authentification de message, mMAC, m",,メッセージ認証コードMAC,메시지 인증 부호,"kod uwierzytelniania telegramu, m",código de autenticação de mensagem,消息鉴权码MAC
821-11-31,message enciphering,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-31,رسالة التشفير,"Nachrichtenverschlüsselung, f",message enciphering,encriptado de mensaje,"cryptage de message, m",,メッセージの暗号化,메시지 암호화,"kodowanie telegramu, verb",encriptação de mensagem,消息加密
821-11-32,"message errors, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-32,أخطاء رسالة,"Nachrichtenfehler, m pl","message errors, pl",errores de mensaje,"erreurs de message, f pl",,メッセージエラー,메시지 오류,"błędy telegramów, m pl",mensagem de erros,消息误差
821-11-33,message integrity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-33,تكامل الرسالة,"Nachrichtenintegrität, f",message integrity,integridad de mensaje,"intégrité du message, f",,メッセージの完全性,메시지 무결성,"nienaruszalność telegramu, f",integridade da mensagem,消息完整性
821-11-34,message stream,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-34,محتوى الرسالة,"Nachrichtenstrom, m",message stream,cadena de mensaje,"flux de messages, m",,メッセージストリーム,메시지 줄,"strumień telegramów, n",mensagem corrente,消息流
821-11-35,non-cryptographic safety code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-35,كود الأمان بدون تشفير,"nicht kryptographischer Sicherheitscode, m",non-cryptographic safety code,código de seguridad no criptográfico,"code de sécurité non cryptographique, m",,非暗号化安全コード,비암호 안전 부호,"niekryptograficzny kod bezpieczeństwa, m",código de segurança não criptográfica,非加密安全码
821-11-36,open transmission system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-36,نظام نقل المفتوح,"offenes Übertragungssystem, n",open transmission system,sistema de transmisión abierto,"système de transmission ouvert, m",,開放形伝送システム,개방 전송 시스템,"otwarty system transmisyjny, m",sistema de transmissão aberto,开放传输系统
821-11-37,"port, <for signalling and telecommunications apparatus>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-37,بوابة,"Anschluss, <für Signal- und Telekommunikationsgeräte> mTor, <für Signal- und Telekommunikationsgeräte> n","port, <for signalling and telecommunications apparatus>","puerto, <para aparatos de señalización y telecomunicación>","accès, <pour appareils de signalisation et de télécommunication> m",,ポート,"단자 쌍, <신호 및 전기통신 장치>","port, m","porta, <de acesso em hardware>","端口, <信号和电信装置>"
821-11-38,random failure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-38,عطل عشوائى,"zufällige Fehlfunktion, f",random failure,fallo aleatorio,"défaillance aléatoire, f",,ランダム故障,불규칙 고장,"uszkodzenie losowe, n",falha aleatória,随机失效
821-11-39,redundancy check,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-39,إختيار متعددة,"Redundanzprüfung, f",redundancy check,verificación de redundancia,"contrôle de redondance, m",,冗長検査,군더더기 검사덧붙임 검사,"kontrola nadmiarowości, f",verificação redundante,冗余校验
821-11-40,"redundant data, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-40,بيانات متعددة,"redundante Daten, m","redundant data, pl",datos redundantes,"données redondantes, f pl",,冗長データ,여분 자료,"dane nadmiarowe, f pl",dados redundantes,冗余数据
821-11-41,relative time stamp,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-41,الوقت النسبى المختوم,"relativer Zeitstempel, m",relative time stamp,señal horaria relativa,"date relative, f",,相対タイムスタンプ,상대 시간 소인,"znacznik czasu względnego, m",datação relativa,相对时间戳
821-11-42,repeated message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-42,رسالة متكررة,"wiederholte Nachricht, f",repeated message,mensaje repetido,"répétition de message, f",,メッセージ反復,반복 메시지,"telegram powtórzony, m",mensagem repetida,重复的消息
821-11-43,resequenced message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-43,رسالة إعادة التسلسل,"resequenzierte Nachricht, f",resequenced message,mensaje resecuenciado,"reséquencement de messages, m",,メッセージ順の変化,재순차 메시지,"telegram przestawiony, m",mensagem resequenciada,乱序的消息
821-11-44,safe fall-back state,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-44,حالة التراجع الآمن,"sicherer Rückfall-Zustand, m",safe fall-back state,estado de retroceso seguro,"état de secours sûr, m",,安全縮退状態,안전 고장-대치 상태,"bezpieczny stan rezerwowy, m",estado de retorno seguro,安全回退状态
821-11-45,safety code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-45,كود الأمان,"Sicherheitscode, m",safety code,código de seguridad,"code de sécurité, f",,安全コード,안전 부호안전 규율,"kod bezpieczeństwa, m",código de segurança,安全码
821-11-46,safety integrity level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-46,مستوى تكاملى للأمان,"Sicherheits-Integritätslevel, mSIL",safety integrity level,nivel de integridad de seguridad,"niveau d’intégrité de sécurité, m",,安全度水準安全インテグリティレベル,안전 무결성 수준,"poziom nienaruszalności bezpieczeństwa, m",nível de integridade de segurança,安全完整性等级
821-11-47,safety reaction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-47,إستجابة آمنة,"Sicherheitsreaktion, f",safety reaction,reacción de seguridad,"réaction de protection, f",,安全対応,안전 반응,"bezpieczna reakcja, f",segurança reativa,安全反应
821-11-48,sequence number,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-48,رقم متسلسل,"Sequenznummer, f",sequence number,número de secuencia,"numéro de séquence, m",,連番,순서 번호순차 번호,"numer sekwencji, m",sequência numérica,序列号
821-11-49,source and destination identifier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-49,دليل المصدر والمكان,"Quellen- und Zielbezeichner, m",source and destination identifier,identificador de fuente y destino,"identificateur de source et de destination, m",,送信元及び送信先識別子,출처 및 목적지 식별자,"identyfikator źródła i ujścia, m",identificador de origem e destino,源和目标标识符
821-11-50,systematic failure,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-50,عطل ممنهج,"systematischer Ausfall, f",systematic failure,fallo sistemático,"défaillance systématique, f",,体系的故障,시스템 고장,"uszkodzenie systematyczne, n",falha sistemática,系统性失效
821-11-51,threat,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-51,تهديد,"Bedrohung, f",threat,amenaza,"menace, f",,脅威,위협,"zagrożenie, n",ameaça,威胁
821-11-52,time stamp,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-52,ختم زمنى,"Zeitstempel, m",time stamp,señal horaria,"datation, f",,タイムスタンプ,시점 소인시간 소인,"znacznik czasu, m",datação,时间戳
821-11-53,timeliness,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-53,توقيت,"Rechtzeitigkeit, f",timeliness,puntualidad,"ponctualité, f",,適時性,적시성,"w reżimie czasowym, adv",oportunidade,时效性
821-11-54,transmission code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-54,كود الإرسال,"Übertragungscode, m",transmission code,código de transmisión,"code de transmission, m",,伝送コード,전송 부호,"kod transmisji, m",código de transmissão,传输码
821-11-55,"transmission system, <in communication, signalling and processing systems>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-55,"نظام الإرسال, <فى أنظمة الإتصالات والإشارة والمعالجة>","Übertragungssystem, < in Kommunikations-, Signal-, und Prozesssystemen > n","transmission system, <in communication, signalling and processing systems>","sistema de transmisión, <en sistemas de comunicación, señalización y procesamiento>","système de transmission, <dans les systèmes de signalisation, de télécommunication, et de traitement> m",,伝送システム,"전송 시스템, <통신, 신호방식 및 처리 시스템>","system transmisyjny, m",sistema de transmissão,"传输系统, <通信、信号和处理系统>"
821-11-56,unauthorized access,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-56,منفذ غير مرخص,"nicht autorisierter Zugriff, m",unauthorized access,acceso no autorizado,"accès non autorisé, m",,不正アクセス,무단접근,"nieuprawniony dostęp, m",acesso não autorizado,未授权访问
821-11-57,"user data, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-57,بيانات المستخدم,"Nutzdaten, pleingeschlossene Daten, pl","user data, pl",datos de usuario,"données utilisateur, f pl",,ユーザデータ,사용자 데이터,"dane użytkownika, f",dados do utilizador,用户数据
821-11-58,valid message,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-58,رسالة سارية,"gültige Nachricht, f",valid message,mensaje válido,"message valide, m",,有効なメッセージ,유효 메시지,"ważny telegram, m",mensagem validamensagem validada,有效消息
821-11-59,validity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-11-59,ساري,"Gültigkeit, f",validity,validez,"validité, f",,有効性,유효성,"ważność, f",validação,有效性
821-12-01,accepting body,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-01,المسئول عن القبول,"Zulassungsstelle, f",accepting body,organismo de aceptación,"organisme d'acceptation, m",organismo di accettazione,受入れ組織,수용체,"jednostka akceptująca, f",corpo de aceitação,接受组织
821-12-02,accident,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-02,حادثة,"Unfall, m",accident,accidente,"accident, m",incidente,事故,사고,"wypadek, m",acidente,事故
821-12-03,apportionment,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-03,تقسيم / توزيع,"Aufteilung, f",apportionment,prorrateo,"allocation d'objectifs spécifiques, f",ripartizione,割当て,배정,"rozdzielanie, verb",rateiodivisão equitativa,分配
821-12-04,assessment,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-04,تقييم,"Begutachtung, f",assessment,evaluación,"évaluation, f",valutazione,査定,평가,"ocena, f",avaliação,评估
821-12-05,assessor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-05,القائم بالتقويم,"Gutachter, m",assessor,evaluador,"chargé d'évaluation, m",valutatore,査定者,심사원,"oceniający, m",assessor,评估方
821-12-06,authorization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-06,تفويض,"Bevollmächtigung, f",authorization,autorización,"autorisation, f",autorizzazione,認可,인가허가,"autoryzacja, f",autorização,授权
821-12-07,causal analysis,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-07,تحليل الأسباب,"Ursachenanalyse, f",causal analysis,análisis de causas,"analyse des causes, f",analisi delle cause,原因分析原因解析,원인 분석,"analiza przyczynowa, f",análise causal,因果分析
821-12-08,COTS software,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-08,برنامج تجارى كوتس,"kommerzielle Standard-Software, fCOTS",COTS softwarecommercial off-the-shelf software,software COTS,"logiciel standard disponible dans le commerce, mlogiciel COTS, m",software COTS,商用オフザシェルフソフトウェア,상용제품 소프트웨어,"oprogramowanie z półki, nCOTS","software dos cotssoftware dos COCS, <Custo, Obsolência, Confiabilidade e Segurança>",商用现货软件商用货架软件
821-12-09,commissioning,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-09,تشغيل تجريبى,"Inbetriebsetzung, f",commissioning,puesta en marcha,"mise en état de fonctionnement, f",messa in funzione,コミッショニング,시운전성능 검증,"odbiór, f",comissionamento,调试
821-12-10,"common cause failures, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-10,أعطال عامة,"Ausfälle aufgrund gemeinsamer Ursachen, m pl","common cause failures, pl",causas de fallo comunes,"défaillances de cause commune, f pl",guasti di modo comune,共通原因故障,공통원인고장,"uszkodzenie o wspólnej przyczynie, n",falhas comunsfalhas de causas comuns,共因失效
821-12-11,"compliance, <in signalling>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-11,"مطابقة, <فى إلاسال الإشارات>","Erfüllung, <im Signalwesen> f","compliance, <in signalling>","cumplimiento, <en señalización>","conformité, <en signalisation> f",rispondenza,適合,"준수성, <신호방식>","zgodność, f",conformidade,"依从性, <信号>"
821-12-12,configuration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-12,تشكيل,"Konfigurierung, f",configuration,configuración,"configuration, f",configurazione,構成,구성,"konfiguracja, f",configuração,配置
821-12-13,configuration management,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-13,إدارة تشكيل,"Konfigurationsmanagement, n",configuration management,gestión de la configuración,"gestion de configuration, f",gestione della configurazione,構成管理,구성 관리,"zarządzanie konfiguracją, verb",gestão da configuração,配置管理
821-12-14,consequence analysis,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-14,تحليل الأحداث الناتجة,"Konsequenzanalyse, f",consequence analysis,análisis de consecuencias,"analyse des conséquences, f",analisi delle conseguenze,結果分析結果解析,결과 분석,"analiza skutków, f",análise sequencial,后果分析
821-12-15,cross-acceptance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-15,قبول ضمنى,"gegenseitige Anerkennung, f",cross-acceptance,aceptación mutua,"acceptation réciproque, f",accettazione reciproca,相互認証,교차승인,"wzajemne uznanie, n",aceitação cruzada,相互认证
821-12-16,design,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-16,تصميم,"Entwurf, m",design,diseño,"conception, f",progettazione,設計,설계,"projektowanie, verbprojekt, m",projeto,设计
821-12-17,design authority,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-17,هيئة التصميم,"Entwurfsabteilung, f",design authority,autoridad de diseño,"autorité de conception, f",soggetto responsabile della progettazione,設計権限当局,설계당국,"uprawniona jednostka projektowa, f",autoridade projetista,设计机构
821-12-18,designer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-18,مصمم,"Entwerfer, m",designer,diseñador,"concepteur, m",progettista,設計者,설계자,"projektant, m",projetista,设计者
821-12-19,diversity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-19,تنوع,"Diversität, f",diversity,diversidad,"diversité, f",diversità,多様性,다이버시티,"dywersyfikacja, f",diversidade,多样性
821-12-20,failure mode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-20,حالة العطل,"Ausfallart, f",failure mode,modo de fallo,"mode de défaillance, m",modalità di guasto,故障モード,고장 형태,"rodzaj uszkodzeni, m",modo em falha,失效模式
821-12-21,failure rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-21,معدل حدوث العطل,"Ausfallrate, f",failure rate,tasa de fallo,"taux de défaillance, m",tasso di guasto,故障率,고장률,"wskaźnik uszkadzalności, m",taxa de falha,失效率
821-12-22,fault detection time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-22,زمن تحديد العطل,"Fehlzustandserkennungsdauer, f",fault detection time,tiempo de detección de falta,"temps de détection de panne, m",tempo di rilevazione dell'avaria,故障検出時間,고장 검출 시간,"czas wykrycia defektu, m",tempo de deteção da falha,故障检测时间
821-12-23,"fault tolerance, <in signalling>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-23,"سماحية حدوث العطل, <فى إرسال الإشارات>","Fehlertoleranz, <im Signalwesen> f","fault tolerance, <in signalling>","tolerancia de falta, <en señalización>","tolérance aux fautes, <en signalisation> f","tolleranza alle avarie, <in segnalazione>",フォールトトレランス,"고장 허용 범위, <신호방식>","odporność na defekty, f",tolerãncia de falha,"容错, <信号>"
821-12-24,"firmware, <in signalling>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-24,"برنامج تخزين, <فى إرسال الإشارات>","Firmware, <im Signalwesen> f","firmware, <in signalling>","firmware, <en señalización>","micrologiciel, <en signalisation> m","firmware, <in segnalazione>",ファームウェア,"펌웨어, <신호>","oprogramowanie firmowe, nfirmware, m",conjunto de instruções operacionais programadas diretamente no hardware de um equipamento eletrónicofirmware,"固件, <信号>"
821-12-25,"function, <of a product>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-25,"وظيفة, <لمنتج>","Funktion, <eines Produkts> f","function, <of a product>","función, <de un producto>","fonction, <d’un produit> f","funzione, <di un prodotto>",機能,"기능, <제품>","funkcja, f",função,"功能, <产品的>"
821-12-26,generic software,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-26,برامج اساسية,"generische Software, f",generic software,software genérico,"logiciel générique, m",software generico,汎用ソフトウェア,일반 소프트웨어,"oprogramowanie ogólnego przeznaczenia, n",software genérico,通用软件
821-12-27,hazard log,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-27,قائمة المخاطر,"Gefährdungslogbuch, n",hazard log,registro de peligros,"registre des dangers, m",registro delle situazioni pericolose,ハザードログ,위험물일지,"rejestr zagrożeń, m",registo de perigo,危险源日志
821-12-28,human error,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-28,الخطأ البشرى,"menschliches Fehlverhalten, n",human error,error humano,"erreur humaine, f",errore umano,ヒューマンエラー,인적 오류,"błąd ludzki, m",erro humano,人为误差
821-12-29,implementation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-29,تنفيذ,"Implementierung, f",implementation,implementación,"réalisation, f",implementazione,実装,구현,"wdrożenie, n",implementação,实施
821-12-30,implementer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-30,المنفذ,"Implementierer, m",implementer,implementador,"réalisateur, m",implementatore,実装者,구현자,"wdrażający, m",implemento,实施者
821-12-31,functional independence,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-31,الإستقلالية الوظيفية,"funktionale Unabhängigkeit, f",functional independence,independencia funcional,"indépendance fonctionnelle, f",indipendenza funzionale,機能的な独立,기능 독립성,"niezależność funkcjonalna, f",independência funcional,功能独立性
821-12-32,human independence,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-32,الإستقلالية البشرية,"personelle Unabhängigkeit, f",human independence,independencia humana,"indépendance des personnes, f",indipendenza delle persone,人的な独立,인간적 독립성,"niezależność zaangażowanych stron, f",independência humana,人员独立性
821-12-33,physical independence,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-12-33,الإستقلالية الطبيعية,"physikalische Unabhängigkeit, f",physical independence,independencia física,"indépendance physique, f",indipendenza fisica,物理的な独立,물리적 독립성,"niezależność fizyczna, f",independência física,物理独立性
