term_id,term,term_url,ar,de,en,es,fi,fr,it,ja,ko,pl,pt,sv,zh
722-16-06,psophometric voltage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-06,جهد الضوضاء العيارية,"psophometrische Spannung, f",psophometric voltage,tensión sofométrica,psofometrinen jännite,"tension psophométrique, f",tensione psofometrica,評価雑音電圧,평가잡음 전압,napięcie psofometryczne,tensão psofométrica,psofometrisk spänning,噪声计电压
722-16-07,psophometric electromotive force,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-07,قوة محركة كهربائية الضوضاء العيارية,"psophometrische Quellenspannung, f",psophometric electromotive force,fuerza electromotriz psofométrica,psofometrinen sähkömotorinen voima,"force électromotrice psophométrique, f",f.em. psofometrica,評価雑音起電力,평가 잡음 기전력,siła elektromotoryczna psofometryczna,força electromotriz psofométrica,psofometrisk emk,噪声计电动势
722-16-08,psophometric power,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-08,قدرة الضوضاء العيارية,"psophometrische Leistung, f",psophometric power,potencia psofométrica,psofometrinen teho,"puissance psophométrique, f",potenza psofometrica,評価雑音電力,평가잡음 전력,moc psofometryczna,potência psofométrica,psofometrisk effekt,噪声计功率
722-16-09,psophometer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-09,جهاز قياس الضوضاء العيارية,"Psophometer, n",psophometer,psofómetro,psofometrihäiriöjännitemittari,"psophomètre, m",psofometro,周囲雑音計測器,평가잡음 계기,psofometr,psofómetro,psofometer,噪声计
722-16-10,crosstalk meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-10,جهاز قياس اللغط,"Nebensprechdämpfungsmessgerät, n",crosstalk meter,diafonómetro,ylikuulumismittari,"diaphonomètre, m",diafonometro,漏話計,누화계,miernik przesłuchu,diafonómetro,överhörningsmeter,串音计
722-16-11,sound-level meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-11,مقياس مستوى الصوت,"Schallpegelmessgerät, nSchallpegelmesser, m",sound-level meter,sonómetro,äänitasomittari,"sonomètre, m",misuratore di livello sonorofonometro,サウンドレベルメータ,음량 수준계소음계,miernik poziomu dźwięku  sonometr,sonómetro,ljudnivåmätare,声级计
722-16-12,acoustic coupler (in telephonometry),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-12,قارن سمعي (في قياس الهاتف),"akustischer Kuppler, <in der Telefonometrie> m",acoustic coupler (in telephonometry),acoplador acústico (en telefonometría),akustinen kytkinontelo,coupleur acoustique (en téléphonométrie) m,accoppiatore acustico (in telefonometria),音響カプラ,"음향 결합기, <전화 측정법>",sprzęgacz akustyczny,acoplador acústico (em telefonometria),kopplingskavitet,"声耦合器, <通话计时>"
722-16-13,artificial ear,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-13,أذن إصطناعيّة,"Ohrsimulator, mkünstliches Ohr, n",artificial ear,oído artificial,keinokorva,"oreille artificielle, f",orecchio artificiale,人工内耳,인공 귀,ucho sztuczne,ouvido artificial,artificiellt öra,仿真耳
722-16-14,artificial mouth,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-14,فم اصطناعي,"Mundsimulator, mkünstlicher Mund, m",artificial mouth,boca artificial,keinosuu,"bouche artificielle, f",bocca artificiale,人工の口,인공구인공입,usta sztuczne,boca artificial,artificiell mun,仿真嘴
722-16-15,artificial voice,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-15,صوت اصطناعي,"künstliche Stimme, f",artificial voice,voz artificial,keinoääni,"voix artificielle, f",voce artificiale,人工音声,인공 음성,głos sztuczny,voz artificial,artificiell röst,仿真话音
722-16-16,local (telephone) circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-16,دارة (هاتفية ) محلية,"Ortssystem, n",local (telephone) circuit,sistema (telefónico) local,tilaajapiiri,"système (téléphonique) local, m",sistema d'utente,局部回線,시내 전화 회로국부회선,układ miejscowy,sistema (telefónico) local,lokalkrets,本地电话电路
722-16-17,subscriber system (in transmission planning),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-17,نظام مشترك (في تخطيط الإرسال),"Teilnehmersystem, n",subscriber system (in transmission planning),sistema de abonado,tilaajapiiri,"système d'abonné, m",impianto d'abbonato,加入者システム,"가입자 시스템, <전송 계획>",układ abonencki,sistema de assinante,abonnentsystem,"用户系统, <传输规划中>"
722-16-18,sending system (of a complete telephone connection),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-18,نظام الإرسال ( لتوصيل هاتفي كامل ),"Sendeseite des Teilnehmersystems, <einer vollständigen Telefonverbindung> f",sending system (of a complete telephone connection),sistema emisor (de una cadena de conexión completa),lähetystilaajapiiri,système émetteur (d'une chaîne de connexion complète) m,sistema emittente (di un collegamento telefonico completo),送話系,"송신 시스템, <완전 전화 연결>",część nadawcza (łańcucha telefonicznego),sistema emissor (de uma cadeia de conexão completa),sändningssystem,"发送系统, <完整电话连接的>"
722-16-19,receiving system (of a complete telephone connection),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-19,نظام الاستقبال ( لتوصيل هاتفي كامل ),"Empfangsseite des Teilnehmersystems, <einer vollständigen Telefonverbindung> f",receiving system (of a complete telephone connection),sistema receptor (de una cadena de conexión completa),vastaanottotilaajapiiri,système récepteur (d'une chaîne de connexion complète) m,sistema ricevente (di un collegamento telefonico completo),受話系,"수신 시스템, <완전 전화 연결>",część odbiorcza (łańcucha telefonicznego),sistema receptor (de uma cadeia de conexão completa),mottagningssystem,"接收系统, <完整电话连接的>"
722-16-20,fundamental reference system of the CCITT,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-20,نظام الإشارة الأساسي لللجنة الدولية الاستشارية للبرق والهاتف,"CCITT-Bezugssystem, n",fundamental reference system of the CCITT,sistema de referencia del UIT,CCITT-vertailujärjestelmä,"système de référence du ССITT, m",sistema campione di riferimento del CCITT,CCITTの基本参照システム,국제전신전화자문위원회 기본 참조 시스템시시아이티티 기본 참조 시스템,układ odniesienia CCITT,sistema de referência do CCITT,CCITTs referenssystem,CCITT基准参考系统
722-16-21,european master reference for telephone transmission,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-21,مرجع رئيسي أوروبي للإرسال الهاتفي,"SFERT, Abkürzung",european master reference for telephone transmissionSFERТ (abbreviation),SFERT (abreviación)sistema fundamental europeo de referencia para transmisión,SFERT-järjestelmä,"système fondamental européen de référence pour la transmission téléphonique, mSFERТ (abréviation) m",sistema campione europeo di riferimento per la trasmissione telefonica,欧州電話伝送マスタ基準,유럽 통화 표준계에스에프이아르티,podstawowy europejski układ odniesienia dla transmisji telefonicznej SFERT (akronim),sistema fundamental europeu de referência para a transmissão telefónicaSFERT (abreviatura),SFERT,欧洲电话传输基准参考系统SFERT
722-16-22,reference apparatus for the determination of transmission performance ratings,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-22,جهاز مرجعي لتحديد أداء الارسال,"ARAEN, Abkürzung",reference apparatus for the determination of transmission performance ratingsARAEN (abbreviation),"aparato de referencia para la determinación de atenuaciones equivalentes para
la nitidezARAEN (abreviación)",ARAEN-vertailulaite,"appareil de référence pour la détermination des affaiblissements équivalents pour la netteté, mARAEN (abréviation) m",apparato di riferimento per la determinazione della qualità della trasmissione telefonica,伝送性能評価判定用基準装置,전송 성능 정격 결정용 기준 장치명료도 등가 감쇠량 측정용 통화 기준 장치에이아르에이이엔,urządzenie wzorcowe dla określania tłumienności równoważnej wyrazistości  ARAEN (akronim),aparelho de referência para a determinação das atenuações equivalentes para a nitidezARAEN (abreviatura),ARAEN,传输性能评定参考设备ARAEN
722-16-23,reference system for the determination of AEN,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-23,جهاز مرجعي لتقديرجودة الإرسال,"SRAEN, Abkürzung",reference system for the determination of AENSRAEN (abbreviation),"sistema de referencia para la determinación de atenuaciones equivalentes para
la nitidezSRAEN (abreviación)",SRAEN-vertailujärjestelmä,"système de référence pour la détermination des affaiblissements équivalents pour la netteté, mSRAEN (abréviation) m",sistema di riferimento per la determinazione dell'AEN,AEN判定用基準システム,명료도 등가 감쇠량 결정용 기준 시스템에스아르에이이엔,układ odniesienia dla określonej równoważnej wyrazistości SRAEN (akronim),sistema de referência para a determinação das atenuações equivalentes para a nitidezSRAEN (abreviatura),SRAEN,测定AEN参考系统SRAEN
722-16-24,new fondamental system for the determination of reference equivalents,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-24,نظام أساسي جديد لتحديد المكافئات المرجعية,"NOSFER, Abkürzung",new fondamental system for the determination of reference equivalentsNOSFER (abbreviation),NOSFER (abreviación)nuevo sistema fundamental para la determinación de equivalentes de referencia,NOSFER-järjestelmä,"nouveau système fondamental pour la détermination des équivalents de référence, mNOSFER (abréviation) m",nuovo sistema campione per la determinazione degli equivalenti di riferimento,等価基準判定用の新基礎システム,기준 등가량 결정용 새 기본 시스템노스퍼,nowy podstawowy układ dla określania tłumienności odniesienia NOSFER (akronim),novo sistema fundamental para a determinação dos equivalentes de referênciaNOSFER (abreviatura),NOSFER,测定参考当量新基准系统NOSFER
722-16-25,working standard (in telephonometry),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-25,معيار العمل ( في القياسات الهاتفية ),"Gebrauchsnormal, <in der Telefonometrie> nArbeitsstandard, <in der Telefonometrie> m",working standard (in telephonometry),sistema patrón de trabajo (en telefonometría),käyttönormaali,système étalon de travail (en téléphoпométrie) m,sistema campione di lavoro (in telefonometria),常用標準,"상용 표준, <전화측정>작업 표준, <전화측정>",wzorzec roboczy (w telefonometrii),sistema padrão de trabalho (em telefonometria),arbetslikare,"工作标准, <通话计时>"
722-16-26,primary system for the determination of reference equivalents,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-26,نظام أولي لحساب المكافِئات المرجعية,"Hauptbezugssystem zur Ermittlung der Bezugsdämpfungsmaße, n",primary system for the determination of reference equivalents,sistema primario para Ia determinación de equivalentes de referencia,primaarikäyttönormaali,"système primaire pour la détermination des équivalents de référence, m",sistema primario per la determinazione degli equivalenti di riferimento,等価基準判定用一時システム,기준 등가량 결정용 주 시스템,wzorzec pierwszego rzędu do określania tłumienności odniesienia,sistema primário para a determinação dos equivalentes de referência,NOSFER-arbetslikare,参考当量一级测定系统
722-16-27,normal speech power for voice-ear measurements,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-27,قدرة الكلام الطبيعي لقياسات صوت الاذن,"NOSFER-Normalpegel, m",normal speech power for voice-ear measurementsreference speech power for the NOSFER,potencia vocal de referencia para el NOSFERpotencia vocal normal para la medida telefonométrica,NOSFER-normaalitaso,"puissance vocale normale pour les mesures téléphonométriques, fpuissance vocale de référence pour le NOSFER, f",potenza vocale normale per le misure telefonometriche,音声・聴力計測用の通常通話電力,음성 귀 측정용 정상 통화 전력노스파용 기준 통화 전력,moc mowy normalna do pomiarów telefonometrycznych  moc mowy odniesiona do NOSFER,potência vocal normal para as medições telefonométricasPotência vocal de referência para o NOSFER,NOSFER-normalnivå,NOSFER参考话音功率语音耳测量的正常语音功率
722-16-28,reference speech power for the measurement of AEN,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-28,قدرة الكلام المرجعية لقياسات (آريان),"Bezugssprechleistung für AEN, f",reference speech power for the measurement of AEN,potencia vocal de referencia para el ARAEN,ARAEN-normaalitaso,"puissance vocale de référence pour l'ARAEN, f",potenza vocale di riferimento per l'ARAEN,AEN計測用の基準通話電力,명료도 등가 감쇠량 측정용 기준 통화 전력,moc mowy odniesiona do ARAEN,potência vocal de referência para o ARAEN,ARAEN-normalnivå,测量AEN参考话音功率
722-16-29,intermediate reference system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-16-29,نظام مرجعي وسيط,"IRS, Abkürzung",intermediate reference systemIRS (abbreviation),sistema de referencia intermediaSRI (abreviación),IRS-järjestelmä,"système de référence intermédiaire, mSRI (abréviation) m",sistema di riferimento intermedio,中間基準システム,중간 기준 시스템아이아르에스,wzorzec pośredni SRI (akronim),sistema de referência intermédioIRS (abreviatura),IRS,中间参考系统IRS
722-17-01,telephonometry,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-01,قياسات هاتفية,"Telefonometrie, f",telephonometry,telefonometría,puhemittaustekniikka,"téléphonométrie, f",telefonometria,通話品質測定法,전화 측정,telefonometria,telefonometria,telefonometri,通话计时
722-17-02,repetition rate (in telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-02,معدل التكرار ( في نظام الهاتف ),"Nachfragehäufigkeit, <in der Telefonie> f",repetition rate (in telephony),frecuencia de repetición (en telefonía),toistotaajuus,fréquence des répétitions (en téléphonie) fcoefficient de répétition (terme déconseillé) mtaux de répétition (terme déconseillé) m,tasso di ripetizione,繰り返し率,"반복률, <전화 기술>",częstość powtórzeń (w telefonii)  współczynnik powtórzeń,frequência de repetição (em telefonia),omfrågningrat,"重复率, <电话>"
722-17-03,immediate appreciation percentage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-03,تقدير فوري للنسبة المئوية,"Satzverständnisquote, f",immediate appreciation percentage,porcentaje de apreciación inmediata,lauseymmärrettävyys,"taux de compréhension immédiate, m",tasso di comprensione immediata,中間評価率,즉시 감지 비율,wskaźnik bezpośredniego pojmowania,percentagem de compreensão imediata,relativ meningsuppfattbarhet,即时听懂百分比
722-17-04,intelligibility (index),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-04,وضوح (دليل),"Wortverständnisquote, f",intelligibility (index),(índice de) inteligibilidad,sanaymmärrettävyys,"(indice d') intelligibilité, f",(indice di) intelligibilità,明瞭度指数,요해도 색인명료도,wskaźnik wyrazistości,(índice de) inteligibilidade,relativ orduppfattbarhet,可懂度
722-17-05,articulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-05,وضوح النطق,"Verständlichkeit, f",articulation,articulación,tajuttavuus,"netteté phonétique, f",intelligibilità,発音の明瞭さ,명료도,wyrazistość fonetyczna,nitidez fonéticaarticulação,uppfattbarhetstal,清晰度
722-17-06,word articulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-06,وضوح الكلمات,"Wortverständlichkeit, f",word articulation,articulación de palabras,sanatajuttavuus,"netteté pour les mots, f",intelligibilità per le parole,単語明瞭度,단어 명료도,wyrazistość słowna,nitidez para as palavrasarticulação para as palavras,orduppfattbarhetstal,单词清晰度
722-17-07,syllable articulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-07,وضوح المقاطع  اللفظية,"Silbenverständlichkeit, f",syllable articulation,articulación de sílabas,tavutajuttavuus,"netteté pour les syllabes, f",intelligibilità per le sillabe,音節明瞭度,음절 명료도,wyrazistość sylabowa,nitidez para as sílabasarticulação para as sílabas,stavelseuppfattbarhetstal,音节清晰度
722-17-08,logatom articulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-08,نقاوة العناصر الصوتية,"Logatomverständlichkeit, f",logatom articulation,articulación de logatomos,logatomitajuttavuus,"netteté pour les logatomes, f",intelligibilità per i logatomi,ロガトム明瞭度,로가톰 명료도,wyrazistość logatomowa,nitidez para os logatomosarticulação para os logatomos,logatomuppfattbarhetstal,试音音节清晰度
722-17-09,sound articulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-09,,"Lautverständlichkeit, f",sound articulation,articulación de sonidos,äännetajuttavuus,"netteté pour les sons, f",intelligibilità per i suoni,単音明瞭度,단음 명료도,wyrazistość dźwięków,nitidez para os sonsarticulação para os sons,ljuduppfattbarhetstal,语音清晰度
722-17-10,sentence articulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-10,نقاوة الجُمَل - وضوح الجمل,"Satzverständlichkeit, f",sentence articulation,articulación de frases,lausetajuttavuus,"netteté pour les phrases, f",intelligibilità per le frasi,文明瞭度,문장 명료도,wyrazistość zdań,nitidez para as frasesarticulação para as frases,frasuppfattbarhetstal,语句清晰度
722-17-11,phonetically balanced word list,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-11,لائحة كلمات متوازنة ( متكافئة ) لفظياً,"phonologisch ausgewogene Wörterliste, f",phonetically balanced word list,lista de palabras fonéticamente equilibradas,foneettisesti tasapainotettu sanaluettelo,"liste de mots phonétiquement équilibrée, f",lista di parole foneticamente equilibrate,音声学的に均衡が取れている単語のリスト,음소적 평형 단어 목록음성학적 평형 단어 목록,lista słów zrównoważonych fonetycznie,lista de palavras foneticamente equilibrada,fonetiskt balanserad ordlista,语音平衡单词表
722-17-12,transmission performance rating,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-12,معدل أداء الارسال,"Übertragungsgüteindex, m",transmission performance rating,atenuación equivalente para la calidad de transmisióníndice de calidad de transmisión,siirron laatuindeksi,"affaiblissement équivalent pour la qualité de transmission, mindice de qualité de transmission, m",indice di qualità della trasmissione,伝送性能評価,전송 품질 지수,tłumienność równoważna jakości transmisji  wskaźnik jakości transmisji,índice de qualidade de transmissãoatenuação equivalente para a qualidade de transmissão,transmissionsindex,传输性能额定值
722-17-13,articulation reference equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-13,مكافئ الوضوح المرجعي,"AEN, Abkürzung",articulation reference equivalentAEN (abbreviation),AEN (abreviación)articulación de referencia equivalente,tajuttavuusvertausvaimennus,"affaiblissement équivalent pour la netteté, mAEN (abréviation) m",attenuazione equivalente per l'intelligibilità,明瞭度等価減衰量,명료도 기준 등가량에이엔,tłumienność równoważna wyrazistości,atenuação equivalente para a nitidezatenuação equivalente para a articulaçãoAEN (abreviatura),ekvivalent uppfattbarhetsdämpning,清晰度参考当量
722-17-14,reference equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-14,المكافئ المرجعي,"Bezugsdämpfungsmaß, n",reference equivalent,equivalente de referencia,vertausvaimennus,"équivalent de référence, m",equivalente di riferimento,等価減衰量,기준 등가량,tłumienność odniesienia,equivalente de referência,referensdämpning,参考当量
722-17-15,sending reference equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-15,مكافئ الإرسال المرجعي,"Sendebezugsdämpfungsmaß, n",sending reference equivalent,equivalente de referencia de emisión,lähetysvertausvaimennus,"équivalent de référence à l'émission, m",equivalente di riferimento all'emissione,送話等価減衰量,송신 기준 등가량,tłumienność odniesienia na nadawanie,equivalente de referência na emissão,sändningsreferensdämpning,发送参考当量
722-17-16,receiving reference equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-16,مكافئ الاستقبال المرجعي,"Empfangsbezugsdämpfungsmaß, n",receiving reference equivalent,equivalente de referencia de recepción,vastaanottovertausvaimennus,"équivalent de référence à la réception, m",equivalente di riferimento alla ricezione,受話等価減衰量,수신 기준 등가량,tłumienność odniesienia na odbiór,equivalente de referência na recepção,mottagningsreferensdämpning,接收参考当量
722-17-17,corrected reference equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-17,المكافئ  المرجعي المُصحَّح,"korrigiertes Bezugsdämpfungsmaß, n",corrected reference equivalentCRE (abbreviation),equivalente de referencia corregidoERC (abreviación),korjattu vertausvaimennus,"équivalents de référence corrigé, m plERC (abréviation) m",equivalente di riferimento corretto,訂正等価減衰量,수정 기준 등가량시아르이,tłumienność odniesienia skorygowana,equivalente de referência corrigidoERC (abreviatura),korrigerad referensekvivalent,修正参考当量
722-17-18,objective reference equivalent meter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-18,مقياس موضوعي للمكافئ المرجعي,"objektiver Bezugsdämpfungsmessplatz, mOBDM, Abkürzung",objective reference equivalent meter,aparato de medida objetiva del equivalente de referencia,objektiivinen vertausvaimennusmittari,"appareil de mesure objective de l'équivalent de référence, m",apparecchiatura per la misura oggettiva dell'equivalente di riferimentoOREM,客観等価基準計,목표 통화 당량 계기목표 기준 등가량 계기,urządzenie do pomiarów obiektywnych tłumienności,aparelho de medição objectiva do equivalente de referência,objektiv referensdämpningsmeter,客观参考当量表
722-17-19,crosstalk reference equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-19,مكافئ مرجعي للحديث المتقاطع,"Nebensprechbezugsdämpfungsmaß, n",crosstalk reference equivalent,equivalente de referencia para la diafonía,ylikuulumisvertausvaimennus,"équivalent de référence pour la diaphonie, m",equivalente di riferimento per la diafonia,漏話等価減衰量,누화 기준 등가량,tłumienność odniesienia przesłuchu,equivalente de referência para a diafonia,överhörningsreferensdämpning,串音参考当量
722-17-20,echo reference equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-20,المكافئ المرجعي للصدى,"Echobezugsdämpfungsmaß, n",echo reference equivalent,equivalente de referencia para el eco,kaikuvertausvaimennus,"équivalent de référence pour l'écho, m",equivalente di riferimento per l'eco,反響等価減衰量,반향 기준 등가량,tłumienność odniesienia echa,equivalente de referência para o eco,ekoreferensdämpning,回声参考当量
722-17-21,sidetone reference equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-21,مكافئ مرجعي للنغمة الجانبية,"Rückhörbezugsdämpfungsmaß, n",sidetone reference equivalent,equivalente de referencia de efecto local,sivuäänivertausvaimennus,"équivalent de référence de l'effet local, m",equivalente di riferimento dell'effetto locale,側音等価減衰量,측음 기준 등가량,tłumienność odniesienia dogłosu,equivalente de referência do efeito local,sidtonsreferensdämpning,侧音参考当量
722-17-22,relative equivalent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-22,مكافئ نسبى,"relatives Bezugsdämpfungsmaß, n",relative equivalent,equivalente reIativo,suhteellinen vertausvaimennus,"équivalent relatif, m",equivalente relativo,相対等価,상대 등가량,tłumienność odniesienia względna,equivalente relativo,relativ dämpning,相对当量
722-17-23,relative equivalent for sending,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-23,المكافئ النسبي للإرسال,"relatives Sendebezugsdämpfungsmaß, n",relative equivalent for sending,equivalente relativo de emisión,suhteellinen lähetysvertausvaimennus,"équivalent relatif à l'émission, m",equivalente relativo all'emissione,送信時相対等価,발신용 상대 등가량,tłumienność odniesienia względna na nadawanie,equivalente relativo na emissão,relativ sändningsdämpning,发送相对当量
722-17-24,relative equivalent for receiving,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-24,المكافئ النسبي للاستقبال,"relatives Empfangsbezugsdämpfungsmaß, n",relative equivalent for receiving,equivalente relativo de recepción,suhteellinen vastaanottovertausvaimennus,"équivalent relatif à la réception, m",equivalente relativo alla ricezione,受信時相対等価,수신용 상대 등가량,tłumienność odniesienia względna na odbiór,equivalente relativo na recepção,relativ mottagningsdämpning,接收相对当量
722-17-25,loudness rating,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-25,مكافئ الجهارة ( ارتفاع الصوت ),"Lautheitsmaß, n",loudness rating,índice de sonoridad,äänekkyysarvo,"équivalent pour la sonie, mindice de force des sons (terme déconseillé) m",indice di intensità soggettiva,ラウドネス定格,음량 평가,wskaźnik głośności,índice de sonoridade,hörstyrkedämpning,响度额定值
722-17-26,conversation test,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-26,اختبار محادثة,"Gesprächsprüfung, f",conversation test,ensayo de conversación,keskustelutesti,"essai de conversation, m",prove di conversazione,会話試験,대화 시험,próba rozmowy,ensaio de conversação,konversationsprovning,会话测试
722-17-27,hypothetical reference connection (for telephony),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=722-17-27,إتصال مرجعي إفتراضي (للمهاتفة),"hypothetische Bezugsverbindung, <in der Telefonie> f",hypothetical reference connection (for telephony),comunicación ficticia de referencia (para telefonía),hypoteettinen vertailuyhteys,communication fictive de référence (pour la téléphonie) f,collegamento fittizio di riferimento,標準擬似接続,"표준 의사 접속, <전화기술>",sztuczne łącze odniesienia (w telefonii),comunicação fictícia de referência (para a telefonia),hypotetisk referensförbindelse,"假设参考连接, <电话>"
