term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
811-35-13,return conductor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-35-13,موصل راجع,"Rückleiter, m",return conductor,conductor de retorno,"conducteur de retour, m",,帰線導体,귀선 도체,"przewód powrotny, m",condutor de retorno,回流导体
811-35-14,closed formation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-35-14,مساحة مغلقة,"geschlossener Oberbau, m",closed formation,formación cerrada,"plate-forme fermée, f",,閉構造,폐쇄식 노반,"torowisko zabudowane, <w poziomie otoczenia> n",plataforma fechada,闭式路基
811-35-15,open formation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-35-15,مساحة مفتوحة,"offener Oberbau, m",open formation,formación abierta,"plate-forme ouverte, f",,開構造,개방식 노반,"torowisko otwarte, <szynyn znajdują się powyżej poziomu otoczenia> ntorowisko niezabudowane, n",plataforma berta,开式路基
811-36-01,feeding system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-01,نظام التغذية,"Versorgungsnetz, n",feeding system,sistema de alimentación,"système d'alimentation, m",sistema di alimentazione,"き電システム, <関連エントリー: IEV 811-36-21>",급전 계통,"system zasilania, m",sistema de alimentação,牵引供电系统
811-36-02,"traction substation, <in electric traction>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-02,"محطة فرعية (للجر), <في الجر الكهربى>","Bahnunterwerk, <bei elektrischer Zugförderung> nUnterwerk, <bei elektrischer Zugförderung> n","traction substation, <in electric traction>substation, <in electric traction>","subestación de tracción, <en tracción eléctrica>","sous-station de traction, <en traction électrique> fsous-station, f","sottostazione (di trazione), <in trazione elettrica>","き電用変電所, <電気けん引>変電所","전기철도용 변전소, <전기 운전>","podstacja trakcyjna, fstacja prostownikowa, <w odniesieniu do podstacji trakcji miejskiej systemu prądu stałego> f","subestação, <de tração>","牵引变电所, <电力牵引>"
811-36-03,"transformer substation, <in electric traction>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-03,"محطة فرعية تحويل, <في الجر الكهربى>","Transformatorunterwerk, <bei elektrischer Zugförderung> n","transformer substation, <in electric traction>","subestación de transformación, <en tracción eléctrica>","sous-station de transformation, <en traction électrique> f","sottostazione di trasformazione, <in trazione elettrica>","交流変電所, <電気けん引>","변압기 변전소, <전기 운전>","podstacja transformatorowa, f",subestação de transformação,"变电站, <电力牵引>"
811-36-04,rectifier substation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-04,محطة فرعية للتقويم,"Gleichrichterunterwerk, n",rectifier substation,subestación de rectificación,"sous-station de redressement, f",sottostazione di conversione,直流変電所,정류 변전소,"podstacja prostownikowa, fstacja prostownikowa, <w trakcji miejskiej systemu prądu stałego> f",subestação rectificadora,整流变电所
811-36-05,mobile substation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-05,محطة فرعية متنقلة,"fahrbares Unterwerk, n",mobile substationmovable substation,subestación móvil,"sous-station mobile, f",sottostazione mobile,移動変電所,이동 변전소,"podstacja przewoźna, fpodstacja mobilna, f",subestação móvel,移动变电所
811-36-06,receptive substation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-06,محطة فرعية مستقبلة,"Netzrückspeisungsunterwerk, n",receptive substation,subestación de recuperación,"sous-station à récupération, f",sottostazione reversibile,電力回生変電所,회수 변전소,"podstacja z urządzeniami do przejęcia energii hamowania odzyskowego, <np. wyposażona w falownik do zwrotu odzysku energii do sieci AC lub zasobnik gromadzący energię> f",subestação com recuperação,回收变电站
811-36-07,feeder station,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-07,محطة مغذية,"Schaltposten, mSpeisestation, f",feeder station,estación de alimentación,"point d'alimentation, m",stazione di alimentazione,き電所,급전소,"punkt zasilania, <sieci trakcyjnej> m",ponto de alimentação,供电站
811-36-08,"feeder, <in electric traction>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-08,"المغذي, <في الجر الكهربى>","Fahrleitungs-Speiseleitung, <bei elektrischer Zugförderung> fSpeiseleitung, f","feeder, <in electric traction>feeder cable","alimentación, <en tracción eléctrica>","fil, <en traction électrique> martère, <en traction électrique> mcâble d'alimentation, m","conduttore di alimentazione (di sottostazione), <in trazione elettrica>","引出き電線, <電気けん引>","급전선, <전기 운전>","zasilacz, m",cabo de alimentação,"供电线, <电力牵引>馈电线"
811-36-09,line feeder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-09,خط مغذي,"Verstärkungsleitung, f",line feeder,línea de alimentación,"ligne d'alimentation, fDÉCONSEILLÉ: feeder de ligne, m",alimentatore (di linea),"き電線, <関連エントリー: IEV 811-33-60>",선로 급전기,"przewód wzmacniający, m",linha de alimentação,加强线
811-36-10,sectioning,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-10,تجزئة,"Fahrleitungsgruppe, fFahrleitungsabschnitt, m",sectioning,seccionamiento,"sectionnement, m",sezionamento,"セクション, <関連エントリー: IEV 811-36-11>電気的区分",전기 분단,"sekcjonowanie, n",seccionamento,电分段
811-36-11,sectioning point,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-11,نقطة التجزئة,"Trennstelle, f",sectioning point,punto de seccionamiento,"point de sectionnement, m",punto di sezionamento,"セクション, <関連エントリー: IEV 811-36-10>区分装置",전기 분단점,"punkt sekcjonowania, m",ponto de seccionamento,电分段装置
811-36-12,"auto-transformer substation, <in electric traction>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-12,"محطة محولات مزودة بمحول أوتوماتيكي, <في الجر الكهربى>","Spartransformator-Unterwerk, <bei elektrischer Zugförderung> n","auto-transformer substation, <in electric traction>","subestación con autotransformador, <en tracción eléctrica>","poste d'injection, <en traction électrique> m","sottostazione ausiliaria (di alimentazione), <in trazione elettrica>","ＡＴポスト, <電気けん引>補助き電区分所","단권 변압기 변전소, <전기 운전>","kabina autotransformatorowa, fpodstacja autotransformatorowa, f","subestação de injeção, <em tração elétrica>","自耦变压器所, <电力牵引>"
811-36-13,"track sectioning cabin, <in electric traction>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-13,"كابينة مزودة بسكاكين وموزعات التقسيم, <في الجر الكهربى>","Fahrleitungskuppelstelle, <bei elektrischer Zugförderung> f","track sectioning cabin, <in electric traction>track paralleling cabin, <in electric traction>","subestación de seccionamiento, <en tracción eléctrica>","poste de sectionnement, <en traction électrique> mposte de mise en parallèle, <en traction électrique> m","posto di sezionamento, <in trazione elettrica>posto di parallelo","き電区分所, <電気けん引>","궤도 분단실, <전기 운전>","kabina sekcyjna, f","posto de seccionamento, <em tração elétrica>","分区所, <电力牵引>"
811-36-14,insulated overlap,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-14,نهايات متراكبة معزولة,"Streckentrennung, f",insulated overlap,seccionamiento por lámina de aire,"sectionnement à lame d'air, m",sezionamento a spazio d'aria,エアセクション,절연 중복구간,"punkt sekcjonowania izolowany zakładkowy, m",seccionamento de lâmina de ar,绝缘锚段关节
811-36-15,section insulator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-15,عازل تقسيم,"Streckentrenner, m",section insulator,aislador de sección,"isolateur de section, m",isolatore di sezione,セクションインシュレータ,구간 절연,"izolator sekcyjny, m",isolador de secção,分段绝缘器
811-36-16,neutral section,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-16,قسم متعادل,"Schutzstrecke, f",neutral section,sección neutra,"section de séparation, fsection neutre, f",sezione neutra,ニュートラルセクション,중성 구역,"wstawka neutralna, f",zona neutrasecção neutra,"中性段, <无电区>"
811-36-17,independence of tracks,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-17,استقلالية المسارات,"unabhängig gespeiste Gleise, n pl",independence of tracks,impedancia de vías,"indépendance des voies, f",indipendenza dei binari,独立複線方式,독립 복선,"niezależne zasilania sieci trakcyjnej torów, n",independência das vias,轨道隔离
811-36-18,feeder clamp,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-18,تجهيزات توصيل المغذي,"Stromklemme, fSpeiseklemme, f",feeder clamp,pinza de alimentación,"griffe d'alimentation, f",connessione equipotenziale,き電分岐装置,급전기 죔쇠,"przyłącze zasilacza, <do sieci trakcyjnej> n",garra de alimentaçãopinça de alimentação,电连接线夹
811-36-19,dual system track,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-19,مسار يقبل التغذية الثنائية,"Gleisabschnitt für Systemwechsel, m",dual system track,vía conmutable,"voie commutable, f",binario commutabile,複き電方式,이중 체계 궤도이중 시스템 궤도,"tor dwusystemowy, <dotyczy systemów zasilania sieci trakcyjnej nad torem> m",via comutável,双制式轨道线
811-36-20,voltage variation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-20,تغير الجهد,"Spannungsänderung, f",voltage variation,variación de tensión,"variation de la tension, f",,電圧変動,전압 변동,"zmiany napięcia, f plwahania napięcia, n pl",variação da tensão,电压变化
811-36-21,electric traction system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-21,نظام النقل الحديدي الكهربائي,"elektrisches Bahnenergieversorgungssystem, n",electric traction system,sistema de tracción eléctrica,"réseau de traction électrique, m",,"き電システム, <関連エントリー: IEV 811-36-01>",전기 운전 체계전기 운전 시스템,"system trakcji elektrycznej, m",sistema de tração elétrica,电力牵引供电系统
811-36-22,switching station,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-22,محطة تحويل,"Schaltstelle, fBahnschaltstelle, f",switching stationtraction switching station,estación de conmutación,"poste de traction électrique, m",,き電開閉所,개폐소,"rozdzielnia, frozdzielnia zasilania trakcyjnego, f",estação de comutação,开关站牵引开关站
811-36-23,"live part, <in electric traction>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-23,الجزء الحيالجزء تحت الجهد,"aktives Teil, <bei elektrischer Zugförderung> n","live part, <in electric traction>","parte activa, <en tracción eléctrica>","partie sous tension, <en traction électrique> f",,"加圧部, <電気けん引>","활선부, <전기 운전>","czynna część instalacji elektrycznej, <w trakcji elektrycznej - w normalnych warunkach pod napięciem>f",parte ativa,"带电部分, <电力牵引>"
811-36-24,along-track feeder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-24,مغذي بطول المسار,"Speiseleitung an Oberleitungsmasten, f",along-track feeder,alimentación a lo largo de la vía,"ligne parallèle d'alimentation, f",,線路方向き電線,궤도 병행 급전기,"zasilacz napowietrzny prowadzony wzdłuż toru, m",linha paralela,合架供电线
811-36-25,feeding section,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-25,قسم التغذية,"Speiseabschnitt, m",feeding section,sección de alimentación,"section d’alimentation, f",,き電区間,급전 구간,"sekcja zasilania, f",secção de alimentação,供电臂
811-36-26,feeding point,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-26,نقطة التغذية,"Speisepunkt, m",feeding point,punto de alimentación,"point d’alimentation, m",,き電点,급전점,"punkt zasilania, m",ponto de alimentação,上网馈电点上网点
811-36-27,interconnecting circuit-breaker,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-36-27,قاطع توصيل الدائرة,"Kuppel-Leistungsschalter, mSammelschienen-Längskuppelschalter, mStreckenschalter, m",interconnecting circuit-breakerbus-section circuit-breakersection circuit-breaker,interruptor automático de interconexión,"disjoncteur d’interconnexion, mdisjoncteur «de sectionnement», mdisjoncteur «de sectionnement de barres», m",,母線連絡遮断器,상호 접속 차단기,"wyłącznik łączący, m",disjuntor de interconexão,互联断路器总线分段断路器电分段断路器
811-37-01,"address, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-01,"عنوان, <فى شبكة إتصالات القطار>","Adresse, <in einem Zug-Kommunikationsnetzwerk> f","address, <in a train communication network>","dirección, <en una red de comunicación ferroviaria>","adresse, <dans un réseau embarqué de train> f",indirizzo,"アドレス, <TCN>","주소, <열차 통신망>","adres, <w telekomunikacyjnej sieci pociągu> m","endereço, <numa rede de comunicação ferroviária>","地址, <列车通信网络>"
811-37-02,agent,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-02,عملية تنوب عن المدير,"Agent, m",agent,agente,"agent, m",agente,エージェント,에이전트,"agent (program komputerowy pracujący w tle), < sieci telekomunikacyjnej> m",agente,代理者
811-37-03,application layer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-03,طبقة التطبيق,"Anwendungsebene, f",application layer,capa de aplicación,"couche application, f",livello di applicazione,アプリケーション層,응용 계층,"warstwa aplikacyjna, fwarstwa zastosowań, f",camada de aplicação,应用层
811-37-04,application layer interface,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-04,طبقة التداخل مع التطبيق,"Schnittstelle der Anwendungsebene, f",application layer interface,interfaz de la capa de aplicación,"interface de couche application, f",interfaccia del livello di applicazione,アプリケーション層インタフェース,응용 계층 인터페이스,"interfejs warstwy aplikacji, m",interface de camada de aplicação,应用层接口
811-37-05,application process,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-05,عملية تنفيذ التطبيق,"Anwendungsprozess, m",application process,proceso de aplicación,"processus d’application, m",processo di applicazione,アプリケーションプロセス,응용 처리,"procedura ubiegania się, <próba nawiazania połaczenia> fproces wykorzystania, m proces warstwy aplikacyjnej, <model OSI> m",processo de aplicação,应用进程
811-37-06,basic period,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-06,الفترة الأساسية,"Basisperiode, f",basic period,periodo básico,"période de base, f",periodo di base,基本周期,기본 주기,"okres podstawowy, m",período de base,基本周期
811-37-07,big-endian,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-07,ترتيب تخزين ونقل البيانات,"Big-Endian, n",big-endian,big endian,"big-endian, mgros-boutiste, m",big-endian,ビッグエンディアン,큰 엔디안,"bit najstarszy, mgrubokońcowość, f",ordenação de dados decrescentebig-endian,大开端
811-37-08,bit-stuffing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-08,تفادي حدوث الخطأ في تفسير إطار البيانات,"Bit-Stuffing, n",bit-stuffing,bit-stuffing,"bit de bourrage, mbit-stuffing, m",bit-stuffing,ビット詰めゼロインサート,비트 채움,"dodawanie bitów nie przekazujących informacji, <służących do synchronizacji urządzeń> n",enchimento de bitbit-stuffing,位填充
811-37-09,"bridge, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-09,"قنطرة, <فى شبكة إتصالات القطار>","Bridge, <in einem Zug-Kommunikationsnetzwerk> f","bridge, <in a train communication network>","puente, <en una red de comunicación ferroviaria>","pont, <dans un réseau embarqué de train> m","ponte, <in una rete di comunicazione dei treni>","ブリッジ, <TCN>","브리지, <열차 통신망>","most, <w sieci telekomunikacyjnej> murządzenie sieciowe służące do łączenia segmentów danej sieci, n","ponte, <numa rede de comunicação ferroviária>","桥, <列车通信网络>"
811-37-10,broadcast,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-10,بث إذاعي,"Broadcast, m",broadcast,difusión,"diffusion, f",trasmissione istradamento multipunto,ブロードキャスト同報,방송,"transmisja rozgłoszeniowa, f",transmissão,广播
811-37-11,bus administrator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-11,جهاز التحكم في قاطع الجهد المتوسط,"Bus-Administrator, m",bus administrator,administrador de bus,"administrateur de bus, m",amministratore del bus,バスアドミニストレータ,버스 관리기,"zarządzanie magistralą, n",administrador de barramento,总线管理器
811-37-12,bus switch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-12,مفتاح أو مرحل لتوصيل أقسام السلك من الاتجاهين,"Bus-Switch, m",bus switch,conmutador de bus,"commutateur de bus, mcontacteur de bus, m",commutatore del bus,バススイッチ,버스 스위치,"włącznik magistrali sieci, <o sztafetowym sposobie transmisji> m",comutador de barramento,总线开关
811-37-13,caller,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-13,تفعيل تبادل الرسائل,"Caller, m",caller,interlocutor,"appelant, m",chiamante,発呼者,호출자,"dzwoniący, adj",chamada,呼叫者主叫
811-37-14,check offset,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-14,التحقق من حيود قيمة المتغير,"Prüf-Versatz, m",check offset,desplazamiento de chequeo,"check offset, m",controllo dell'offset,チェックオフセット,검사 오프셋,"sprawdzenie przesunięcia, nciąg przesunięty, m",verificar offsetverificar deslocamento,校验偏置
811-37-15,check sequence,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-15,التحقق من التتابع,"Prüffolge, f",check sequence,secuencia de chequeo,"code détecteur d'erreur, m",sequenza di controllo,チェックシーケンス,검사 순서,"sprawdzenie sekwencji, nciąg kontrolny, m",código detetor de erro,校验序列
811-37-16,check variable,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-16,التحقق من المتغير,"Prüfvariable, f",check variable,variable de chequeo,"variable de contrôle, f",variabile di controllo,チェック変数,검사 변수,"sprawdzenie zmiennej, n",variável de controlo,校验变量
811-37-17,closed train,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-17,مسار قطار مغلق,"unveränderlicher Zugverband, m",closed train,tren cerrado,"rame non modifiable, f",treno chiuso,クローズドトレイン,폐쇄식 열차,"pociąg zamknięty, mpociąg nierozłączalny, m",comboio de composição não variávelcomposição fechada,闭式列车
811-37-18,communication device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-18,جهاز اتصال/نقل معلومات,"Kommunikationsgerät, n",communication device,dispositivo de comunicación,"dispositif de communication, m",dispositivo di comunicazione,通信装置,통신 장치,"komunikator, m",dispositivo de comunicação,通信设备
811-37-19,composition,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-19,عدد وخصائص مكونات مسار مغلق,"Komposition, f",composition,composición,"composition, f",composizione,編成構成,구성,"skład, m",composição,组成
811-37-20,consist,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-20,مكونات مسار مغلق,"Consist, m",consist,consistir,"rame, f",veicoli in composizione bloccata,コンシスト,조편성 차,"zestaw pojazdowy nierozłączalny, <dotyczy sieci łączności pociągu w obrębie zestawu> m",carruagem,编组
811-37-21,consist network,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-21,شبكة مكونات مسار مغلق,"Consist-Netzwerk, n",consist network,red de consistencia,"réseau de rame, m",rete di veicoli in composizione bloccata,コンシストネットワーク,조편성 망,"sieć łączności, <dot. zestawu pojazdowego nierozłączalnego> f",rede de carruagens,编组网
811-37-22,consist switch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-22,مفتاح مكونات مسار مغلق,"Consist-Switch, mConsist-Netzwerkknoten, m",consist switchconsist network node,interruptor de consistencia,"commutateur de rame, mnœud de réseau de rame, m",nodo di comunicazione di rete,コンシストスイッチコンシストネットワークノード,조편성 스위치,"łącznik, <w sieci komunikacyjnej pociągu> m",comutador de carruagem,编组交换机编组网节点
811-37-23,"consistency, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-23,"توافق خصائص العناصر, <فى شبكة إتصالات القطار>","Konsistenz, <in einem Zug-Kommunikationsnetzwerk> f","consistency, <in a train communication network>","consistencia, <en una red de comunicación ferroviaria>","cohérence, <dans un réseau embarqué de train> f",coerenza,"一貫性, <TCN>","일관성, <열차 통신망>","integralność, f","coerência, <numa rede de comunicação ferroviária>","坚固性, <列车通信网络>"
811-37-24,"consumer, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-24,"مستقبل الرسالة, <فى شبكة إتصالات القطار>","Konsument, <in einem Zug-Kommunikationsnetzwerk> m","consumer, <in a train communication network>","consumidor, <en una red de comunicación ferroviaria>","consommateur, <dans un réseau embarqué de train> m","consumatore, <in una rete di comunicazione dei treni>","コンシューマ, <TCN>","소비자, <열차 통신망>","odbiorca, m","consumidor, <numa rede de comunicação ferroviária>","消费者, <列车通信网络>"
811-37-25,"conversation, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-25,"تبادل البيانات, <فى شبكة إتصالات القطار>","Konversation, <in einem Zug-Kommunikationsnetzwerk> f","conversation, <in a train communication network>","conversación, <en una red de comunicación ferroviaria>","conversation, <dans un réseau embarqué de train> f","conversazione, <in una rete di comunicazione dei treni>","会話, <TCN>","대화, <열차 통신망>","rozmowa, <wymiana danych w warstwie aplikacyjnej sieci łączności pociągu> f","conversação, <numa rede de comunicação ferroviária>","会话, <列车通信网络>"
811-37-26,datagram,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-26,إطار البيانات المؤدية لنقطة النهاية,"Datagramm, n",datagram,datagrama,"datagramme, m",pacchetto,データグラム,데이터그램,"datagram, <protokół UDP> mpaczka danych w sieci transmisji danych, f",datagrama,数据报文
811-37-27,dataset,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-27,مجموعة من متغيرات العملية,"Datensatz, m",dataset,conjunto de datos,"dataset, m",set di dati,データセット,데이터 집합,"zbiór danych, m",conjunto de dados,数据集
811-37-28,delimiter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-28,محدد,"Begrenzer, m",delimiter,delimitador,"délimiteur, m",delimitatore,デリミタ,구분자,"separator, m",delimitador,分界符
811-37-29,destination device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-29,مستقبل البيانات,"Zielgerät, n",destination device,dispositivo de destino,"dispositif destinataire, m",dispositivo di destinazione,宛先装置,목적지 장치,"urządzenie docelowe, n",dispositivo de destino,目的端设备
811-37-30,"device, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-30,"جهاز, <فى شبكة إتصالات القطار>","Gerät, <in einem Zug-Kommunikationsnetzwerk> n","device, <in a train communication network>","dispositivo, <en una red de comunicación ferroviaria>","dispositif, <dans un réseau embarqué de train> m","dispositivo, <in una rete di comunicazione dei treni>","装置, <TCN>","장치, <열차 통신망>","urządzenie, n","dispositivo, <numa rede de comunicação ferroviária>","设备, <列车通信网络>"
811-37-31,device address,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-31,عنوان الجهاز (8 خانات),"Geräteadresse, f",device address,dirección de dispositivo,"adresse de dispositif, f",indirizzo del dispositivo,装置アドレス,장치 주소,"adres urządzenia, m",endereço do dispositivo,设备地址
811-37-32,end delimiter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-32,محدد النهاية,"Endbegrenzer, m",end delimiter,delimitador final,"délimiteur de fin de trame, m",delimitatore di fine trama,終了デリミタ,끝 구분자,"separator konca, m",delimitador final,终止分界符
811-37-33,end device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-33,جهاز نهائي,"Endgerät, n",end device,dispositivo final,"dispositif terminal, m",dispositivo terminale,端末装置,단말 장치,"urządzenie końcowe, n",dispositivo final,端设备
811-37-34,end node,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-34,نقطة نهائية,"Endknoten, m",end node,nodo final,"nœud terminal, m",nodo terminale,終端ノード,끝 노드,"węzeł końcowy, <sieci komputerowej> m",nó terminal,端节点
811-37-35,extension box,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-35,صندوق امتداد,"Erweiterungsdose, f",extension box,caja de extensión,"boîte d’extension, f",scatola di estensione,拡張ボックス,확장함,"moduł rozszerzeń, m",caixa de extensão,扩展盒
811-37-36,extension cable,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-36,كابل امتداد,"Verlängerungsleitung, f",extension cable,cable de extensión,"câble d’extension, m",cavo di estensione,拡張ケーブル,연장 케이블연장 권선,"przewód łączący moduł rozszerzeń, m",cabo de extensão,扩展电缆
811-37-37,F code,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-37,كود من النوع (F),"F-Code, m",F code,código F,"F code, m",codice F,Fコード,F 코드,"kod programowania F, mkod F, m",código F,F代码
811-37-38,field device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-38,جهاز المجال,"Feldgerät, n",field device,dispositivo de campo,"dispositif de terrain, m",dispositivo di campo,フィールドデバイス,현장 장치,"urządzenie polowe, <przyłączające np. czujniki do szyny danych> n",dispositivo de campo,现场设备
811-37-39,flag,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-39,إشارة,"Flag, n",flag,flag,"drapeau, m",indicatore,フラグ,플래그,"znacznik stanu, m",bandeira,标志
811-37-40,"frame, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-40,"إطار, <فى شبكة إتصالات القطار>","Frame, <in einem Zug-Kommunikationsnetzwerk> m","frame, <in a train communication network>","marco, <en una red de comunicación ferroviaria>","trame, <dans un réseau embarqué de train> f","trama, <in una rete di comunicazione dei treni>",フレーム,"틀, <열차 통신망>프레임, <열차 통신망>","ramka, <danych> f","trama, <numa rede de comunicação ferroviária>","帧, <列车通信网络>"
811-37-41,frame check sequence,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-41,إطار التحقق من التتابع,"Frame-Prüffolge, f",frame check sequence,secuencia de chequeo de marco,"code de detection d’erreurs, m",sequenza di rilevazione del frame,フレーム検査シーケンスフレームチェックシーケンス,틀 검사 순서프레임 검사 순서,"ciąg kontrolny ramki, m",sequência de verificação de trama,帧校验序列
811-37-42,frame data,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-42,إطار البيانات,"Frame-Daten, pl",frame data,datos de marco,"données de trame, f",dati di trama,フレームデータ,틀 자료프레임 자료,"ramka danych, f",dados de trama,帧数据
811-37-43,fritting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-43,إزالة الأكسدة,"Frittung, f",fritting,fritado,"nettoyage des contacts, mfritting, m",bagnatura,フリッティング,전기 융해,"dopasowanie, n",limpeza dos contactos,加电清除
811-37-44,"gateway, <in a train communication network>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-44,"وصلة بين القضبان المختلفة, <فى شبكة إتصالات القطار>","Gateway, <in einem Zug-Kommunikationsnetzwerk> n","gateway, <in a train communication network>","puerta, <en una red de comunicación ferroviaria>","passerelle, <dans un réseau embarqué de train> f","gateway, <in una rete di comunicazione dei treni>",ゲートウェイ,"게이트웨이, <열차 통신망>","brama między dwoma sieciami, <w sieci łączności pociągu> f","passarela, <numa rede de comunicação ferroviária>","网关, <列车通信网络>"
811-37-45,group address,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-45,عنوان المجموعة,"Gruppenadresse, f",group address,dirección de grupo,"adresse de groupe, f",indirizzo del gruppo,グループアドレス,집단 주소,"adres grupowy, m",endereço de grupo,组地址
811-37-46,group directory,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-46,دليل المجموعة,"Gruppenverzeichnis, n",group directory,directorio de grupo,"répertoire de groupe, m",directory di gruppo,グループディレクトリ,집단 목록,"katalog grupowy, m",directoria de grupo,组目录组号码簿
811-37-47,HDLC,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-37-47,التحكم في بيانات الربط ذات المستوى العالي,"HDLC, fHigh-Level-Data-Link-Control, f",HDLChigh-level data link control,HDLC,"HDLC, mcommande de liaison de données à haut niveau, f",HDLCcontrollo di alto livello del data link,ハイレベルデータリンク制御手順,고수준 데이터 연결 제어HLDC,"protokół, <komunikacyjny> m protokół warstwy łącza danych modelu OSI, m","HDLC, <sigla inglesa>controlo de ligação de dados de alto nível",高级数据链路控制HDLC
