term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
561-03-14,latch-up,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-14,قفل المتابعةمزلاج المتابعة,"Latch-up-Effekt, mEinrastzustand, m",latch-up,bloqueo,"verrouillage, m",conduzione persistente,ラッチアップ,래치업,"stan zatrzaśnięcia, m",bloqueado,锁定
561-03-15,linearity of frequency modulation deviation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-15,خطية انحراف فى تعديل التردد,"Linearität der Frequenzmodulationsabweichung, f",linearity of frequency modulation deviation,linealidad de la desviación de modulación de frecuencia,"linéarité de l’écart de modulation de fréquence, f",linearità dello scarto di modulazione di frequenza,周波数変調偏移の直線性,주파수 변조 편이의 선형성,"liniowość odchylenia modulacji częstotliwości, f",linearidade do desvio de modulação de frequência,调频频偏线性度
561-03-16,long-term frequency stability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-16,استقرار التردد طويل المدىتقادم التردد,"Langzeit-Frequenzstabilität, fFrequenzalterung, f",long-term frequency stability frequency ageing,estabilidad de la frecuencia a largo plazo,"stabilité de fréquence à long terme , fvieillissement de fréquence, m",stabilità di frequenza a lungo termineinvecchiamento di frequenza,長期周波数安定度,장기 주파수 안정도주파수 노화,"stabilność częstotliwości długoterminowa, f",estabilidade de frequência a longo prazo,长期频率稳定度频率老化
561-03-17,maximum time interval error,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-17,الزمن الاقصى لفترة الخطأ,"maximaler Zeitintervallfehler, mMTIE",maximum time interval error MTIE,error máximo de intervalo de tiempo,"dérive temporelle maximale , fMTIE (abréviation) f",massima deriva temporaleMTIE,最大時間間隔エラー,최대 시간 간격 오류,"błąd przedziału czasu maksymalny , mMTIE",MTIEderiva temporal máxima,最大时间间隔误差MTIE
561-03-18,"operating temperature range, <of an oscillator>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-18,مدى حرارة التشغيل <لمذبذب>,"Arbeitstemperaturbereich, <eines Oszillators> m","operating temperature range, <of an oscillator>","rango de temperatura de funcionamiento, <de un oscilador>","gamme des températures de fonctionnement, <d’un oscillateur> f","gamma di temperature di funzionamento, <di un oscillatore>","動作温度範囲, ＜発振器の＞","작동 온도 범위, <발진기>동작 온도 범위, <발진기>","zakres temperatur pracy, <oscylatora> m","gama de temperaturas de funcionamento, <de um oscilador>","工作温度范围, <振荡器的>"
561-03-19,oven controlled crystal oscillator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-19,مذبذب بلورى محكوم حراريا,"temperaturstabilisierter Quarzoszillator, mOXCO",oven controlled crystal oscillator OCXO,oscilador de cristal controlado por horno,"oscillateur à quartz à enceinte à température régulée , mOCXO (abréviation) m",oscillatore a cristallo a temperatura controllataOCXO,恒温槽付水晶発振器,오븐 제어 수정발진기오시엑스오,"oscylator termostatowany , mOCXO","OCXO, <abreviatura inglesa>oscilador de cristal em estufa de temperatura controlada",恒温晶体振荡器OCXO
561-03-20,overtone crystal controlled oscillator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-20,مذبذب بلورى محكوم نغميا,"Oberton-Quarzoszillator, m",overtone crystal controlled oscillator,oscilador de cristal controlado por armónicos,"oscillateur à quartz en mode partiel, m",oscillatore a cristallo in overtone in modo parziale,オーバトーン制御発振器,배음 수정 제어 발생기,"oscylator z rezonatorem nadpodstawowym, m",oscilador de cristal de modo parcial,泛音晶体振荡器
561-03-21,phase jitter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-21,اضطربات طورية,"Phasenjitter, m",phase jitter,fluctuación de fase,"gigue de phase , f",errore di temporizzazione di fase,位相ジッタ,위상 난조위상 지터,"fluktuacje fazowe, f pl",tremor de fase,相位抖动
561-03-22,phase noise,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-22,ضوضاء طورية,"Phasenrauschen, n",phase noise,ruido de fase,"bruit de phase, m",rumore di fase,位相雑音,상 잡음,"szum fazowy, m",ruído de fase,相位噪声
561-03-23,pulse duration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-23,زمن النبضة,"Impulsdauer, f",pulse duration,duración de pulso,"durée d’impulsion, f",durata dell'impulso,パルス持続時間,펄스 지속 시간,"czas trwania impulsu, m",duração de um impulso,脉冲持续时间
561-03-24,reference point temperature,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-24,النقطة  المرجعية لدرجة الحرارة,"Temperatur am Bezugspunkt, f",reference point temperature,punto de referencia de temperatura,"température du point de référence, f",temperatura del punto di riferimento,基準点温度,기준점 온도,"temperatura punktu odniesienia, f",temperatura do ponto de referência,基准测量点温度
561-03-25,"reference temperature, <of an oscillator>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-25,الحرارة المرجعية <لمذبذب>,"Bezugstemperatur, <eines Oszillators> fReferenztemperatur, <eines Oszillators> f","reference temperature, <of an oscillator>","temperatura de referencia , <de un oscilador>","température de référence, <d’un oscillateur> f","temperatura di riferimento, <di un oscillatore>","基準温度, ＜発振器の＞","기준 온도, <발진기>","temperatura odniesienia, <oscylatora> f","temperatura de referência,  <de um oscilador>","基准温度, <振荡器的>"
561-03-26,retrace characteristics,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-26,خصائص الإرتداد,"Wiedereinlaufverhalten, n",retrace characteristics,características de retorno,"caractéristiques de retour du spot, f pl",caratteristiche di ritraccia,再現性,회귀특성귀선 특성,"charakterystyki powrotne, f pl",características de retorno do local,重现性
561-03-27,rise time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-27,زمن الصعود,"Anstiegszeit, f",rise time,tiempo de subida,"temps de montée, m",tempo di salita,立上り時間,상승 시간,"czas narastania, m",tempo de subida,上升时间
561-03-28,fractional frequency fluctuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-28,تباين التردد الجزئى,"relative Frequenzschwankung, f",fractional frequency fluctuation,fluctuación de frecuencia fraccional,"fluctuation relative de la fréquence, f",fluttuazione relativa della frequenza,周波数揺らぎ,분수 주파수 변동미세 주파수 변동,"fluktuacja częstotliwości względna, f",flutuação relativa da frequência,相对频率起伏
561-03-29,short-term frequency stability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-29,استقرار التردد قصير المدى,"Kurzzeit-Frequenzstabilität, f",short-term frequency stability,estabilidad de la frecuencia a corto plazo,"stabilité de fréquence à court terme, f",stabilità di frequenza a breve termine,短期周波数安定度,단기 주파수 안정,"stabilność częstotliwości krótkoterminowa, f",estabilidade da frequência a curto prazo,短期频率稳定度
561-03-30,simple packaged crystal oscillator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-30,مذبذب بلورى ذو حزمة بسيطة,"einfacher Quarzoszillator, munstabilisierter Quarzoszillator, mSPXO",simple packaged crystal oscillator SPXO,oscilador de cristal simple en caja,"oscillateur à quartz simple en boîtier , mSPXO (abréviation) m",oscillatore a cristallo sempliceSPXO,パッケージ水晶発振器,단순 포장 수정 발진기,"oscylator prosty w obudowie, m",oscilador de cristal simples em caixa,普通晶体振荡器
561-03-31,spectral purity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-31,نقاء طيفى,"spektrale Reinheit, f",spectral purity,pureza espectral,"pureté spectrale, f",purezza spettrale,スペクトル純度,스펙트럼 순도,"czystość widmowa, f",pureza espectral,频谱纯度
561-03-32,spurious oscillations,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-32,تذبذبات عرضية,"Nebenschwingungen, f plparasitäre Schwingungen, f pl",spurious oscillations,oscilaciones parásitas,"oscillations parasites, f pl",oscillazioni parassite,スプリアス発振,거짓 진동,"oscylacje pasożytnicze, f pl",oscilações parasitas,杂波振荡
561-03-33,stabilization time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-33,زمن الاستقرار,"Einlaufzeit, f",stabilization time,tiempo de estabilización,"temps de stabilisation, m",tempo di stabilizzazione,安定化時間,안정화 시간,"czas stabilizacji, m",tempo de estabilização,稳定时间
561-03-34,start-up time,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-34,زمن البدء,"Anschwingzeit, f",start-up time,tiempo de arranque,"temps de démarrage, m",tempo di avvio,発振起動時間,기동시간,"czas rozruchu, m",tempo de arranque,起振时间
561-03-35,symmetry,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-35,تماثلمعدل الإشغال إلى الفراغدورة العمل,"Symmetrie, <der Ausgangsspannung> f",symmetry mark/space ratioduty cycle,simetría,"symétrie, frapport de plage de séparation, mcycle de service, m",simmetriarapporto mark/spaceciclo di lavoro,波形シンメトリ,대칭기호/공간율사용률,"cykl pracy względny, m",simetriarazão da gama de separaçãociclo de serviço,对称性占空比
561-03-36,temperature compensated crystal oscillator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-36,مذبذب بلورى معوض حرارى,"temperaturkompensierter Quarzoszillator, mTCXO",temperature compensated crystal oscillatorTCXO,oscilador de cristal de compensación por temperatura,"pilote compensé en température, mPCT (abréviation) m",oscillatore a cristallo compensato in temperaturaTCXO,温度補償水晶発振器,온도 보상 수정 발진기,"oscylator kwarcowy termokompensowany, mTCXO",oscilador de cristal compensado em temperatura,温度补偿晶体振荡器TCXO
561-03-37,thermal transient frequency stability,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-37,استقرار التردد عند إنتقال حرارى,"Frequenzstabilität bei thermischem Einschwingen, f",thermal transient frequency stability,estabilidad de frecuencia transitoria térmica,"stabilité de fréquence transitoire thermique, f",stabilità di frequenza ai transitori termici,サーマルトランジェントにおける周波数安定度,열과도 주파수 안정도,"stabilność częstotliwości przy zmianach temperatury, f",estabilidade de frequência transitória térmica,热瞬变频率稳定度
561-03-38,time deviation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-38,انحراف الزمن,"Zeitabweichung, <eines Bandpassfilters> fTDEV",time deviation TDEV,desviación temporal,"écart de temps, mTDEV (abréviation) m",scarto di tempoTDEV,時間偏差,시간 편차,"odchylenie czasu, nTDEV",desvio de tempo,时间偏差
561-03-39,time interval error,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-39,الفترة الزمنية للخطأخطأ فترة الزمن,"Zeitintervallfehler, mTIE",time interval errorTIE,error de deriva,"dérive temporelle , fTIE (abréviation) f",errore nel tempo TIE,時間間隔エラー,시간 간격 오류,"błąd przedziału czasu, mTIE",deriva temporal,时间间隔误差
561-03-40,tri-state output,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-40,خرج ثلاثى الحالة,"Tristate-Ausgang, m",tri-state output,salida de triple estado,"sortie avec trois états, f",uscita a tre stati,トライステート出力,삼상태 출력,"wyjście trójstanowe, n",saída com três estados,三态输出
561-03-41,voltage controlled crystal oscillator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-03-41,مذبذب بلورى محكوم الجهد,"spannungsgesteuerter Quarzoszillator, mVCXO",voltage controlled crystal oscillator VCXO,oscilador de cristal controlado por tensión,"oscillateur à quartz commandé par une tension , mVCXO (abréviation) m",oscillatore al quarzo controllato in tensioneVCXO,電圧制御水晶発振器,전압 제어 수정 발진기,"oscylator kwarcowy sterowany napięciem, mVCXO",oscilador de cristal controlado por tensão,压控晶体振荡器
561-04-01,AT-cut plate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-01,لوح قطع بلورى فى اتجاه معين AT,"AT-Schnitt-Platte, f",AT-cut plate,chapa AT,"lame taille AT, f",lamina con taglio AT,AT板,에이티 컷 판,"płytka o cięciu AT, f",placa de corte AT,AT切片
561-04-02,as-grown Y-bar,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-02,نمو القضيب فى اتجاه محور  Y,"Y-Barren wie gezüchtet, m",as-grown Y-bar,en bruto según el eje Y,"barre Y brute, f",barra grezza in Y,アズグロウンY棒,성장 Y막대,"belka Y „as-grown”, fbelka Y z kwarcu hodowanego, <syntetycznego> f",barra Y bruta,原生Y棒
561-04-03,as-grown Z-bar,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-03,نمو القضيب فى اتجاه محور Z,"Z-Barren wie gezüchtet, m",as-grown Z-bar,en bruto según el eje Z,"barre Z brute, f",barra grezza in Z,アズグロウンZ板,성장 Z막대,"belka Z „as-grown”, fbelka Z z kwarcu hodowanego, <syntetycznego> f",barra Z bruta,原生Z棒
561-04-04,as-grown synthetic quartz crystal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-04,زيادة بلورات الكوارتز الاصطناعية,"synthetischer Quarz wie gezüchtet, m",as-grown synthetic quartz crystal,cristal de cuarzo sintético en bruto,"cristal de quartz synthétique brut, m",cristallo di quarzo sintetico grezzo,アズグロウン人工水晶,성장 합성 수정 결정,"kryształ kwarcu syntetyczny hodowany, mkryształ kwarcu syntetyczny „as-grown”, m",cristal de quartzo sintético bruto,原生人造石英晶体
561-04-05,autoclave,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-05,وعاء معدنى للتعقيم,"Autoklav, m",autoclave,autoclave,"autoclave, m",autoclave,オートクレーブ,고온고압솥오토클레이브고압증기멸균기,"autoklaw, m",autoclave,高压釜
561-04-06,dislocations,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-06,اختلال الوضع,"Versetzungen, f pl",dislocations,dislocaciones,"dislocations , f pl",dislocazione,転位,전위,"dyslokacje, f pl",luxações,位错
561-04-07,dopant,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-07,مقويإضافة للتقوية,"Dotierungsstoff, mDopant, m",dopant,dopante,"dopant, m",drogante,ドーパント,도판트,"domieszka, f",dopante,掺杂剂
561-04-08,effective Z-dimension,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-08,نموالبعد الفعال فى إتجاه محور Zالبعد الفعال فى إتجاه محورz,"effektives Z-Maß, n",effective Z-dimension,dimensión Z efectiva en bruto,"dimension Z effective, f",dimensione Z effettiva grezzadimensione Z effettiva,アズグロウン有効Z寸法,성장 효과적 Z차원,"wymiar Z efektywny „as-grown”, mwymiar Z efektywny, m",dimensão Z efetiva bruta,Z向有效尺寸
561-04-10,etch channel,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-10,حفر على شكل قناةقناة محفورة,"Ätzkanal, m",etch channel,canal de trazas,"canal électrolytique, m",canale elettrolitico,エッチチャンネル,식각 채널,"kanał trawienia, m",canal eletrolítico,腐蚀隧道
561-04-12,growth zones,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-12,مناطق النمو,"Wachstumszonen, f pl",growth zones,zonas de crecimiento,"zones de croissance, f pl",zone di accrescimento,成長領域,성장 구역성장 영역,"strefy wzrostu, f pl",zonas de crescimento,生长区
561-04-13,hydrothermal crystal growth,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-13,نمو البلورات الحرارية المائية,"hydrothermische Kristallzüchtung, f",hydrothermal crystal growth,crecimiento hidrotérmico del cristal,"croissance hydrothermale du cristal, f",cristallo ottenuto per sintesi idrotermale,水熱合成法,열수 결정 성장,"wzrost kryształu metodą hydrotermalną, m",crescimento hidrotermal do cristal,水热晶体生长法
561-04-14,impurity concentration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-14,تركيزالشوائب,"Konzentration der Verunreinigungen, <bei Quarzen> f",impurity concentration,concentración de impurezas,"concentration des impuretés, f",concentrazione dell'impurità,不純物濃度,불순물 농도,"koncentracja zanieczyszczeń, f",concentração das impurezas,杂质浓度
561-04-15,inclusion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-15,شوائبمشتملات,"Einschlüsse, m pl",inclusion,inclusiones,"inclusion, f",inclusioni,含有物,게재물,"inkluzje, f plwtrącenia, n pl",inclusões,包裹体
561-04-16,infrared absorption coefficient,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-16,معامل امتصاص الأشعة تحت الحمراء,"Infrarot-Absorptionskoeffizient, mAlpha-Wert, m",infrared absorption coefficientα-value,coeficiente de absorción infrarrojo,"coefficient d’absorption dans l’infrarouge, mvaleur α, f",coefficiente di assorbimento nell'infrarossovalore α,赤外線吸収係数,적외선 흡수 계수,"współczynnik absorpcji w zakresie podczerwieni, mwartość , m",coeficiente de absorção em infravermelhosvalor α,红外吸收系数α值
561-04-17,lumbered synthetic quartz crystal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-17,تكويم البلورات الكوارتز الإصطناعية على شكل منشور,"vorbearbeiteter synthetischer Quarzkristall, m",lumbered synthetic quartz crystal,cristal de cuarzo sintético predimensionado,"cristal de quartz synthétique préébauché, m",cristallo di quarzo sintetico spianato,ランバード人工水晶,제목 합성 수정판재 합성 수정,"kryształ kwarcu hodowanego, <wstępnie obrobiony do wymaganych wymiarów i orientacji> m",cristal de quartzo sintético pré-moldado,人造石英晶体制材
561-04-20,minimum Z-dimension,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-20,البعد الأدنى فى إتجاه محور Z,"kleinstes Z-Maß, n",minimum Z-dimension,dimensión Z mínima,"dimension Z minimale, f",dimensione Z minima,最小Z寸法,최소 Z 치수,"rozmiar Z minimalny, m",dimensão Z mínima,Z向最小尺寸
561-04-23,pre-dimensioned bar,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-23,قضيب محدد الأبعاد مسبقاً,"vorgeformter Quarzbarren, m",pre-dimensioned bar,barra predimensionada,"barre prédimensionnée, f",barra predimensionata,整形合成水晶棒,사전 치수 막대,"belka wstępnie obrobiona, <w stanie surowym> f",barra pré-dimensionadacristal de quartzo sintético pré-dimensionado,预定尺寸的棒材
561-04-24,"orthogonal axial system, <of α quartz crystal>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-24,نظام المحاور المتعامدة للكوارتز,"orthogonales Achsensystem für Quarzkristalle, n","orthogonal axial system, <of α quartz crystal>",sistemas de ejes ortogonales para cuarzo,"système axial orthogonal, <de cristal de quartz α> m",sistema assiale ortogonale del quarzo,水晶の座標系,수정 직교축 시스템,"układ prostokątny osi kwarcu, m",sistema axial ortogonal do quartzo,石英晶体的坐标系
561-04-25,reference surface,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-25,سطح مرجعي,"Bezugsfläche, <eines Quarzbarrens> f",reference surface,superficie de referencia,"surface de référence, f",superficie di riferimento,基準面,기준 표면,"powierzchnia odniesienia, f",superfície de referência,"基准面, <人造石英晶体的>"
561-04-26,...-handed quartz crystal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-26,كوارتز أيمن أو أيسر,"Rechtsquarz oder Linksquarz, mrechtsdrehender oder linksdrehender Quarzkristall, m",…-handed quartz crystal,cuarzo dextrógiro o levógiro,"cristal de quartz …, m",quarzo destro o quarzo sinistro,右水晶又は左水晶,우향 수정 또는 좌향 수정,"kwarc prawoskrętny lub lewoskrętny, m",quartzo direto ou quartzo inverso,右旋石英或左旋石英
561-04-27,seed,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-27,الحبيبات,"Kristallkeim, <aus Quarz> m",seed,germen,"germe, m",germe,シード,시드종자,"zarodek, m",semente,籽晶
561-04-28,seed veil,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-28,غلاف الحبيبات,"Schleier des Kristallkeims, m",seed veil,velo de germen,"voile de germe, m",reticolo al germe,シードベール,종자 덮개,"zamglenie w miejscu zarodka, n",véu de semente,籽晶罩
561-04-29,synthetic quartz crystal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-29,بلّورة كوارتز إصطناعي,"synthetischer Quarzkristall, m",synthetic quartz crystalcultured quartz crystal,cristal de cuarzo sintético,"cristal de quartz synthétique, m",cristallo di quarzo sintetico,人工水晶,합성 수정 결정,"kryształ kwarcu syntetycznego, m",cristal de quartzo sintético,人造石英晶体
561-04-30,synthetic quartz crystal batch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-30,عجينة بلّورية لكوارتز اصطناعي,"Los synthetischer Quarzkristalle, n",synthetic quartz crystal batch,lote de cristales de cuarzo sintético,"lot de cristaux de quartz synthétique, m",lotto di cristalli di quarzo sintetico,人工水晶バッチ,합성 수정 결정 일괄,"partia kryształów kwarcu syntetycznego, f",lote de cristais de quartzo sintético,人造石英晶体的批
561-04-31,twin,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-31,أزواج متماثلة,"Zwillinge, m pl",twin,gemelos,"macle, f",coppie,双晶,쌍정,"zrosty, m pl","gémeos, pl",双晶
561-04-32,X-cut plate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-32,لوح قطع فى محور  X,"X-Schnitt-Platte, f",X-cut plate,placa de corte X,"lame taille X , f",taglio in X,X板,X컷 판,"płytka o cięciu X, f",placa de corte em X,X切片
561-04-33,Y-cut plate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-33,لوح قطع فى محور Y,"Y-Schnitt-Platte, f",Y-cut plate,placa de corte Y,"lame taille Y , f",taglio in Y,Y板,Y컷 판,"płytka o cięciu Y, f",placa de corte em Y,Y切片
561-04-34,Z-cut plate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-34,لوح قطع فى محور Z,"Z-Schnitt-Platte, f",Z-cut plate,placa de corte Z,"lame taille Z , f",taglio in Z,Ｚ板,Z컷 판,"płytka o cięciu Z, f",placa de corte em Z,Z切片
561-04-35,z (minor rhombohedral) cut plate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-35,لوح قطع فى محور Z (للحد الأدنى على شكل المنشور السداسى),"Platte mit rhomboedrischem Z-Schnitt, f",z (minor rhombohedral) cut plate,placa de corte z (menor romboédrica),"lame taille z (rhombohédral mineur), f",taglio in z (secondo l'asse minore del romboedro),r板,z 절단판작은 사방 육면체 절단판,"płytka o cięciu z, <ujemnego romboedru> f",placa de corte em Z (romboédrica menor),小菱面切片
561-04-36,growth band,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-36,,,growth band,,"bande de croissance, f",,,,,,
561-04-37,internal transmittance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-37,,,internal transmittance,,"facteur de transmission interne, f",,,,,,
561-04-38,"striae, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-04-38,,,"striae, pl",,"stries, f pl",,,,,,
561-05-01,"ageing, <of a material>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-01,تقادم <للمادة>,"Alterung, <eines Materials> f","ageing, <of a material>","envejecimiento, <de un material>","vieillissement, <d’un matériau> m","invecchiamento, <di un materiale>","経時変化, ＜材料の＞","노화, <물질>","starzenie się, <materiału> n","envelhecimento , <de um material>","老化, <材料的>"
561-05-02,bulk acoustic wave,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-02,الموجة الصوتية الكلية,"akustische Volumenwelle, f",bulk acoustic wave,señal de onda de volumen,"onde acoustique de volume, f",onda acustica di volume,バルク弾性波,벌크 음향파벌크 탄성파,"fala akustyczna objętościowa, f",onda acústica de volume,体声波
561-05-03,"coupling factor, <of a piezoelectric ceramic>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-03,معامل تقارن <لعنصر خزفى  كهرواجهادى>,"Kopplungsfaktor, <einer piezoelektrischen Keramik> mABGELEHNT: Kopplungskoeffizient, <einer piezoelektrischen Keramik> m","coupling factor, <of a piezoelectric ceramic>DEPRECATED: coupling coefficient, <of a piezoelectric ceramic>","factor de acoplamiento, <de una cerámica piezoeléctrica>","facteur de couplage, <d’une céramique piézoélectrique> mDÉCONSEILLÉ: coefficient de couplage, <d’une céramique piézoélectrique> m","coefficiente di accoppiamento , <di una ceramica piezoeletrica>","電気機械結合係数, ＜圧電セラミックスの＞","결합 계수, <압전 세라믹>결합 인수, <압전 세라믹>","współczynnik sprzężenia, <ceramiki piezoelektrycznej> m","fator de acoplamento, <de uma cerâmica piezoelétrica>","耦合系数, <压电陶瓷的>"
561-05-04,"Curie temperature, <of a piezoelectric material>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-04,"درجة حرارة ""كيورى"" <لعنصر خزفى  كهرواجهادى>","Curie-Temperatur, <für ein piezoelektrisches Material> f","Curie temperature, <of a piezoelectric material>","temperatura Curie, <de un material piezoeléctrico>","température de Curie, <d’un matériau piézoélectrique> f","temperatura di Curie, <di un materiale piezoelettrico>","キュリー温度, ＜圧電材料の＞","큐리 온도, <압전 물질>","temperatura Curie, <materiału piezoelektrycznego> f","temperatura de Curie , <de um material piezoelétrico>","居里温度, <压电材料的>"
561-05-05,electric polarization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-05,إستقطاب كهربائي,"elektrische Polarisation, f",electric polarization,polarización eléctrica,"polarisation électrique, f",polarizzazione elettrica,電気分極,전기 분극,"polaryzacja elektryczna, f",polarização elétrica,电极化
561-05-06,expansion vibration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-06,إهتزاز نتيجة التمدد,"Dehnungsschwingung, f",expansion vibration,vibración expansiva,"vibration d’extension, f",vibrazione in estensione,伸び振動,팽창 진동확장 진동,"drganie rozciągające, n",vibração de extensão,伸缩振动
561-05-07,ferroelectric material,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-07,مادة حديدية كهربائية,"ferroelektrisches Material, n",ferroelectric material,material ferroeléctrico,"matériau ferroélectrique, m",materiale ferroelettrico,強誘電体材料,강 유전성 물질,"materiał ferroelektryczny, mferroelektryk, m",material ferroelétrico,铁电材料
561-05-08,flexural vibration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-08,إهتزاز منحنىإهتزاز جيبى,"Biegungsschwingung, f",flexural vibration,vibración de flexión,"vibration de flexion , f",vibrazione in flessione,屈曲振動,황 진동굽힘 진동,"drganie zginające, n",vibração de flexão,弯曲振动
561-05-09,frequency constant,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-09,ثابت التردد,"Frequenzkonstante, f",frequency constant,constante de frecuencia,"constante de fréquence, f",costante di frequenza,周波数定数,주파수 상수,"stała częstotliwościowa, <rezonatora> f",constante de frequência,频率常数
561-05-10,insulation resistance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-10,مقاومة العزلِ,"Isolationswiderstand, m",insulation resistance,resistencia de aislamiento,"résistance d’isolement, f",resistenza di isolamento,絶縁抵抗,절연 저항,"rezystancja izolacji, f",resistência de isolamento,绝缘电阻
561-05-11,length vibration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-11,,,,,,,,길이 진동,,,
561-05-12,absolute permittivity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-12,سماحية مطلقة,"absolute Permittivität, fPermittivität, fABGELEHNT: Dielektrizitätskonstante, f",absolute permittivitypermittivityDEPRECATED: absolute dielectric constantDEPRECATED: dielectric constant,permitividad,"permittivité absolue, fpermittivité, fDÉCONSEILLÉ: constante diélectrique, f",permettività,絶対誘電率,유전율,"przenikalność elektryczna, f",permitividade absolutapermitividade,绝对电容率绝对介电常数电容率
561-05-13,piezoelectric ceramics,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-13,خزف  كهرواجهادى,"piezoelektrische Keramik, f",piezoelectric ceramics,cerámica piezoeléctrica,"céramiques piézoélectriques, f pl",ceramiche piezoelettriche,圧電セラミックス,압전 세라믹,"ceramika piezoelektryczna, f",cerâmicas piezoelétricas,压电陶瓷
